node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_canada_trade_spat::logistics_congestion,us_canada_trade_spat,Logistics and transport congestion,19.0,15.0,active (lever),0.0,0.0,11.4,9.0,0.0,0,buffering (inert)
us_canada_trade_spat::capacity_utilization,us_canada_trade_spat,Production capacity utilization,17.0,24.0,reactive (sensor),0.0,0.0,10.2,14.399999999999999,0.0,0,reactive (sensor)
us_canada_trade_spat::industry_lobbying_intens,us_canada_trade_spat,Industry lobbying intensity,13.0,18.0,buffering (inert),0.0,0.0,7.8,10.799999999999999,0.0,0,buffering (inert)
us_canada_trade_spat::inflationary_pressure,us_canada_trade_spat,Inflationary pressure,21.0,23.0,critical (risk),0.0,0.0,12.6,13.799999999999999,0.0,0,reactive (sensor)
us_canada_trade_spat::capital_flow_volatility,us_canada_trade_spat,Capital flow volatility,17.0,28.0,reactive (sensor),0.0,0.0,10.2,16.8,0.0,0,reactive (sensor)
us_canada_trade_spat::investor_sentiment,us_canada_trade_spat,Investor sentiment,14.0,29.0,reactive (sensor),0.0,0.0,8.4,17.4,0.0,0,reactive (sensor)
us_canada_trade_spat::monetary_policy_stance,us_canada_trade_spat,Monetary policy stance,17.0,18.0,buffering (inert),0.0,0.0,10.2,10.799999999999999,0.0,0,buffering (inert)
us_canada_trade_spat::currency_volatility,us_canada_trade_spat,Currency exchange volatility,19.0,21.0,active (lever),0.0,0.0,11.4,12.6,0.0,0,buffering (inert)
us_canada_trade_spat::commodity_price_volatili,us_canada_trade_spat,Commodity price volatility,20.0,23.0,critical (risk),0.0,0.0,12.0,13.799999999999999,0.0,0,reactive (sensor)
us_canada_trade_spat::tariff_rate_intensity,us_canada_trade_spat,Tariff rate intensity,27.0,8.0,active (lever),0.0,0.0,16.2,4.8,0.0,0,active (lever)
treasury_bond_market_tug::political_constraint_int,treasury_bond_market_tug,Political constraint intensity,23.0,17.0,buffering (inert),0.0,0.0,13.799999999999999,10.2,0.0,0,active (lever)
treasury_bond_market_tug::market_volatility_index,treasury_bond_market_tug,Market volatility index,23.0,34.0,reactive (sensor),0.0,0.0,13.799999999999999,20.4,0.0,0,critical (risk)
treasury_bond_market_tug::exchange_rate_level,treasury_bond_market_tug,Exchange rate level,22.0,25.0,buffering (inert),0.0,0.0,13.2,15.0,0.0,0,critical (risk)
treasury_bond_market_tug::crossborder_capital_flow,treasury_bond_market_tug,Cross-border capital flows,24.0,28.0,critical (risk),0.0,0.0,14.399999999999999,16.8,0.0,0,critical (risk)
treasury_bond_market_tug::inflation_momentum,treasury_bond_market_tug,Inflation momentum,25.0,7.0,active (lever),0.0,0.0,15.0,4.2,0.0,0,active (lever)
treasury_bond_market_tug::inflation_rate,treasury_bond_market_tug,Inflation rate,29.0,7.0,active (lever),0.0,0.0,17.4,4.2,0.0,0,active (lever)
treasury_bond_market_tug::monetary_policy_stance,treasury_bond_market_tug,Monetary policy stance,24.0,19.0,active (lever),0.0,0.0,14.399999999999999,11.4,0.0,0,active (lever)
treasury_bond_market_tug::operational_cash_balance,treasury_bond_market_tug,Operational cash balance,23.0,21.0,buffering (inert),0.0,0.0,13.799999999999999,12.6,0.0,0,active (lever)
treasury_bond_market_tug::short_term_rate_expectat,treasury_bond_market_tug,Short-term rate expectations,25.0,29.0,critical (risk),0.0,0.0,15.0,17.4,0.0,0,critical (risk)
treasury_bond_market_tug::options_open_interest,treasury_bond_market_tug,Options market open interest,19.0,21.0,buffering (inert),0.0,0.0,11.4,12.6,0.0,0,buffering (inert)
russia_ukraine_war::dual_use_service_avail,russia_ukraine_war,Dual-use service availability,22.0,19.0,active (lever),0.0,0.0,13.2,11.4,0.0,0,active (lever)
russia_ukraine_war::battlefield_data_sharing,russia_ukraine_war,Battlefield data sharing intensity,20.0,22.0,reactive (sensor),0.0,0.0,12.0,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::industrial_prod_capacity,russia_ukraine_war,Industrial production capacity,18.0,23.0,reactive (sensor),0.0,0.0,10.799999999999999,13.799999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::intelligence_backchannel,russia_ukraine_war,Intelligence backchannel activity,21.0,22.0,critical (risk),0.0,0.0,12.6,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::infra_vulnerability,russia_ukraine_war,Infrastructure vulnerability,22.0,19.0,active (lever),0.0,0.0,13.2,11.4,0.0,0,active (lever)
russia_ukraine_war::defensive_hardening_rate,russia_ukraine_war,Defensive hardening rate,19.0,19.0,buffering (inert),0.0,0.0,11.4,11.4,0.0,0,buffering (inert)
russia_ukraine_war::escalation_control_rate,russia_ukraine_war,Escalation control measures,21.0,22.0,critical (risk),0.0,0.0,12.6,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::public_support_level,russia_ukraine_war,Public support level,20.0,19.0,buffering (inert),0.0,0.0,12.0,11.4,0.0,0,buffering (inert)
russia_ukraine_war::cyber_space_integrity,russia_ukraine_war,Cyber and space asset integrity,20.0,18.0,buffering (inert),0.0,0.0,12.0,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::political_constraint_lvl,russia_ukraine_war,Political/legal constraint level,21.0,20.0,active (lever),0.0,0.0,12.6,12.0,0.0,0,buffering (inert)
russia_ukraine_war::mobilization_readiness,russia_ukraine_war,Mobilization readiness,20.0,25.0,reactive (sensor),0.0,0.0,12.0,15.0,0.0,0,reactive (sensor)
us_china_tech_competitio::sector_debt_exposure,us_china_tech_competitio,Sector debt exposure,20.0,22.0,buffering (inert),0.0,0.0,12.0,13.2,0.0,0,reactive (sensor)
us_china_tech_competitio::custom_silicon_rate,us_china_tech_competitio,Custom silicon development rate,20.0,25.0,reactive (sensor),0.0,0.0,12.0,15.0,0.0,0,reactive (sensor)
us_china_tech_competitio::hardware_price_level,us_china_tech_competitio,Accelerator hardware price level,21.0,24.0,buffering (inert),0.0,0.0,12.6,14.399999999999999,0.0,0,reactive (sensor)
us_china_tech_competitio::data_center_buildout,us_china_tech_competitio,Data-center buildout rate,26.0,29.0,critical (risk),0.0,0.0,15.6,17.4,0.0,0,critical (risk)
us_china_tech_competitio::talent_mobility,us_china_tech_competitio,Talent mobility rate,17.0,21.0,buffering (inert),0.0,0.0,10.2,12.6,0.0,0,buffering (inert)
us_china_tech_competitio::executive_turnover,us_china_tech_competitio,Executive turnover rate,14.0,12.0,buffering (inert),0.0,0.0,8.4,7.199999999999999,0.0,0,buffering (inert)
us_china_tech_competitio::illicit_trade_rate,us_china_tech_competitio,Illicit trade/smuggling rate,11.0,14.0,buffering (inert),0.0,0.0,6.6,8.4,0.0,0,buffering (inert)
us_china_tech_competitio::supply_chain_resilience,us_china_tech_competitio,Supply-chain resilience,19.0,23.0,buffering (inert),0.0,0.0,11.4,13.799999999999999,0.0,0,reactive (sensor)
us_china_tech_competitio::regulatory_uncertainty,us_china_tech_competitio,Regulatory uncertainty perception,29.0,10.0,active (lever),0.0,0.0,17.4,6.0,0.0,0,active (lever)
us_china_tech_competitio::investor_sentiment,us_china_tech_competitio,Investor confidence/sentiment,21.0,28.0,reactive (sensor),0.0,0.0,12.6,16.8,0.0,0,reactive (sensor)
us_china_tech_competitio::consumption_centralizati,us_china_tech_competitio,Compute consumption centralization,27.0,26.0,critical (risk),0.0,0.0,16.2,15.6,0.0,0,critical (risk)
