node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
ai_governance::governance_coordination,ai_governance,Governance coordination,23.0,20.0,active (lever),0.0,0.0,13.799999999999999,12.0,0.0,0,active (lever)
ai_governance::infrastructure_capacity,ai_governance,Infrastructure capacity,21.0,17.0,buffering (inert),0.0,0.0,12.6,10.2,0.0,0,buffering (inert)
ai_governance::reputational_risk,ai_governance,Reputational risk,20.0,25.0,reactive (sensor),0.0,0.0,12.0,15.0,0.0,0,reactive (sensor)
ai_governance::media_attention_level,ai_governance,Media attention level,20.0,23.0,buffering (inert),0.0,0.0,12.0,13.799999999999999,0.0,0,reactive (sensor)
ai_governance::public_trust_level,ai_governance,Public trust level,15.0,24.0,reactive (sensor),0.0,0.0,9.0,14.399999999999999,0.0,0,reactive (sensor)
ai_governance::adversarial_activity,ai_governance,Adversarial activity level,24.0,18.0,active (lever),0.0,0.0,14.399999999999999,10.799999999999999,0.0,0,active (lever)
ai_governance::frontier_model_capabilit,ai_governance,Frontier model capability,26.0,21.0,active (lever),0.0,0.0,15.6,12.6,0.0,0,critical (risk)
global_finance_shift::corporate_credit_spread,global_finance_shift,Corporate credit spread,12.0,19.0,reactive (sensor),0.0,0.0,7.199999999999999,11.4,0.0,0,buffering (inert)
global_finance_shift::sovereign_debt_service,global_finance_shift,Sovereign debt service burden,6.0,13.0,buffering (inert),0.0,0.0,3.5999999999999996,7.8,0.0,0,buffering (inert)
global_finance_shift::mortgage_rate_level,global_finance_shift,Mortgage interest rate level,5.0,19.0,reactive (sensor),0.0,0.0,3.0,11.4,0.0,0,buffering (inert)
global_finance_shift::core_inflation_rate,global_finance_shift,Core consumer inflation rate,23.0,11.0,active (lever),0.0,0.0,13.799999999999999,6.6,0.0,0,active (lever)
global_finance_shift::headline_inflation_rate,global_finance_shift,Headline consumer inflation rate,19.0,16.0,active (lever),0.0,0.0,11.4,9.6,0.0,0,buffering (inert)
global_finance_shift::oil_supply_shock,global_finance_shift,Oil supply disruption intensity,26.0,0.0,active (lever),0.0,0.0,15.6,0.0,0.0,0,active (lever)
global_finance_shift::inflation_expectations,global_finance_shift,Inflation expectations,16.0,19.0,critical (risk),0.0,0.0,9.6,11.4,0.0,0,buffering (inert)
global_finance_shift::corporate_financing,global_finance_shift,Corporate financing conditions,6.0,21.0,reactive (sensor),0.0,0.0,3.5999999999999996,12.6,0.0,0,reactive (sensor)
global_finance_shift::real_consumption_growth,global_finance_shift,Real household consumption growth,13.0,19.0,reactive (sensor),0.0,0.0,7.8,11.4,0.0,0,buffering (inert)
global_finance_shift::market_risk_premium,global_finance_shift,Market risk premia level,15.0,25.0,reactive (sensor),0.0,0.0,9.0,15.0,0.0,0,reactive (sensor)
global_finance_shift::market_liquidity,global_finance_shift,Market liquidity conditions,12.0,14.0,buffering (inert),0.0,0.0,7.199999999999999,8.4,0.0,0,buffering (inert)
global_finance_shift::fiscal_deficit_ratio,global_finance_shift,Fiscal deficit ratio,14.0,11.0,buffering (inert),0.0,0.0,8.4,6.6,0.0,0,buffering (inert)
tech_supply_divide::inhouse_infra_share,tech_supply_divide,In‑house infrastructure adoption,27.0,24.0,critical (risk),0.0,0.0,16.2,14.399999999999999,0.0,0,critical (risk)
tech_supply_divide::hardware_supply_capacity,tech_supply_divide,High-performance hardware supply,17.0,26.0,reactive (sensor),0.0,0.0,10.2,15.6,0.0,0,reactive (sensor)
tech_supply_divide::safety_signal_level,tech_supply_divide,Safety signaling intensity,27.0,16.0,active (lever),0.0,0.0,16.2,9.6,0.0,0,active (lever)
tech_supply_divide::ai_asset_volatility,tech_supply_divide,AI‑related asset volatility,14.0,30.0,reactive (sensor),0.0,0.0,8.4,18.0,0.0,0,reactive (sensor)
tech_supply_divide::investor_sentiment_ai,tech_supply_divide,Investor sentiment toward AI,19.0,30.0,reactive (sensor),0.0,0.0,11.4,18.0,0.0,0,reactive (sensor)
tech_supply_divide::cyber_incident_rate,tech_supply_divide,Cybersecurity incident rate,25.0,14.0,active (lever),0.0,0.0,15.0,8.4,0.0,0,active (lever)
tech_supply_divide::data_scrutiny_intensity,tech_supply_divide,Data governance scrutiny,21.0,14.0,buffering (inert),0.0,0.0,12.6,8.4,0.0,0,buffering (inert)
tech_supply_divide::geopolitical_tension,tech_supply_divide,Geopolitical tension level,29.0,15.0,active (lever),0.0,0.0,17.4,9.0,0.0,0,active (lever)
tech_supply_divide::energy_stress_datacenter,tech_supply_divide,Energy supply stress for data centers,17.0,21.0,buffering (inert),0.0,0.0,10.2,12.6,0.0,0,reactive (sensor)
tech_supply_divide::chip_supply_resilience,tech_supply_divide,Semiconductor supply‑chain resilience,20.0,18.0,buffering (inert),0.0,0.0,12.0,10.799999999999999,0.0,0,buffering (inert)
tech_supply_divide::ai_talent_availability,tech_supply_divide,AI talent availability,15.0,20.0,buffering (inert),0.0,0.0,9.0,12.0,0.0,0,buffering (inert)
