node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_iran_confront::vessel_rerouting_rate,us_iran_confront,Vessel rerouting rate,23.0,16.0,active (lever),0.0,0.0,13.799999999999999,9.6,0.0,0,active (lever)
us_iran_confront::economic_coercion,us_iran_confront,Economic coercion strength,23.0,11.0,active (lever),0.0,0.0,13.799999999999999,6.6,0.0,0,active (lever)
us_iran_confront::tanker_demand_rate,us_iran_confront,Tanker demand rate,18.0,26.0,critical (risk),0.0,0.0,10.799999999999999,15.6,0.0,0,reactive (sensor)
us_iran_confront::global_oil_inventory,us_iran_confront,Global oil inventory levels,16.0,14.0,active (lever),0.0,0.0,9.6,8.4,0.0,0,buffering (inert)
us_iran_confront::alt_route_capacity,us_iran_confront,Alternative route capacity,10.0,12.0,buffering (inert),0.0,0.0,6.0,7.199999999999999,0.0,0,buffering (inert)
us_iran_confront::port_utilization,us_iran_confront,Port loading utilization,14.0,21.0,reactive (sensor),0.0,0.0,8.4,12.6,0.0,0,buffering (inert)
us_iran_confront::insurance_premium_level,us_iran_confront,Shipping insurance premium level,8.0,18.0,reactive (sensor),0.0,0.0,4.8,10.799999999999999,0.0,0,buffering (inert)
us_iran_confront::trade_resilience,us_iran_confront,Regional trade flow resilience,10.0,21.0,reactive (sensor),0.0,0.0,6.0,12.6,0.0,0,buffering (inert)
us_iran_confront::oil_market_liquidity,us_iran_confront,Oil market liquidity,11.0,19.0,reactive (sensor),0.0,0.0,6.6,11.4,0.0,0,buffering (inert)
us_iran_confront::tanker_fleet_capacity,us_iran_confront,Tanker fleet capacity,13.0,13.0,buffering (inert),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
russia_ukraine_war::commodity_price_volatili,russia_ukraine_war,Commodity price volatility,9.0,19.0,buffering (inert),0.0,0.0,5.3999999999999995,11.4,0.0,0,buffering (inert)
russia_ukraine_war::governance_capacity,russia_ukraine_war,Governance capacity,22.0,21.0,critical (risk),0.0,0.0,13.2,12.6,0.0,0,active (lever)
us_debt_bond_stress::inflation_expectations,us_debt_bond_stress,Inflation expectations,21.0,15.0,active (lever),0.0,0.0,12.6,9.0,0.0,0,active (lever)
us_debt_bond_stress::term_premium,us_debt_bond_stress,Term premium,15.0,26.0,reactive (sensor),0.0,0.0,9.0,15.6,0.0,0,reactive (sensor)
russia_ukraine_war::displacement_flow,russia_ukraine_war,Displacement flow,13.0,24.0,reactive (sensor),0.0,0.0,7.8,14.399999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::climate_extreme_intensit,russia_ukraine_war,Climate extreme intensity,13.0,3.0,buffering (inert),0.0,0.0,7.8,1.7999999999999998,0.0,0,buffering (inert)
russia_ukraine_war::deterrence_effectiveness,russia_ukraine_war,Deterrence effectiveness,14.0,18.0,buffering (inert),0.0,0.0,8.4,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::casualty_rate,russia_ukraine_war,Casualty rate,15.0,14.0,buffering (inert),0.0,0.0,9.0,8.4,0.0,0,buffering (inert)
russia_ukraine_war::political_legitimacy,russia_ukraine_war,Political legitimacy,18.0,20.0,reactive (sensor),0.0,0.0,10.799999999999999,12.0,0.0,0,buffering (inert)
russia_ukraine_war::food_supply_availability,russia_ukraine_war,Food supply availability,20.0,22.0,critical (risk),0.0,0.0,12.0,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::seaborne_export_capacity,russia_ukraine_war,Seaborne export capacity,21.0,17.0,active (lever),0.0,0.0,12.6,10.2,0.0,0,active (lever)
russia_ukraine_war::energy_supply_resilience,russia_ukraine_war,Energy supply resilience,18.0,18.0,buffering (inert),0.0,0.0,10.799999999999999,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::munitions_stock_levels,russia_ukraine_war,Munitions stock levels,22.0,15.0,active (lever),0.0,0.0,13.2,9.0,0.0,0,active (lever)
us_debt_bond_stress::risk_asset_valuation,us_debt_bond_stress,Risk‑asset valuation,16.0,27.0,reactive (sensor),0.0,0.0,9.6,16.2,0.0,0,reactive (sensor)
us_debt_bond_stress::currency_exchange_level,us_debt_bond_stress,Currency exchange level,15.0,23.0,reactive (sensor),0.0,0.0,9.0,13.799999999999999,0.0,0,reactive (sensor)
us_debt_bond_stress::debt_buyback_flow,us_debt_bond_stress,Debt buyback flow,12.0,9.0,buffering (inert),0.0,0.0,7.199999999999999,5.3999999999999995,0.0,0,buffering (inert)
us_debt_bond_stress::policy_independence_perc,us_debt_bond_stress,Perceived policy independence,18.0,17.0,buffering (inert),0.0,0.0,10.799999999999999,10.2,0.0,0,buffering (inert)
us_debt_bond_stress::policy_interest_rate,us_debt_bond_stress,Policy interest rate,23.0,19.0,active (lever),0.0,0.0,13.799999999999999,11.4,0.0,0,active (lever)
us_debt_bond_stress::core_inflation_rate,us_debt_bond_stress,Core inflation rate,24.0,5.0,active (lever),0.0,0.0,14.399999999999999,3.0,0.0,0,active (lever)
us_debt_bond_stress::public_debt_stock,us_debt_bond_stress,Public debt stock,17.0,8.0,buffering (inert),0.0,0.0,10.2,4.8,0.0,0,buffering (inert)
us_debt_bond_stress::fiscal_deficit_flow,us_debt_bond_stress,Fiscal deficit (flow),20.0,8.0,active (lever),0.0,0.0,12.0,4.8,0.0,0,buffering (inert)
us_debt_bond_stress::yield_volatility,us_debt_bond_stress,Yield volatility,20.0,26.0,critical (risk),0.0,0.0,12.0,15.6,0.0,0,reactive (sensor)
eastasia_alliance_strain::economic_leverage_pressu,eastasia_alliance_strain,Economic leverage pressure,16.0,16.0,buffering (inert),0.0,0.0,9.6,9.6,0.0,0,buffering (inert)
eastasia_alliance_strain::domestic_polit_pressure,eastasia_alliance_strain,Domestic political pressure,31.0,25.0,critical (risk),0.0,0.0,18.599999999999998,15.0,0.0,0,critical (risk)
eastasia_alliance_strain::sanctions_intensity,eastasia_alliance_strain,Sanctions and constraints intensity,21.0,18.0,buffering (inert),0.0,0.0,12.6,10.799999999999999,0.0,0,active (lever)
eastasia_alliance_strain::foreign_capital_flow,eastasia_alliance_strain,Foreign capital flow,13.0,22.0,buffering (inert),0.0,0.0,7.8,13.2,0.0,0,reactive (sensor)
eastasia_alliance_strain::posture_flexibility,eastasia_alliance_strain,Defense posture flexibility,18.0,27.0,reactive (sensor),0.0,0.0,10.799999999999999,16.2,0.0,0,reactive (sensor)
eastasia_alliance_strain::provocative_action_rate,eastasia_alliance_strain,Provocative military action rate,32.0,24.0,active (lever),0.0,0.0,19.2,14.399999999999999,0.0,0,critical (risk)
eastasia_alliance_strain::deterrence_credibility,eastasia_alliance_strain,Deterrence credibility,18.0,28.0,reactive (sensor),0.0,0.0,10.799999999999999,16.8,0.0,0,reactive (sensor)
eastasia_alliance_strain::military_readiness_level,eastasia_alliance_strain,Military readiness level,21.0,28.0,reactive (sensor),0.0,0.0,12.6,16.8,0.0,0,critical (risk)
eastasia_alliance_strain::defense_spending_trend,eastasia_alliance_strain,Defense spending trend,20.0,23.0,buffering (inert),0.0,0.0,12.0,13.799999999999999,0.0,0,reactive (sensor)
eastasia_alliance_strain::comms_channel_clarity,eastasia_alliance_strain,Communications channel clarity,24.0,22.0,active (lever),0.0,0.0,14.399999999999999,13.2,0.0,0,critical (risk)
eastasia_alliance_strain::maritime_activity_flow,eastasia_alliance_strain,Maritime activity flow,30.0,25.0,critical (risk),0.0,0.0,18.0,15.0,0.0,0,critical (risk)
israel_region_escalation::humanitarian_severity,israel_region_escalation,Humanitarian crisis severity,26.0,23.0,critical (risk),0.0,0.0,15.6,13.799999999999999,0.0,0,critical (risk)
israel_region_escalation::intel_ops_rate,israel_region_escalation,Intelligence operations rate,16.0,18.0,buffering (inert),0.0,0.0,9.6,10.799999999999999,0.0,0,buffering (inert)
israel_region_escalation::domestic_pressure,israel_region_escalation,Domestic political pressure,24.0,24.0,reactive (sensor),0.0,0.0,14.399999999999999,14.399999999999999,0.0,0,critical (risk)
israel_region_escalation::cross_border_pressure,israel_region_escalation,Cross-border pressure,32.0,26.0,critical (risk),0.0,0.0,19.2,15.6,0.0,0,critical (risk)
israel_region_escalation::peace_funding_level,israel_region_escalation,Peacekeeping funding level,17.0,18.0,buffering (inert),0.0,0.0,10.2,10.799999999999999,0.0,0,buffering (inert)
israel_region_escalation::legal_activity_level,israel_region_escalation,Legal accountability activity,19.0,17.0,buffering (inert),0.0,0.0,11.4,10.2,0.0,0,buffering (inert)
israel_region_escalation::militancy_activity,israel_region_escalation,Cross-border militancy activity,29.0,17.0,active (lever),0.0,0.0,17.4,10.2,0.0,0,active (lever)
israel_region_escalation::condemnation_level,israel_region_escalation,International condemnation level,13.0,22.0,reactive (sensor),0.0,0.0,7.8,13.2,0.0,0,reactive (sensor)
israel_region_escalation::mediation_capacity,israel_region_escalation,Mediation capacity,25.0,21.0,active (lever),0.0,0.0,15.0,12.6,0.0,0,active (lever)
israel_region_escalation::material_transparency,israel_region_escalation,Sensitive-material transparency,17.0,11.0,buffering (inert),0.0,0.0,10.2,6.6,0.0,0,buffering (inert)
israel_region_escalation::incendiary_media_rhetori,israel_region_escalation,Incendiary media rhetoric,20.0,19.0,buffering (inert),0.0,0.0,12.0,11.4,0.0,0,buffering (inert)
israel_region_escalation::escalation_risk,israel_region_escalation,Escalation risk,5.0,33.0,reactive (sensor),0.0,0.0,3.0,19.8,0.0,0,reactive (sensor)
