node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
global_energy_shocks::refinery_availability,global_energy_shocks,Refinery operational availability,21.0,3.0,active (lever),1.2,4.6,13.08,3.6399999999999997,8.040507294495365,3,active (lever)
global_financial_shift::market_liquidity,global_financial_shift,Market liquidity,21.0,28.0,critical (risk),3.3,2.4,13.92,17.76,7.901877858383375,3,critical (risk)
global_energy_shocks::regulatory_intervention,global_energy_shocks,Regulatory intervention intensity,22.0,12.0,active (lever),2.7,2.5,14.28,8.2,7.208730677823431,3,active (lever)
tech_ai_geopolitical_riv::regulatory_stringency,tech_ai_geopolitical_riv,Regulatory stringency,26.0,7.0,active (lever),1.2,4.15,16.08,5.86,5.877575744374388,2,active (lever)
tech_ai_geopolitical_riv::data_center_capacity,tech_ai_geopolitical_riv,Data‑center capacity,23.0,27.0,critical (risk),0.0,3.9999999999999996,13.799999999999999,17.8,5.545177444479561,3,critical (risk)
russia_ukraine_war::negotiation_appetite,russia_ukraine_war,Negotiation appetite,17.0,22.0,critical (risk),1.4,2.4,10.76,14.16,4.174726696938817,2,critical (risk)
russia_ukraine_war::diplomatic_engagement_in,russia_ukraine_war,Diplomatic engagement intensity,18.0,17.0,critical (risk),1.2,2.5999999999999996,11.28,11.239999999999998,4.174726696938817,2,critical (risk)
us_iran_gulf_conflict::diplomatic_tension_level,us_iran_gulf_conflict,Diplomatic tension level,24.0,23.0,critical (risk),2.55,1.2,15.419999999999998,14.28,4.119796082505411,2,critical (risk)
us_iran_gulf_conflict::sanctions_evasion,us_iran_gulf_conflict,Sanctions evasion capacity,17.0,20.0,critical (risk),0.0,0.0,10.2,12.0,0.0,0,reactive (sensor)
us_iran_gulf_conflict::financial_channel_health,us_iran_gulf_conflict,Financial channel health,17.0,10.0,active (lever),0.0,0.0,10.2,6.0,0.0,0,buffering (inert)
us_iran_gulf_conflict::third_party_compliance,us_iran_gulf_conflict,Third-party compliance,18.0,15.0,critical (risk),0.0,0.0,10.799999999999999,9.0,0.0,0,active (lever)
us_iran_gulf_conflict::capital_flow_volatility,us_iran_gulf_conflict,Capital flow volatility,7.0,21.0,reactive (sensor),0.0,0.0,4.2,12.6,0.0,0,reactive (sensor)
us_iran_gulf_conflict::energy_market_volatility,us_iran_gulf_conflict,Energy market volatility,7.0,26.0,reactive (sensor),0.0,0.0,4.2,15.6,0.0,0,reactive (sensor)
us_iran_gulf_conflict::chokepoint_disruption,us_iran_gulf_conflict,Chokepoint disruption,17.0,11.0,active (lever),0.0,0.0,10.2,6.6,0.0,0,buffering (inert)
us_iran_gulf_conflict::energy_risk_premium,us_iran_gulf_conflict,Energy risk premium,5.0,24.0,reactive (sensor),0.0,0.0,3.0,14.399999999999999,0.0,0,reactive (sensor)
us_iran_gulf_conflict::enforcement_capacity,us_iran_gulf_conflict,Enforcement capacity,21.0,15.0,critical (risk),0.0,0.0,12.6,9.0,0.0,0,active (lever)
us_iran_gulf_conflict::maritime_security,us_iran_gulf_conflict,Maritime security presence,16.0,19.0,reactive (sensor),0.0,0.0,9.6,11.4,0.0,0,reactive (sensor)
us_iran_gulf_conflict::arms_transfer_rate,us_iran_gulf_conflict,Arms transfer rate,8.0,10.0,buffering (inert),0.0,0.0,4.8,6.0,0.0,0,buffering (inert)
russia_ukraine_war::external_defense_support,russia_ukraine_war,External defense support capacity,17.0,13.0,critical (risk),0.0,0.0,10.2,7.8,0.0,0,buffering (inert)
global_energy_shocks::crude_prod_rate,global_energy_shocks,Global crude production rate,16.0,16.0,active (lever),0.0,0.0,9.6,9.6,0.0,0,buffering (inert)
russia_ukraine_war::frozen_assets_accessibil,russia_ukraine_war,Frozen assets accessibility,8.0,4.0,buffering (inert),0.0,0.0,4.8,2.4,0.0,0,buffering (inert)
russia_ukraine_war::defense_supply_flow,russia_ukraine_war,Defense supply flow,12.0,13.0,reactive (sensor),0.0,0.0,7.199999999999999,7.8,0.0,0,buffering (inert)
russia_ukraine_war::intelligence_sharing_rel,russia_ukraine_war,Intelligence sharing reliability,11.0,13.0,reactive (sensor),0.0,0.0,6.6,7.8,0.0,0,buffering (inert)
russia_ukraine_war::negotiation_domestic_leg,russia_ukraine_war,Negotiation domestic legitimacy,12.0,18.0,reactive (sensor),0.0,0.0,7.199999999999999,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::wartime_financial_resour,russia_ukraine_war,Wartime financial resources,13.0,12.0,buffering (inert),0.0,0.0,7.8,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::media_disclosure_rate,russia_ukraine_war,Media and information disclosure rate,15.0,13.0,critical (risk),0.0,0.0,9.0,7.8,0.0,0,buffering (inert)
russia_ukraine_war::cyber_espionage_activity,russia_ukraine_war,Cyber and espionage activity,13.0,10.0,buffering (inert),0.0,0.0,7.8,6.0,0.0,0,buffering (inert)
russia_ukraine_war::backchannel_diplomacy_ac,russia_ukraine_war,Backchannel diplomacy activity,14.0,12.0,buffering (inert),0.0,0.0,8.4,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::security_incident_freque,russia_ukraine_war,Security incident frequency,17.0,16.0,critical (risk),0.0,0.0,10.2,9.6,0.0,0,buffering (inert)
us_iran_gulf_conflict::attribution_clarity,us_iran_gulf_conflict,Attribution clarity,13.0,7.0,buffering (inert),0.0,0.0,7.8,4.2,0.0,0,buffering (inert)
global_energy_shocks::fiscal_support_intensity,global_energy_shocks,Fiscal support intensity for consumers,13.0,12.0,buffering (inert),0.0,0.0,7.8,7.199999999999999,0.0,0,buffering (inert)
global_energy_shocks::policy_tightening_expect,global_energy_shocks,Monetary policy tightening expectation,8.0,19.0,reactive (sensor),0.0,0.0,4.8,11.4,0.0,0,reactive (sensor)
global_energy_shocks::energy_inflation_share,global_energy_shocks,Energy inflation contribution,6.0,20.0,reactive (sensor),0.0,0.0,3.5999999999999996,12.0,0.0,0,reactive (sensor)
global_energy_shocks::energy_market_volatility,global_energy_shocks,Energy market volatility,13.0,23.0,reactive (sensor),0.0,0.0,7.8,13.799999999999999,0.0,0,reactive (sensor)
global_energy_shocks::middle_distillate_prem,global_energy_shocks,Middle‑distillate price premium,14.0,21.0,reactive (sensor),0.0,0.0,8.4,12.6,0.0,0,reactive (sensor)
global_energy_shocks::short_term_demand_shock,global_energy_shocks,Short‑term energy demand shock,25.0,4.0,active (lever),0.0,0.0,15.0,2.4,0.0,0,active (lever)
global_energy_shocks::retail_fuel_price,global_energy_shocks,Retail fuel price level,14.0,25.0,reactive (sensor),0.0,0.0,8.4,15.0,0.0,0,reactive (sensor)
global_energy_shocks::maritime_transport_flow,global_energy_shocks,Maritime transport flow rate,16.0,17.0,active (lever),0.0,0.0,9.6,10.2,0.0,0,buffering (inert)
global_energy_shocks::refining_throughput,global_energy_shocks,Global refining throughput rate,12.0,21.0,reactive (sensor),0.0,0.0,7.199999999999999,12.6,0.0,0,reactive (sensor)
global_energy_shocks::spare_prod_capacity,global_energy_shocks,Spare production capacity,14.0,13.0,buffering (inert),0.0,0.0,8.4,7.8,0.0,0,buffering (inert)
tech_ai_geopolitical_riv::r_and_d_intensity,tech_ai_geopolitical_riv,R&D effort intensity,21.0,24.0,critical (risk),0.0,0.0,12.6,14.399999999999999,0.0,0,critical (risk)
tech_ai_geopolitical_riv::talent_pool_size,tech_ai_geopolitical_riv,Talent pool size,13.0,12.0,buffering (inert),0.0,0.0,7.8,7.199999999999999,0.0,0,buffering (inert)
tech_ai_geopolitical_riv::investor_sentiment,tech_ai_geopolitical_riv,Investor sentiment toward AI,15.0,20.0,reactive (sensor),0.0,0.0,9.0,12.0,0.0,0,reactive (sensor)
tech_ai_geopolitical_riv::memory_capacity,tech_ai_geopolitical_riv,Memory capacity,11.0,15.0,buffering (inert),0.0,0.0,6.6,9.0,0.0,0,buffering (inert)
tech_ai_geopolitical_riv::energy_price_reliability,tech_ai_geopolitical_riv,Energy price & reliability,15.0,9.0,buffering (inert),0.0,0.0,9.0,5.3999999999999995,0.0,0,buffering (inert)
tech_ai_geopolitical_riv::chip_supply_availability,tech_ai_geopolitical_riv,Chip supply availability,18.0,16.0,active (lever),0.0,0.0,10.799999999999999,9.6,0.0,0,active (lever)
tech_ai_geopolitical_riv::ai_product_profitability,tech_ai_geopolitical_riv,AI product profitability,18.0,28.0,critical (risk),0.0,0.0,10.799999999999999,16.8,0.0,0,critical (risk)
tech_ai_geopolitical_riv::compute_unit_cost,tech_ai_geopolitical_riv,Compute unit cost,16.0,22.0,reactive (sensor),0.0,0.0,9.6,13.2,0.0,0,reactive (sensor)
tech_ai_geopolitical_riv::supply_chain_bottlenecks,tech_ai_geopolitical_riv,Supply‑chain bottleneck level,21.0,18.0,active (lever),0.0,0.0,12.6,10.799999999999999,0.0,0,active (lever)
tech_ai_geopolitical_riv::cyber_incident_rate,tech_ai_geopolitical_riv,Cybersecurity incident rate,11.0,10.0,buffering (inert),0.0,0.0,6.6,6.0,0.0,0,buffering (inert)
tech_ai_geopolitical_riv::public_opposition,tech_ai_geopolitical_riv,Public and local opposition,12.0,8.0,buffering (inert),0.0,0.0,7.199999999999999,4.8,0.0,0,buffering (inert)
global_financial_shift::central_bank_guidance,global_financial_shift,Central bank forward guidance,19.0,18.0,buffering (inert),0.0,0.0,11.4,10.799999999999999,0.0,0,active (lever)
global_financial_shift::macro_data_momentum,global_financial_shift,Macro data momentum,28.0,8.0,active (lever),0.0,0.0,16.8,4.8,0.0,0,active (lever)
global_financial_shift::policy_rate_level,global_financial_shift,Policy interest rate level,17.0,16.0,buffering (inert),0.0,0.0,10.2,9.6,0.0,0,buffering (inert)
global_financial_shift::cross_market_spillovers,global_financial_shift,Cross-market spillovers,16.0,22.0,buffering (inert),0.0,0.0,9.6,13.2,0.0,0,reactive (sensor)
global_financial_shift::sovereign_debt_allocs,global_financial_shift,Sovereign/institutional sovereign-debt allocations,20.0,23.0,reactive (sensor),0.0,0.0,12.0,13.799999999999999,0.0,0,critical (risk)
global_financial_shift::safe_asset_demand,global_financial_shift,Demand for safe assets,24.0,25.0,critical (risk),0.0,0.0,14.399999999999999,15.0,0.0,0,critical (risk)
global_financial_shift::term_structure_slope,global_financial_shift,Term-structure slope,20.0,23.0,reactive (sensor),0.0,0.0,12.0,13.799999999999999,0.0,0,critical (risk)
global_financial_shift::market_leverage,global_financial_shift,Market leverage and margin pressure,22.0,19.0,active (lever),0.0,0.0,13.2,11.4,0.0,0,critical (risk)
global_financial_shift::duration_exposure,global_financial_shift,Portfolio duration exposure,20.0,19.0,buffering (inert),0.0,0.0,12.0,11.4,0.0,0,critical (risk)
global_financial_shift::price_discovery,global_financial_shift,Price-discovery efficiency,19.0,20.0,buffering (inert),0.0,0.0,11.4,12.0,0.0,0,critical (risk)
global_financial_shift::political_pressure,global_financial_shift,Political pressure on monetary policy,11.0,3.0,buffering (inert),0.0,0.0,6.6,1.7999999999999998,0.0,0,buffering (inert)
