node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
russia_ukraine_war::econ_infra_vulnerability,russia_ukraine_war,Economic infrastructure vulnerability,24.0,26.0,critical (risk),2.5,2.3,15.399999999999999,16.52,6.654212933375475,3,critical (risk)
iran_maritime_pressure::maritime_security_level,iran_maritime_pressure,Maritime security level,22.0,15.0,active (lever),1.2,3.9,13.68,10.56,5.6029226722073595,2,active (lever)
us_canada_tariff_row::import_dependence_level,us_canada_tariff_row,Import dependence,26.0,13.0,active (lever),2.25,2.4000000000000004,16.5,8.76,5.108547142306711,2,active (lever)
treasury_market_stress::debt_issuance_flow,treasury_market_stress,Scheduled debt issuance,28.0,8.0,active (lever),1.2,2.55,17.28,5.82,4.119796082505411,2,active (lever)
iran_maritime_pressure::sanction_enforcement_int,iran_maritime_pressure,Enforcement intensity,33.0,21.0,critical (risk),1.2,2.0999999999999996,20.28,13.44,3.625420552604762,2,critical (risk)
treasury_market_stress::buyback_intervention,treasury_market_stress,Buyback intervention rate,26.0,19.0,active (lever),0.55,2.4,15.82,12.36,3.240906251570924,2,active (lever)
us_canada_tariff_row::retaliatory_match_degree,us_canada_tariff_row,Retaliatory reciprocity degree,25.0,20.0,active (lever),2.4,0.0,15.96,12.0,2.6366694928034633,2,active (lever)
treasury_market_stress::fiscal_credibility_perce,treasury_market_stress,Perceived fiscal credibility,26.0,21.0,active (lever),2.4,0.0,16.56,12.6,2.6366694928034633,2,active (lever)
iran_maritime_pressure::third_party_compliance,iran_maritime_pressure,Third‑party compliance rate,29.0,20.0,active (lever),0.0,2.4,17.4,12.96,2.6366694928034633,2,active (lever)
russia_ukraine_war::econ_target_strike_rate,russia_ukraine_war,Economic target strike rate,31.0,21.0,active (lever),0.0,1.2,18.599999999999998,13.08,0.8317766166719344,1,critical (risk)
iran_maritime_pressure::global_supply_balance,iran_maritime_pressure,Global oil supply balance,12.0,18.0,buffering (inert),0.0,0.0,7.199999999999999,10.799999999999999,0.0,0,buffering (inert)
iran_maritime_pressure::sanction_scope,iran_maritime_pressure,Sanctions scope,29.0,12.0,active (lever),0.0,0.0,17.4,7.199999999999999,0.0,0,active (lever)
iran_maritime_pressure::circumvention_activity,iran_maritime_pressure,Sanctions circumvention activity,28.0,22.0,critical (risk),0.0,0.0,16.8,13.2,0.0,0,critical (risk)
iran_maritime_pressure::trade_hub_dependency,iran_maritime_pressure,Trade‑hub dependency,19.0,19.0,buffering (inert),0.0,0.0,11.4,11.4,0.0,0,buffering (inert)
iran_maritime_pressure::investor_risk_positionin,iran_maritime_pressure,Investor risk positioning,9.0,30.0,reactive (sensor),0.0,0.0,5.3999999999999995,18.0,0.0,0,reactive (sensor)
iran_maritime_pressure::market_volatility_level,iran_maritime_pressure,Market volatility level,13.0,32.0,reactive (sensor),0.0,0.0,7.8,19.2,0.0,0,reactive (sensor)
iran_maritime_pressure::vessel_transit_delay_rat,iran_maritime_pressure,Vessel transit delay rate,20.0,21.0,reactive (sensor),0.0,0.0,12.0,12.6,0.0,0,buffering (inert)
iran_maritime_pressure::diplomatic_coordination,iran_maritime_pressure,Diplomatic coordination,26.0,14.0,active (lever),0.0,0.0,15.6,8.4,0.0,0,active (lever)
iran_maritime_pressure::energy_market_liquidity,iran_maritime_pressure,Energy market liquidity,12.0,30.0,reactive (sensor),0.0,0.0,7.199999999999999,18.0,0.0,0,reactive (sensor)
iran_maritime_pressure::escalation_pressure,iran_maritime_pressure,Politico‑military escalation pressure,34.0,21.0,critical (risk),0.0,0.0,20.4,12.6,0.0,0,active (lever)
iran_maritime_pressure::financial_channel_connec,iran_maritime_pressure,Financial channel connectivity,22.0,20.0,active (lever),0.0,0.0,13.2,12.0,0.0,0,active (lever)
russia_ukraine_war::defense_industry_output,russia_ukraine_war,Defense industry output,24.0,22.0,active (lever),0.0,0.0,14.399999999999999,13.2,0.0,0,critical (risk)
us_canada_tariff_row::supply_chain_disruption,us_canada_tariff_row,Supply-chain disruption level,23.0,20.0,active (lever),0.0,0.0,13.799999999999999,12.0,0.0,0,active (lever)
russia_ukraine_war::legal_control_infra,russia_ukraine_war,Legal control over infrastructure,24.0,17.0,active (lever),0.0,0.0,14.399999999999999,10.2,0.0,0,active (lever)
russia_ukraine_war::civilian_casualty_rate,russia_ukraine_war,Civilian casualty rate,21.0,25.0,reactive (sensor),0.0,0.0,12.6,15.0,0.0,0,reactive (sensor)
russia_ukraine_war::public_support_aid,russia_ukraine_war,Public support for external aid,9.0,20.0,buffering (inert),0.0,0.0,5.3999999999999995,12.0,0.0,0,buffering (inert)
russia_ukraine_war::crossborder_weapon_flow,russia_ukraine_war,Cross-border weapon flow,22.0,19.0,buffering (inert),0.0,0.0,13.2,11.4,0.0,0,active (lever)
russia_ukraine_war::information_warfare,russia_ukraine_war,Information warfare intensity,27.0,20.0,active (lever),0.0,0.0,16.2,12.0,0.0,0,active (lever)
russia_ukraine_war::political_mobilization,russia_ukraine_war,Political mobilization,24.0,22.0,active (lever),0.0,0.0,14.399999999999999,13.2,0.0,0,critical (risk)
russia_ukraine_war::sanctions_pressure,russia_ukraine_war,Sanctions pressure,26.0,14.0,active (lever),0.0,0.0,15.6,8.4,0.0,0,active (lever)
russia_ukraine_war::air_defense_effectivenes,russia_ukraine_war,Air defense effectiveness,22.0,29.0,reactive (sensor),0.0,0.0,13.2,17.4,0.0,0,critical (risk)
russia_ukraine_war::logistics_resilience,russia_ukraine_war,Logistics network resilience,22.0,28.0,reactive (sensor),0.0,0.0,13.2,16.8,0.0,0,critical (risk)
russia_ukraine_war::military_capability,russia_ukraine_war,Military capability,19.0,34.0,reactive (sensor),0.0,0.0,11.4,20.4,0.0,0,reactive (sensor)
us_canada_tariff_row::trade_rule_binding,us_canada_tariff_row,Multilateral rule constraint,21.0,9.0,active (lever),0.0,0.0,12.6,5.3999999999999995,0.0,0,buffering (inert)
us_canada_tariff_row::investor_risk_sentiment,us_canada_tariff_row,Investor risk sentiment,16.0,29.0,reactive (sensor),0.0,0.0,9.6,17.4,0.0,0,reactive (sensor)
us_canada_tariff_row::corporate_investment_lev,us_canada_tariff_row,Corporate investment commitment,14.0,29.0,reactive (sensor),0.0,0.0,8.4,17.4,0.0,0,reactive (sensor)
us_canada_tariff_row::supply_reconfig_rate,us_canada_tariff_row,Supply-chain reconfiguration rate,19.0,24.0,reactive (sensor),0.0,0.0,11.4,14.399999999999999,0.0,0,reactive (sensor)
us_canada_tariff_row::commodity_price_pressure,us_canada_tariff_row,Commodity price pressure,17.0,18.0,buffering (inert),0.0,0.0,10.2,10.799999999999999,0.0,0,buffering (inert)
us_canada_tariff_row::bilateral_trade_flow,us_canada_tariff_row,Bilateral goods flow,21.0,29.0,critical (risk),0.0,0.0,12.6,17.4,0.0,0,reactive (sensor)
us_canada_tariff_row::market_volatility_level,us_canada_tariff_row,Financial market volatility,16.0,27.0,reactive (sensor),0.0,0.0,9.6,16.2,0.0,0,reactive (sensor)
us_canada_tariff_row::exchange_rate_volatility,us_canada_tariff_row,Currency volatility,18.0,19.0,buffering (inert),0.0,0.0,10.799999999999999,11.4,0.0,0,buffering (inert)
us_canada_tariff_row::negotiation_intensity,us_canada_tariff_row,Negotiation intensity,18.0,24.0,reactive (sensor),0.0,0.0,10.799999999999999,14.399999999999999,0.0,0,reactive (sensor)
us_canada_tariff_row::trade_policy_uncertainty,us_canada_tariff_row,Trade policy uncertainty,23.0,21.0,critical (risk),0.0,0.0,13.799999999999999,12.6,0.0,0,active (lever)
treasury_market_stress::cross_market_flows,treasury_market_stress,Cross-market capital flows,21.0,29.0,critical (risk),0.0,0.0,12.6,17.4,0.0,0,reactive (sensor)
treasury_market_stress::leverage_margin_exposure,treasury_market_stress,Leverage and margin exposure,20.0,20.0,buffering (inert),0.0,0.0,12.0,12.0,0.0,0,buffering (inert)
treasury_market_stress::term_premium,treasury_market_stress,Term premium,16.0,29.0,reactive (sensor),0.0,0.0,9.6,17.4,0.0,0,reactive (sensor)
treasury_market_stress::govt_debt_outstanding,treasury_market_stress,Government debt outstanding,19.0,6.0,buffering (inert),0.0,0.0,11.4,3.5999999999999996,0.0,0,buffering (inert)
treasury_market_stress::market_liquidity_depth,treasury_market_stress,Market liquidity depth,20.0,23.0,reactive (sensor),0.0,0.0,12.0,13.799999999999999,0.0,0,reactive (sensor)
treasury_market_stress::investor_policy_expect,treasury_market_stress,Investor policy expectations,22.0,25.0,critical (risk),0.0,0.0,13.2,15.0,0.0,0,critical (risk)
treasury_market_stress::market_structure_res,treasury_market_stress,Market structure resilience,18.0,14.0,buffering (inert),0.0,0.0,10.799999999999999,8.4,0.0,0,buffering (inert)
treasury_market_stress::inflation_expectations,treasury_market_stress,Inflation expectations,21.0,10.0,active (lever),0.0,0.0,12.6,6.0,0.0,0,buffering (inert)
treasury_market_stress::currency_rate_pressure,treasury_market_stress,Currency exchange pressure,22.0,23.0,critical (risk),0.0,0.0,13.2,13.799999999999999,0.0,0,critical (risk)
treasury_market_stress::risk_asset_tilt,treasury_market_stress,Risk-asset allocation tilt,17.0,28.0,reactive (sensor),0.0,0.0,10.2,16.8,0.0,0,reactive (sensor)
treasury_market_stress::safe_haven_demand,treasury_market_stress,Safe-haven demand,20.0,24.0,reactive (sensor),0.0,0.0,12.0,14.399999999999999,0.0,0,reactive (sensor)
us_china_tech_rivalry::server_inventory,us_china_tech_rivalry,AI server inventory,19.0,21.0,critical (risk),0.0,0.0,11.4,12.6,0.0,0,buffering (inert)
us_china_tech_rivalry::ai_talent_supply,us_china_tech_rivalry,AI talent supply,10.0,9.0,buffering (inert),0.0,0.0,6.0,5.3999999999999995,0.0,0,buffering (inert)
us_china_tech_rivalry::data_availability,us_china_tech_rivalry,Data availability,18.0,11.0,buffering (inert),0.0,0.0,10.799999999999999,6.6,0.0,0,buffering (inert)
us_china_tech_rivalry::cloud_capacity_util,us_china_tech_rivalry,Cloud capacity utilization,14.0,26.0,reactive (sensor),0.0,0.0,8.4,15.6,0.0,0,reactive (sensor)
us_china_tech_rivalry::supply_chain_risk,us_china_tech_rivalry,Supply‑chain disruption risk,21.0,10.0,active (lever),0.0,0.0,12.6,6.0,0.0,0,buffering (inert)
us_china_tech_rivalry::cyber_attack_rate,us_china_tech_rivalry,Cyber attack rate,13.0,12.0,buffering (inert),0.0,0.0,7.8,7.199999999999999,0.0,0,buffering (inert)
us_china_tech_rivalry::export_control_tightness,us_china_tech_rivalry,Export control tightness,18.0,8.0,buffering (inert),0.0,0.0,10.799999999999999,4.8,0.0,0,buffering (inert)
us_china_tech_rivalry::regulatory_scrutiny,us_china_tech_rivalry,Regulatory scrutiny intensity,19.0,16.0,active (lever),0.0,0.0,11.4,9.6,0.0,0,buffering (inert)
us_china_tech_rivalry::market_concentration,us_china_tech_rivalry,Market concentration,24.0,20.0,critical (risk),0.0,0.0,14.399999999999999,12.0,0.0,0,active (lever)
us_china_tech_rivalry::server_price_change,us_china_tech_rivalry,Server price change rate,13.0,20.0,reactive (sensor),0.0,0.0,7.8,12.0,0.0,0,buffering (inert)
us_china_tech_rivalry::public_trust_ai,us_china_tech_rivalry,Public trust in AI,9.0,13.0,buffering (inert),0.0,0.0,5.3999999999999995,7.8,0.0,0,buffering (inert)
