node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
hormuz_standoff::investor_risk_sentiment,hormuz_standoff,Investor risk sentiment,22.0,25.0,critical (risk),0.0,0.0,13.2,15.0,0.0,0,reactive (sensor)
hormuz_standoff::diplomatic_trust_index,hormuz_standoff,Diplomatic trust index,21.0,19.0,active (lever),0.0,0.0,12.6,11.4,0.0,0,buffering (inert)
hormuz_standoff::market_liquidity_oil,hormuz_standoff,Oil market liquidity,19.0,19.0,buffering (inert),0.0,0.0,11.4,11.4,0.0,0,buffering (inert)
hormuz_standoff::shipping_rerouting_rate,hormuz_standoff,Shipping rerouting rate,20.0,22.0,reactive (sensor),0.0,0.0,12.0,13.2,0.0,0,buffering (inert)
hormuz_standoff::sanctions_pressure_level,hormuz_standoff,Economic sanctions pressure,15.0,14.0,buffering (inert),0.0,0.0,9.0,8.4,0.0,0,buffering (inert)
russia_ukraine_war::intel_sharing_level,russia_ukraine_war,Intelligence sharing level,27.0,24.0,active (lever),0.0,0.0,16.2,14.399999999999999,0.0,0,active (lever)
us_china_tech_rivalry::fab_construction_rate,us_china_tech_rivalry,Fab construction rate,25.0,31.0,critical (risk),0.0,0.0,15.0,18.599999999999998,0.0,0,critical (risk)
russia_ukraine_war::market_volatility,russia_ukraine_war,Market volatility,19.0,28.0,reactive (sensor),0.0,0.0,11.4,16.8,0.0,0,reactive (sensor)
russia_ukraine_war::third_party_vulnerabilit,russia_ukraine_war,Third‑party infrastructure vulnerability,24.0,19.0,buffering (inert),0.0,0.0,14.399999999999999,11.4,0.0,0,active (lever)
russia_ukraine_war::domestic_support_level,russia_ukraine_war,Domestic political support level,21.0,19.0,buffering (inert),0.0,0.0,12.6,11.4,0.0,0,buffering (inert)
russia_ukraine_war::escalation_threshold,russia_ukraine_war,Escalation threshold,29.0,24.0,active (lever),0.0,0.0,17.4,14.399999999999999,0.0,0,active (lever)
russia_ukraine_war::cyber_attack_intensity,russia_ukraine_war,Cyber and communications attack intensity,27.0,19.0,active (lever),0.0,0.0,16.2,11.4,0.0,0,active (lever)
russia_ukraine_war::evasion_activity_rate,russia_ukraine_war,Sanctions‑evasion activity rate,24.0,25.0,reactive (sensor),0.0,0.0,14.399999999999999,15.0,0.0,0,critical (risk)
russia_ukraine_war::supply_chain_resilience,russia_ukraine_war,Supply‑chain resilience,26.0,27.0,critical (risk),0.0,0.0,15.6,16.2,0.0,0,critical (risk)
russia_ukraine_war::air_defense_capacity,russia_ukraine_war,Air‑defense capacity,21.0,33.0,reactive (sensor),0.0,0.0,12.6,19.8,0.0,0,reactive (sensor)
russia_ukraine_war::defense_output_rate,russia_ukraine_war,Defense industrial output rate,20.0,28.0,reactive (sensor),0.0,0.0,12.0,16.8,0.0,0,reactive (sensor)
russia_ukraine_war::cross_border_attack_rate,russia_ukraine_war,Cross-border attack rate,30.0,33.0,critical (risk),0.0,0.0,18.0,19.8,0.0,0,critical (risk)
us_china_tech_rivalry::trade_flow_volatility,us_china_tech_rivalry,Trade flow volatility,25.0,28.0,critical (risk),0.0,0.0,15.0,16.8,0.0,0,critical (risk)
us_china_tech_rivalry::security_priority_level,us_china_tech_rivalry,Strategic security priority,26.0,17.0,active (lever),0.0,0.0,15.6,10.2,0.0,0,active (lever)
us_china_tech_rivalry::skilled_talent_supply,us_china_tech_rivalry,Skilled talent supply,20.0,22.0,buffering (inert),0.0,0.0,12.0,13.2,0.0,0,buffering (inert)
us_china_tech_rivalry::market_confidence,us_china_tech_rivalry,Market confidence in tech,18.0,34.0,reactive (sensor),0.0,0.0,10.799999999999999,20.4,0.0,0,reactive (sensor)
us_china_tech_rivalry::financing_costs,us_china_tech_rivalry,Financing costs,24.0,21.0,buffering (inert),0.0,0.0,14.399999999999999,12.6,0.0,0,active (lever)
us_china_tech_rivalry::chip_trade_barriers,us_china_tech_rivalry,Trade barrier level for chips,25.0,14.0,active (lever),0.0,0.0,15.0,8.4,0.0,0,active (lever)
us_china_tech_rivalry::tech_breakthrough_rate,us_china_tech_rivalry,Technology breakthrough rate,28.0,25.0,active (lever),0.0,0.0,16.8,15.0,0.0,0,critical (risk)
us_china_tech_rivalry::critical_minerals_avail,us_china_tech_rivalry,Critical minerals availability,23.0,15.0,buffering (inert),0.0,0.0,13.799999999999999,9.0,0.0,0,buffering (inert)
us_china_tech_rivalry::industrial_subsidy_level,us_china_tech_rivalry,Industrial subsidy level,27.0,17.0,active (lever),0.0,0.0,16.2,10.2,0.0,0,active (lever)
us_china_tech_rivalry::supply_diversification,us_china_tech_rivalry,Supply‑chain diversification,23.0,29.0,reactive (sensor),0.0,0.0,13.799999999999999,17.4,0.0,0,reactive (sensor)
ai_governance_crisis::governance_tightness,ai_governance_crisis,Governance control tightness,29.0,31.0,critical (risk),0.0,0.0,17.4,18.599999999999998,0.0,0,critical (risk)
ai_governance_crisis::bio_misuse_potential,ai_governance_crisis,Biological misuse potential,20.0,22.0,buffering (inert),0.0,0.0,12.0,13.2,0.0,0,buffering (inert)
ai_governance_crisis::deception_risk_level,ai_governance_crisis,Deception risk level,30.0,24.0,active (lever),0.0,0.0,18.0,14.399999999999999,0.0,0,active (lever)
ai_governance_crisis::open_source_release_rate,ai_governance_crisis,Open-source release rate,26.0,18.0,buffering (inert),0.0,0.0,15.6,10.799999999999999,0.0,0,active (lever)
ai_governance_crisis::cyber_defense_capacity,ai_governance_crisis,Cybersecurity defense capacity,19.0,26.0,reactive (sensor),0.0,0.0,11.4,15.6,0.0,0,reactive (sensor)
ai_governance_crisis::agent_deployment_rate,ai_governance_crisis,Agent deployment rate,25.0,31.0,reactive (sensor),0.0,0.0,15.0,18.599999999999998,0.0,0,critical (risk)
ai_governance_crisis::model_innovation_rate,ai_governance_crisis,Model innovation rate,34.0,25.0,critical (risk),0.0,0.0,20.4,15.0,0.0,0,critical (risk)
ai_governance_crisis::platform_lockin_degree,ai_governance_crisis,Platform lock-in degree,19.0,22.0,buffering (inert),0.0,0.0,11.4,13.2,0.0,0,buffering (inert)
ai_governance_crisis::public_trust,ai_governance_crisis,Public trust in AI,17.0,25.0,reactive (sensor),0.0,0.0,10.2,15.0,0.0,0,reactive (sensor)
ai_governance_crisis::talent_churn_rate,ai_governance_crisis,Talent churn rate,19.0,20.0,buffering (inert),0.0,0.0,11.4,12.0,0.0,0,buffering (inert)
ai_governance_crisis::market_volatility,ai_governance_crisis,Market valuation volatility,12.0,25.0,reactive (sensor),0.0,0.0,7.199999999999999,15.0,0.0,0,reactive (sensor)
currency_activism_shocks::cb_comm_clarity,currency_activism_shocks,Central-bank communication clarity,20.0,19.0,active (lever),0.0,0.0,12.0,11.4,0.0,0,buffering (inert)
currency_activism_shocks::inflation_expectations,currency_activism_shocks,Inflation expectations,22.0,19.0,active (lever),0.0,0.0,13.2,11.4,0.0,0,buffering (inert)
currency_activism_shocks::long_term_interest_yield,currency_activism_shocks,Long-term interest yields,22.0,23.0,critical (risk),0.0,0.0,13.2,13.799999999999999,0.0,0,buffering (inert)
currency_activism_shocks::employment_change_rate,currency_activism_shocks,Employment change rate,18.0,7.0,buffering (inert),0.0,0.0,10.799999999999999,4.2,0.0,0,buffering (inert)
currency_activism_shocks::unemployment_rate_level,currency_activism_shocks,Unemployment rate level,16.0,9.0,buffering (inert),0.0,0.0,9.6,5.3999999999999995,0.0,0,buffering (inert)
currency_activism_shocks::cb_independence,currency_activism_shocks,Central-bank institutional independence,22.0,16.0,active (lever),0.0,0.0,13.2,9.6,0.0,0,buffering (inert)
currency_activism_shocks::pol_pressure_regulatory,currency_activism_shocks,Political pressure on regulatory actions,19.0,17.0,buffering (inert),0.0,0.0,11.4,10.2,0.0,0,buffering (inert)
currency_activism_shocks::market_liquidity_depth,currency_activism_shocks,Market liquidity depth,20.0,18.0,active (lever),0.0,0.0,12.0,10.799999999999999,0.0,0,buffering (inert)
currency_activism_shocks::currency_weak_pressure,currency_activism_shocks,Currency weakness pressure,22.0,27.0,critical (risk),0.0,0.0,13.2,16.2,0.0,0,reactive (sensor)
currency_activism_shocks::policy_coordination,currency_activism_shocks,Policy coordination degree,20.0,22.0,critical (risk),0.0,0.0,12.0,13.2,0.0,0,buffering (inert)
currency_activism_shocks::investor_risk_sentiment,currency_activism_shocks,Investor risk sentiment,20.0,31.0,critical (risk),0.0,0.0,12.0,18.599999999999998,0.0,0,reactive (sensor)
