node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
iran_hormuz_standoff::oil_price_level,iran_hormuz_standoff,Oil price level,17.0,38.0,reactive (sensor),1.2,4.9,10.68,24.76,8.456395602831334,3,reactive (sensor)
russia_ukraine_blacksea::port_damage,russia_ukraine_blacksea,Port infrastructure damage,23.0,6.0,active (lever),4.1,0.0,15.44,3.5999999999999996,5.6838068805915505,3,active (lever)
russia_ukraine_blacksea::oil_export_rate,russia_ukraine_blacksea,Oil export flow,12.0,24.0,reactive (sensor),4.800000000000001,0.0,9.12,14.399999999999999,5.2733389856069275,2,reactive (sensor)
us_china_rivalry::chip_fab_capacity,us_china_rivalry,Semiconductor fabrication capacity,24.0,34.0,critical (risk),1.4,2.7,14.959999999999999,21.479999999999997,4.5043103835392495,2,critical (risk)
iran_hormuz_standoff::strait_control_perc,iran_hormuz_standoff,Perceived control of the strait,33.0,20.0,active (lever),2.5999999999999996,1.3,20.84,12.52,4.284587925805628,2,critical (risk)
israel_lebanon_conflict::armed_group_firepower,israel_lebanon_conflict,Non-state armed group firepower,26.0,21.0,active (lever),1.4,1.3,16.16,13.12,2.9662531794038967,2,critical (risk)
russia_ukraine_blacksea::grain_export_rate,russia_ukraine_blacksea,Grain export flow,13.0,19.0,critical (risk),0.0,2.4,7.8,12.36,2.6366694928034633,2,reactive (sensor)
iran_hormuz_standoff::speculative_trade_flow,iran_hormuz_standoff,Speculative trading flow intensity,13.0,31.0,reactive (sensor),0.0,0.0,7.8,18.599999999999998,0.0,0,reactive (sensor)
iran_hormuz_standoff::naval_presence,iran_hormuz_standoff,Naval/military presence intensity,26.0,9.0,active (lever),0.0,0.0,15.6,5.3999999999999995,0.0,0,active (lever)
iran_hormuz_standoff::shipping_insurance_level,iran_hormuz_standoff,Shipping insurance premium level,22.0,20.0,active (lever),0.0,0.0,13.2,12.0,0.0,0,critical (risk)
iran_hormuz_standoff::shipping_traffic_volume,iran_hormuz_standoff,Shipping traffic volume through strait,21.0,24.0,critical (risk),0.0,0.0,12.6,14.399999999999999,0.0,0,critical (risk)
iran_hormuz_standoff::oil_price_volatility,iran_hormuz_standoff,Oil price volatility,14.0,31.0,reactive (sensor),0.0,0.0,8.4,18.599999999999998,0.0,0,reactive (sensor)
iran_hormuz_standoff::refinery_utilization_rat,iran_hormuz_standoff,Refinery utilization rate,13.0,22.0,reactive (sensor),0.0,0.0,7.8,13.2,0.0,0,reactive (sensor)
iran_hormuz_standoff::commercial_oil_stocks,iran_hormuz_standoff,Commercial oil stock level,17.0,28.0,reactive (sensor),0.0,0.0,10.2,16.8,0.0,0,reactive (sensor)
iran_hormuz_standoff::strategic_oil_reserves,iran_hormuz_standoff,Strategic oil reserve level,15.0,13.0,buffering (inert),0.0,0.0,9.0,7.8,0.0,0,buffering (inert)
iran_hormuz_standoff::oil_production_rate,iran_hormuz_standoff,Oil production rate,19.0,20.0,buffering (inert),0.0,0.0,11.4,12.0,0.0,0,critical (risk)
iran_hormuz_standoff::borrowing_cost_level,iran_hormuz_standoff,Borrowing/credit cost level,12.0,8.0,buffering (inert),0.0,0.0,7.199999999999999,4.8,0.0,0,buffering (inert)
iran_hormuz_standoff::demand_forecast_growth,iran_hormuz_standoff,Oil demand forecast growth,20.0,3.0,active (lever),0.0,0.0,12.0,1.7999999999999998,0.0,0,active (lever)
russia_ukraine_blacksea::diplomatic_pressure,russia_ukraine_blacksea,Diplomatic pressure intensity,7.0,15.0,reactive (sensor),0.0,0.0,4.2,9.0,0.0,0,buffering (inert)
russia_ukraine_blacksea::sanctions_enforcement,russia_ukraine_blacksea,Sanctions enforcement effectiveness,11.0,7.0,buffering (inert),0.0,0.0,6.6,4.2,0.0,0,buffering (inert)
us_china_rivalry::chip_inventory_levels,us_china_rivalry,AI-critical chip inventory levels,12.0,32.0,reactive (sensor),0.0,0.0,7.199999999999999,19.2,0.0,0,reactive (sensor)
us_china_rivalry::ai_compute_demand_rate,us_china_rivalry,AI compute demand rate,21.0,21.0,buffering (inert),0.0,0.0,12.6,12.6,0.0,0,critical (risk)
us_china_rivalry::tech_financing_liquidity,us_china_rivalry,Tech financing liquidity,25.0,18.0,active (lever),0.0,0.0,15.0,10.799999999999999,0.0,0,active (lever)
russia_ukraine_blacksea::escalation_risk,russia_ukraine_blacksea,Escalation risk perception,17.0,13.0,critical (risk),0.0,0.0,10.2,7.8,0.0,0,buffering (inert)
russia_ukraine_blacksea::info_ops_intensity,russia_ukraine_blacksea,Information operation intensity,8.0,11.0,buffering (inert),0.0,0.0,4.8,6.6,0.0,0,buffering (inert)
russia_ukraine_blacksea::insurance_freight_costs,russia_ukraine_blacksea,Insurance & freight costs,9.0,19.0,reactive (sensor),0.0,0.0,5.3999999999999995,11.4,0.0,0,buffering (inert)
russia_ukraine_blacksea::interceptor_stock,russia_ukraine_blacksea,Air-defense interceptor stock,6.0,6.0,buffering (inert),0.0,0.0,3.5999999999999996,3.5999999999999996,0.0,0,buffering (inert)
russia_ukraine_blacksea::maritime_defense_posture,russia_ukraine_blacksea,Maritime defense posture,15.0,9.0,active (lever),0.0,0.0,9.0,5.3999999999999995,0.0,0,buffering (inert)
russia_ukraine_blacksea::price_volatility,russia_ukraine_blacksea,Commodity price volatility,5.0,20.0,reactive (sensor),0.0,0.0,3.0,12.0,0.0,0,reactive (sensor)
russia_ukraine_blacksea::tanker_availability,russia_ukraine_blacksea,Tanker fleet availability,11.0,11.0,buffering (inert),0.0,0.0,6.6,6.6,0.0,0,buffering (inert)
russia_ukraine_blacksea::export_logistics_delay,russia_ukraine_blacksea,Export logistics delay,14.0,19.0,critical (risk),0.0,0.0,8.4,11.4,0.0,0,buffering (inert)
russia_ukraine_blacksea::port_capacity,russia_ukraine_blacksea,Port operational capacity,16.0,6.0,active (lever),0.0,0.0,9.6,3.5999999999999996,0.0,0,buffering (inert)
us_china_rivalry::onshoring_rate,us_china_rivalry,Manufacturing onshoring rate,22.0,32.0,critical (risk),0.0,0.0,13.2,19.2,0.0,0,critical (risk)
us_china_rivalry::market_concentration,us_china_rivalry,Market concentration in critical tech,24.0,25.0,critical (risk),0.0,0.0,14.399999999999999,15.0,0.0,0,critical (risk)
us_china_rivalry::cyber_attack_activity,us_china_rivalry,Cyber attack activity level,25.0,17.0,active (lever),0.0,0.0,15.0,10.2,0.0,0,active (lever)
us_china_rivalry::tech_talent_mobility,us_china_rivalry,Tech talent mobility,17.0,23.0,reactive (sensor),0.0,0.0,10.2,13.799999999999999,0.0,0,reactive (sensor)
us_china_rivalry::data_flow_restrictions,us_china_rivalry,Data flow restriction level,16.0,16.0,buffering (inert),0.0,0.0,9.6,9.6,0.0,0,buffering (inert)
us_china_rivalry::mineral_supply_risk,us_china_rivalry,Critical mineral supply risk,22.0,25.0,critical (risk),0.0,0.0,13.2,15.0,0.0,0,critical (risk)
us_china_rivalry::military_pressure,us_china_rivalry,Military/logistics pressure,31.0,12.0,active (lever),0.0,0.0,18.599999999999998,7.199999999999999,0.0,0,active (lever)
us_china_rivalry::shipping_route_openness,us_china_rivalry,Shipping route openness,17.0,9.0,buffering (inert),0.0,0.0,10.2,5.3999999999999995,0.0,0,buffering (inert)
us_china_rivalry::trade_barrier_level,us_china_rivalry,Tariff and trade barrier level,19.0,10.0,buffering (inert),0.0,0.0,11.4,6.0,0.0,0,active (lever)
israel_lebanon_conflict::verification_negotiation,israel_lebanon_conflict,Verification negotiation intensity,21.0,21.0,buffering (inert),0.0,0.0,12.6,12.6,0.0,0,critical (risk)
israel_lebanon_conflict::verifier_trust,israel_lebanon_conflict,Perceived trust in potential verifiers,19.0,20.0,buffering (inert),0.0,0.0,11.4,12.0,0.0,0,critical (risk)
israel_lebanon_conflict::humanitarian_access,israel_lebanon_conflict,Humanitarian access level,18.0,25.0,reactive (sensor),0.0,0.0,10.799999999999999,15.0,0.0,0,reactive (sensor)
israel_lebanon_conflict::civilian_casualty_rate,israel_lebanon_conflict,Civilian casualty rate,24.0,24.0,critical (risk),0.0,0.0,14.399999999999999,14.399999999999999,0.0,0,critical (risk)
israel_lebanon_conflict::displaced_civilian_stock,israel_lebanon_conflict,Displaced civilian population,21.0,23.0,reactive (sensor),0.0,0.0,12.6,13.799999999999999,0.0,0,critical (risk)
israel_lebanon_conflict::settler_violence,israel_lebanon_conflict,Intensity of settler-led violence,22.0,19.0,active (lever),0.0,0.0,13.2,11.4,0.0,0,active (lever)
israel_lebanon_conflict::troop_deployment_density,israel_lebanon_conflict,Troop deployment density,23.0,24.0,critical (risk),0.0,0.0,13.799999999999999,14.399999999999999,0.0,0,critical (risk)
israel_lebanon_conflict::narrative_polarization,israel_lebanon_conflict,Media and narrative polarization,20.0,27.0,reactive (sensor),0.0,0.0,12.0,16.2,0.0,0,critical (risk)
israel_lebanon_conflict::police_militarization,israel_lebanon_conflict,Security force militarization,20.0,21.0,buffering (inert),0.0,0.0,12.0,12.6,0.0,0,critical (risk)
israel_lebanon_conflict::resource_access_tension,israel_lebanon_conflict,Resource access tension,19.0,18.0,buffering (inert),0.0,0.0,11.4,10.799999999999999,0.0,0,active (lever)
israel_lebanon_conflict::legal_enforce_capacity,israel_lebanon_conflict,Legal and humanitarian enforcement capacity,20.0,21.0,buffering (inert),0.0,0.0,12.0,12.6,0.0,0,critical (risk)
israel_lebanon_conflict::escalation_risk,israel_lebanon_conflict,Regional escalation risk perception,23.0,28.0,critical (risk),0.0,0.0,13.799999999999999,16.8,0.0,0,critical (risk)
allied_arms_reshaping::tech_reversion_rate,allied_arms_reshaping,Platform technology reversion rate,15.0,13.0,buffering (inert),0.0,0.0,9.0,7.8,0.0,0,buffering (inert)
allied_arms_reshaping::logistics_strain,allied_arms_reshaping,Maintenance and logistics strain,18.0,16.0,critical (risk),0.0,0.0,10.799999999999999,9.6,0.0,0,buffering (inert)
allied_arms_reshaping::industrial_capacity_use,allied_arms_reshaping,Industrial capacity utilization,12.0,19.0,reactive (sensor),0.0,0.0,7.199999999999999,11.4,0.0,0,buffering (inert)
allied_arms_reshaping::shipbuilding_location,allied_arms_reshaping,Shipbuilding location preference,10.0,13.0,buffering (inert),0.0,0.0,6.0,7.8,0.0,0,buffering (inert)
allied_arms_reshaping::acquisition_cost_trend,allied_arms_reshaping,Acquisition cost trend,16.0,20.0,critical (risk),0.0,0.0,9.6,12.0,0.0,0,reactive (sensor)
allied_arms_reshaping::public_trust_level,allied_arms_reshaping,Public trust in defense governance,9.0,15.0,buffering (inert),0.0,0.0,5.3999999999999995,9.0,0.0,0,buffering (inert)
allied_arms_reshaping::legal_norms_strength,allied_arms_reshaping,Legal and normative guardrails strength,11.0,6.0,buffering (inert),0.0,0.0,6.6,3.5999999999999996,0.0,0,buffering (inert)
allied_arms_reshaping::deterrence_effectiveness,allied_arms_reshaping,Perceived deterrence effectiveness,8.0,18.0,reactive (sensor),0.0,0.0,4.8,10.799999999999999,0.0,0,buffering (inert)
allied_arms_reshaping::force_protection_risk,allied_arms_reshaping,Force protection risk level,17.0,14.0,active (lever),0.0,0.0,10.2,8.4,0.0,0,buffering (inert)
allied_arms_reshaping::oversight_pressure_level,allied_arms_reshaping,Oversight and accountability pressure,15.0,21.0,reactive (sensor),0.0,0.0,9.0,12.6,0.0,0,reactive (sensor)
allied_arms_reshaping::contracting_consolidatio,allied_arms_reshaping,Defense contracting consolidation rate,10.0,12.0,buffering (inert),0.0,0.0,6.0,7.199999999999999,0.0,0,buffering (inert)
