node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
monetary_currency_shift::cross_border_flows,monetary_currency_shift,Cross-border capital flows,23.0,34.0,critical (risk),4.800000000000001,3.7,15.719999999999999,21.88,11.78350206951907,3,critical (risk)
strait_of_hormuz::naval_presence_intensity,strait_of_hormuz,Naval presence intensity,36.0,21.0,active (lever),3.5999999999999996,3.25,23.04,13.9,11.024649700173587,4,critical (risk)
strait_of_hormuz::disruption_sentiment,strait_of_hormuz,Disruption sentiment,34.0,33.0,critical (risk),4.9,1.2,22.36,20.28,8.456395602831334,3,critical (risk)
monetary_currency_shift::rate_expectations,monetary_currency_shift,Interest rate expectations,25.0,28.0,critical (risk),1.4,3.5999999999999996,15.56,18.240000000000002,8.047189562170502,4,critical (risk)
global_energy_security::capital_allocation_balan,global_energy_security,Capital allocation balance,19.0,25.0,critical (risk),2.4,2.5999999999999996,12.36,16.04,6.931471805599453,3,reactive (sensor)
russia_ukraine_war::counterdrone_coverage,russia_ukraine_war,Counter‑drone capability coverage,26.0,27.0,critical (risk),2.6,2.4,16.64,17.16,6.931471805599453,3,critical (risk)
monetary_currency_shift::currency_intervention_fl,monetary_currency_shift,Currency intervention activity,19.0,22.0,buffering (inert),2.5,1.2,12.4,13.68,5.129289136143595,3,buffering (inert)
russia_ukraine_war::airspace_safety_risk,russia_ukraine_war,Airspace safety risk,22.0,35.0,reactive (sensor),3.5999999999999996,0.0,14.639999999999999,21.0,4.990659700031606,3,critical (risk)
us_china_tech_rivalry::data_center_capacity,us_china_tech_rivalry,Data-center physical capacity,14.0,27.0,reactive (sensor),1.2,0.0,8.88,16.2,0.8317766166719344,1,reactive (sensor)
strait_of_hormuz::negotiation_progress,strait_of_hormuz,Negotiation progress,31.0,21.0,active (lever),0.0,1.2,18.599999999999998,13.08,0.8317766166719344,1,active (lever)
strait_of_hormuz::outbound_oversight_degre,strait_of_hormuz,Outbound-oversight degree,27.0,22.0,active (lever),0.0,0.0,16.2,13.2,0.0,0,active (lever)
strait_of_hormuz::inbound_control_degree,strait_of_hormuz,Inbound-control degree,32.0,22.0,active (lever),0.0,0.0,19.2,13.2,0.0,0,active (lever)
strait_of_hormuz::refinery_throughput_rate,strait_of_hormuz,Refinery throughput rate,22.0,20.0,buffering (inert),0.0,0.0,13.2,12.0,0.0,0,active (lever)
strait_of_hormuz::oil_inventory_level,strait_of_hormuz,Oil inventory level,20.0,20.0,buffering (inert),0.0,0.0,12.0,12.0,0.0,0,buffering (inert)
strait_of_hormuz::vessel_transit_rate,strait_of_hormuz,Vessel transit rate,25.0,29.0,critical (risk),0.0,0.0,15.0,17.4,0.0,0,critical (risk)
strait_of_hormuz::rerouting_extent,strait_of_hormuz,Rerouting extent,23.0,26.0,critical (risk),0.0,0.0,13.799999999999999,15.6,0.0,0,critical (risk)
strait_of_hormuz::transit_risk_premium,strait_of_hormuz,Transit risk premium,23.0,29.0,critical (risk),0.0,0.0,13.799999999999999,17.4,0.0,0,critical (risk)
strait_of_hormuz::market_volatility_level,strait_of_hormuz,Market volatility level,19.0,31.0,reactive (sensor),0.0,0.0,11.4,18.599999999999998,0.0,0,reactive (sensor)
strait_of_hormuz::insurance_premium_level,strait_of_hormuz,Insurance premium level,22.0,27.0,reactive (sensor),0.0,0.0,13.2,16.2,0.0,0,critical (risk)
strait_of_hormuz::fuel_stock_level,strait_of_hormuz,Fuel stock level,17.0,19.0,buffering (inert),0.0,0.0,10.2,11.4,0.0,0,buffering (inert)
russia_ukraine_war::air_defense_logistics,russia_ukraine_war,Air‑defense logistics resilience,18.0,26.0,reactive (sensor),0.0,0.0,10.799999999999999,15.6,0.0,0,reactive (sensor)
russia_ukraine_war::info_ops_intensity,russia_ukraine_war,Information operations intensity,8.0,20.0,buffering (inert),0.0,0.0,4.8,12.0,0.0,0,buffering (inert)
us_china_tech_rivalry::tariff_barrier_level,us_china_tech_rivalry,Tariff and trade barrier level,17.0,4.0,buffering (inert),0.0,0.0,10.2,2.4,0.0,0,buffering (inert)
us_china_tech_rivalry::sanctions_intensity,us_china_tech_rivalry,Sanctions intensity,32.0,7.0,active (lever),0.0,0.0,19.2,4.2,0.0,0,active (lever)
russia_ukraine_war::international_coop_level,russia_ukraine_war,International cooperation level,23.0,24.0,reactive (sensor),0.0,0.0,13.799999999999999,14.399999999999999,0.0,0,critical (risk)
russia_ukraine_war::weapons_prolif_momentum,russia_ukraine_war,Weapons proliferation momentum,26.0,8.0,active (lever),0.0,0.0,15.6,4.8,0.0,0,active (lever)
russia_ukraine_war::air_traffic_disrupt_rate,russia_ukraine_war,Air traffic disruption rate,14.0,28.0,reactive (sensor),0.0,0.0,8.4,16.8,0.0,0,reactive (sensor)
russia_ukraine_war::military_reorg_rate,russia_ukraine_war,Military reorganization rate,17.0,24.0,reactive (sensor),0.0,0.0,10.2,14.399999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::nonstate_drone_access,russia_ukraine_war,Non‑state actor drone access,28.0,8.0,active (lever),0.0,0.0,16.8,4.8,0.0,0,active (lever)
russia_ukraine_war::supply_chain_disruption,russia_ukraine_war,Supply‑chain disruption level,24.0,20.0,active (lever),0.0,0.0,14.399999999999999,12.0,0.0,0,active (lever)
russia_ukraine_war::interceptor_prod_rate,russia_ukraine_war,Interceptor production rate,20.0,23.0,buffering (inert),0.0,0.0,12.0,13.799999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::drone_tech_diffusion,russia_ukraine_war,Drone technology diffusion,25.0,8.0,active (lever),0.0,0.0,15.0,4.8,0.0,0,active (lever)
strait_of_hormuz::signal_clarity_level,strait_of_hormuz,Signal clarity level,31.0,22.0,active (lever),0.0,0.0,18.599999999999998,13.2,0.0,0,active (lever)
us_china_tech_rivalry::tech_market_volatility,us_china_tech_rivalry,Market volatility in technology sectors,17.0,28.0,reactive (sensor),0.0,0.0,10.2,16.8,0.0,0,reactive (sensor)
us_china_tech_rivalry::jv_restructuring_rate,us_china_tech_rivalry,Joint-venture restructuring rate,20.0,23.0,critical (risk),0.0,0.0,12.0,13.799999999999999,0.0,0,reactive (sensor)
us_china_tech_rivalry::talent_mobility_rate,us_china_tech_rivalry,High-skill tech talent mobility rate,17.0,18.0,buffering (inert),0.0,0.0,10.2,10.799999999999999,0.0,0,buffering (inert)
us_china_tech_rivalry::ai_security_incidents,us_china_tech_rivalry,AI security incident frequency,17.0,12.0,buffering (inert),0.0,0.0,10.2,7.199999999999999,0.0,0,buffering (inert)
us_china_tech_rivalry::ai_model_deploy_rate,us_china_tech_rivalry,AI model deployment rate,23.0,31.0,critical (risk),0.0,0.0,13.799999999999999,18.599999999999998,0.0,0,critical (risk)
us_china_tech_rivalry::data_center_util_rate,us_china_tech_rivalry,Data-center utilization rate,16.0,19.0,buffering (inert),0.0,0.0,9.6,11.4,0.0,0,buffering (inert)
us_china_tech_rivalry::supply_geo_diversity,us_china_tech_rivalry,Supply-chain geographic diversity,16.0,25.0,reactive (sensor),0.0,0.0,9.6,15.0,0.0,0,reactive (sensor)
us_china_tech_rivalry::critical_component_avail,us_china_tech_rivalry,Availability of critical components,23.0,22.0,active (lever),0.0,0.0,13.799999999999999,13.2,0.0,0,active (lever)
russia_ukraine_war::air_threat_perception,russia_ukraine_war,Public air‑threat perception,18.0,35.0,reactive (sensor),0.0,0.0,10.799999999999999,21.0,0.0,0,reactive (sensor)
global_energy_security::cost_base_flexibility,global_energy_security,Cost base flexibility,17.0,16.0,buffering (inert),0.0,0.0,10.2,9.6,0.0,0,buffering (inert)
global_energy_security::forward_guidance_bias,global_energy_security,Forward guidance bias,18.0,20.0,reactive (sensor),0.0,0.0,10.799999999999999,12.0,0.0,0,buffering (inert)
global_energy_security::margin_quality_index,global_energy_security,Margin quality index,22.0,23.0,critical (risk),0.0,0.0,13.2,13.799999999999999,0.0,0,critical (risk)
global_energy_security::top_line_growth_rate,global_energy_security,Top-line growth rate,23.0,18.0,active (lever),0.0,0.0,13.799999999999999,10.799999999999999,0.0,0,active (lever)
us_china_tech_rivalry::regulatory_uncertainty,us_china_tech_rivalry,Regulatory policy uncertainty,27.0,20.0,active (lever),0.0,0.0,16.2,12.0,0.0,0,active (lever)
global_energy_security::recurring_revenue_share,global_energy_security,Recurring revenue share,20.0,13.0,active (lever),0.0,0.0,12.0,7.8,0.0,0,buffering (inert)
global_energy_security::ai_revenue_share,global_energy_security,AI-related revenue share,23.0,14.0,active (lever),0.0,0.0,13.799999999999999,8.4,0.0,0,active (lever)
global_energy_security::arr_growth_rate,global_energy_security,Annual recurring revenue growth rate,21.0,10.0,active (lever),0.0,0.0,12.6,6.0,0.0,0,buffering (inert)
global_energy_security::nonrecurring_item_volati,global_energy_security,Non-recurring item volatility,15.0,3.0,buffering (inert),0.0,0.0,9.0,1.7999999999999998,0.0,0,buffering (inert)
global_energy_security::market_repricing_sensiti,global_energy_security,Market repricing sensitivity,15.0,22.0,reactive (sensor),0.0,0.0,9.0,13.2,0.0,0,buffering (inert)
global_energy_security::analyst_estimate_trend,global_energy_security,Analyst estimate revision trend,19.0,25.0,critical (risk),0.0,0.0,11.4,15.0,0.0,0,reactive (sensor)
global_energy_security::leverage_ratio,global_energy_security,Financial leverage ratio,12.0,18.0,buffering (inert),0.0,0.0,7.199999999999999,10.799999999999999,0.0,0,buffering (inert)
monetary_currency_shift::fiscal_policy_position,monetary_currency_shift,Fiscal policy position,21.0,12.0,buffering (inert),0.0,0.0,12.6,7.199999999999999,0.0,0,buffering (inert)
monetary_currency_shift::sovereign_bond_yields,monetary_currency_shift,Sovereign bond yields,26.0,32.0,critical (risk),0.0,0.0,15.6,19.2,0.0,0,critical (risk)
monetary_currency_shift::inflation_expectations,monetary_currency_shift,Inflation expectations,25.0,16.0,active (lever),0.0,0.0,15.0,9.6,0.0,0,active (lever)
monetary_currency_shift::investor_risk_sentiment,monetary_currency_shift,Investor risk sentiment,17.0,31.0,reactive (sensor),0.0,0.0,10.2,18.599999999999998,0.0,0,reactive (sensor)
monetary_currency_shift::market_volatility,monetary_currency_shift,Market volatility,19.0,31.0,reactive (sensor),0.0,0.0,11.4,18.599999999999998,0.0,0,reactive (sensor)
monetary_currency_shift::market_liquidity,monetary_currency_shift,Market liquidity,15.0,23.0,reactive (sensor),0.0,0.0,9.0,13.799999999999999,0.0,0,reactive (sensor)
monetary_currency_shift::communication_clarity,monetary_currency_shift,Policy communication clarity,19.0,11.0,buffering (inert),0.0,0.0,11.4,6.6,0.0,0,buffering (inert)
monetary_currency_shift::political_pressure,monetary_currency_shift,Political pressure on policy,17.0,17.0,buffering (inert),0.0,0.0,10.2,10.2,0.0,0,buffering (inert)
monetary_currency_shift::geopolitical_risk_level,monetary_currency_shift,Geopolitical risk level,25.0,2.0,active (lever),0.0,0.0,15.0,1.2,0.0,0,active (lever)
monetary_currency_shift::rate_differential,monetary_currency_shift,Interest rate differential,24.0,25.0,critical (risk),0.0,0.0,14.399999999999999,15.0,0.0,0,critical (risk)
monetary_currency_shift::policy_coordination_degr,monetary_currency_shift,Cross-border policy coordination,27.0,21.0,active (lever),0.0,0.0,16.2,12.6,0.0,0,active (lever)
