node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_tech_rivalry::state_cyber_attack_rate,us_china_tech_rivalry,Rate of state-linked cyber attacks,21.0,20.0,buffering (inert),0.0,0.0,12.6,12.0,0.0,0,buffering (inert)
us_trade_coercion::sector_inventory_levels,us_trade_coercion,Sector inventory levels,10.0,17.0,reactive (sensor),0.0,0.0,6.0,10.2,0.0,0,buffering (inert)
us_trade_coercion::equity_market_volatility,us_trade_coercion,Equity market volatility,11.0,25.0,reactive (sensor),0.0,0.0,6.6,15.0,0.0,0,reactive (sensor)
us_trade_coercion::exchange_rate_volatility,us_trade_coercion,Exchange rate volatility,19.0,15.0,active (lever),0.0,0.0,11.4,9.0,0.0,0,buffering (inert)
us_trade_coercion::bilateral_trade_volume,us_trade_coercion,Bilateral trade volume,17.0,23.0,reactive (sensor),0.0,0.0,10.2,13.799999999999999,0.0,0,reactive (sensor)
us_trade_coercion::commodity_volatility,us_trade_coercion,Commodity price volatility,18.0,16.0,active (lever),0.0,0.0,10.799999999999999,9.6,0.0,0,buffering (inert)
us_trade_coercion::commodity_price_index,us_trade_coercion,Commodity price level,18.0,17.0,critical (risk),0.0,0.0,10.799999999999999,10.2,0.0,0,buffering (inert)
us_trade_coercion::legal_dispute_risk,us_trade_coercion,Legal dispute risk,9.0,12.0,buffering (inert),0.0,0.0,5.3999999999999995,7.199999999999999,0.0,0,buffering (inert)
us_trade_coercion::political_backlash,us_trade_coercion,Political backlash intensity,12.0,22.0,reactive (sensor),0.0,0.0,7.199999999999999,13.2,0.0,0,buffering (inert)
us_trade_coercion::consumer_inflation_press,us_trade_coercion,Consumer inflation pressure,12.0,22.0,reactive (sensor),0.0,0.0,7.199999999999999,13.2,0.0,0,buffering (inert)
us_trade_coercion::import_price_pass_throug,us_trade_coercion,Import price pass‑through rate,15.0,18.0,reactive (sensor),0.0,0.0,9.0,10.799999999999999,0.0,0,buffering (inert)
us_trade_coercion::corporate_margin_pressur,us_trade_coercion,Corporate margin pressure,10.0,29.0,reactive (sensor),0.0,0.0,6.0,17.4,0.0,0,reactive (sensor)
ai_economic_transformati::datacenter_build_rate,ai_economic_transformati,Data-centre buildout rate,26.0,28.0,critical (risk),0.0,0.0,15.6,16.8,0.0,0,critical (risk)
ai_economic_transformati::data_accessibility,ai_economic_transformati,Training data accessibility,25.0,22.0,reactive (sensor),0.0,0.0,15.0,13.2,0.0,0,active (lever)
ai_economic_transformati::ai_talent_availability,ai_economic_transformati,AI talent availability,23.0,22.0,reactive (sensor),0.0,0.0,13.799999999999999,13.2,0.0,0,buffering (inert)
ai_economic_transformati::model_commercializabilit,ai_economic_transformati,Model commercializability,29.0,31.0,critical (risk),0.0,0.0,17.4,18.599999999999998,0.0,0,critical (risk)
ai_economic_transformati::valuation_expectations,ai_economic_transformati,Valuation expectations,16.0,29.0,reactive (sensor),0.0,0.0,9.6,17.4,0.0,0,reactive (sensor)
ai_economic_transformati::revenue_sharing_rate,ai_economic_transformati,Revenue-sharing prevalence,14.0,19.0,buffering (inert),0.0,0.0,8.4,11.4,0.0,0,buffering (inert)
ai_economic_transformati::labor_displacement_press,ai_economic_transformati,Labor displacement pressure,7.0,22.0,reactive (sensor),0.0,0.0,4.2,13.2,0.0,0,buffering (inert)
ai_economic_transformati::energy_supply_margin,ai_economic_transformati,Energy supply margin,21.0,17.0,buffering (inert),0.0,0.0,12.6,10.2,0.0,0,buffering (inert)
ai_economic_transformati::cybersecurity_threat_lev,ai_economic_transformati,Cybersecurity threat level,21.0,22.0,reactive (sensor),0.0,0.0,12.6,13.2,0.0,0,buffering (inert)
ai_economic_transformati::market_concentration,ai_economic_transformati,Market concentration,29.0,24.0,critical (risk),0.0,0.0,17.4,14.399999999999999,0.0,0,critical (risk)
ai_economic_transformati::supply_chain_lead_time,ai_economic_transformati,Supply-chain lead time,17.0,19.0,buffering (inert),0.0,0.0,10.2,11.4,0.0,0,buffering (inert)
