node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_strategic_compe::supply_chain_resilience,us_china_strategic_compe,Supply chain resilience,18.0,30.0,reactive (sensor),1.2,7.7,11.28,21.08,14.323997420663494,4,reactive (sensor)
us_china_strategic_compe::trade_restriction_level,us_china_strategic_compe,Trade restriction level,29.0,21.0,active (lever),4.95,3.7,19.38,14.08,13.921637942554968,4,critical (risk)
global_energy_supply_sho::refinery_util_rate,global_energy_supply_sho,Refinery utilization rate,21.0,28.0,critical (risk),1.2,7.449999999999999,13.08,19.78,13.921637942554964,4,critical (risk)
global_energy_supply_sho::diesel_price_level,global_energy_supply_sho,Diesel price level,20.0,35.0,critical (risk),3.5,4.949999999999999,13.4,22.98,13.599750360068146,4,critical (risk)
global_ai_race_and_gover::regulatory_pressure,global_ai_race_and_gover,Regulatory pressure,29.0,23.0,active (lever),4.949999999999999,4.3500000000000005,19.38,15.54,12.892537558414983,3,critical (risk)
middle_east_iran_houthis::escalation_propensity,middle_east_iran_houthis,Escalation propensity,29.0,24.0,critical (risk),6.300000000000001,1.2,19.919999999999998,14.879999999999999,12.070784343255754,4,critical (risk)
global_ai_race_and_gover::commercialization_pressu,global_ai_race_and_gover,Commercialization pressure,27.0,29.0,critical (risk),2.4,3.5,17.16,18.799999999999997,8.179136730607356,3,critical (risk)
russia_ukraine_war::defense_support_flow,russia_ukraine_war,Defense financial support flow,16.0,20.0,critical (risk),5.1,0.0,11.64,12.0,7.070101241711441,3,buffering (inert)
middle_east_iran_houthis::oil_supply_disruption,middle_east_iran_houthis,Oil supply disruption,30.0,21.0,critical (risk),3.75,2.4000000000000004,19.5,13.56,6.756465575308876,2,critical (risk)
us_china_strategic_compe::diplomatic_engagement,us_china_strategic_compe,Diplomatic engagement intensity,25.0,27.0,critical (risk),2.8,1.5,16.12,16.8,4.724032841272872,2,critical (risk)
global_ai_race_and_gover::safety_investment,global_ai_race_and_gover,Safety investment rate,22.0,30.0,reactive (sensor),1.2,1.3,13.68,18.52,1.7328679513998633,1,critical (risk)
global_energy_supply_sho::diesel_inventory,global_energy_supply_sho,Diesel storage inventory,15.0,34.0,reactive (sensor),2.4000000000000004,0.0,9.96,20.4,1.663553233343869,1,reactive (sensor)
russia_ukraine_war::infra_damage_level,russia_ukraine_war,Infrastructure damage level,21.0,13.0,active (lever),0.0,0.0,12.6,7.8,0.0,0,active (lever)
russia_ukraine_war::air_defense_effect,russia_ukraine_war,Air defense effectiveness,13.0,7.0,buffering (inert),0.0,0.0,7.8,4.2,0.0,0,buffering (inert)
russia_ukraine_war::energy_disruption_rate,russia_ukraine_war,Energy supply disruption rate,17.0,15.0,critical (risk),0.0,0.0,10.2,9.0,0.0,0,buffering (inert)
russia_ukraine_war::displaced_population,russia_ukraine_war,Displaced population stock,7.0,19.0,reactive (sensor),0.0,0.0,4.2,11.4,0.0,0,buffering (inert)
russia_ukraine_war::info_polarization,russia_ukraine_war,Information polarization level,11.0,16.0,reactive (sensor),0.0,0.0,6.6,9.6,0.0,0,buffering (inert)
russia_ukraine_war::electoral_legitimacy,russia_ukraine_war,Electoral legitimacy perception,11.0,14.0,buffering (inert),0.0,0.0,6.6,8.4,0.0,0,buffering (inert)
russia_ukraine_war::cyber_attack_freq,russia_ukraine_war,Cyber attack activity,16.0,7.0,active (lever),0.0,0.0,9.6,4.2,0.0,0,buffering (inert)
russia_ukraine_war::asset_seizure_extent,russia_ukraine_war,Asset control and seizure extent,12.0,12.0,buffering (inert),0.0,0.0,7.199999999999999,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::transnational_crime,russia_ukraine_war,Transnational crime flow,8.0,15.0,reactive (sensor),0.0,0.0,4.8,9.0,0.0,0,buffering (inert)
russia_ukraine_war::interdependence_strain,russia_ukraine_war,Economic interdependence strain,14.0,16.0,reactive (sensor),0.0,0.0,8.4,9.6,0.0,0,buffering (inert)
russia_ukraine_war::humanitarian_needs,russia_ukraine_war,Humanitarian needs severity,5.0,20.0,reactive (sensor),0.0,0.0,3.0,12.0,0.0,0,buffering (inert)
us_china_strategic_compe::public_summit_confidence,us_china_strategic_compe,Public confidence in summit outcomes,15.0,27.0,reactive (sensor),0.0,0.0,9.0,16.2,0.0,0,reactive (sensor)
middle_east_iran_houthis::diplomatic_engagement_ra,middle_east_iran_houthis,Diplomatic engagement rate,27.0,23.0,critical (risk),0.0,0.0,16.2,13.799999999999999,0.0,0,critical (risk)
middle_east_iran_houthis::external_military_postur,middle_east_iran_houthis,External military posturing,25.0,26.0,critical (risk),0.0,0.0,15.0,15.6,0.0,0,critical (risk)
us_china_strategic_compe::skilled_labor_mobility,us_china_strategic_compe,Skilled labor mobility,11.0,16.0,buffering (inert),0.0,0.0,6.6,9.6,0.0,0,buffering (inert)
us_china_strategic_compe::regulatory_action_rate,us_china_strategic_compe,Cross‑border regulatory intervention rate,27.0,23.0,active (lever),0.0,0.0,16.2,13.799999999999999,0.0,0,critical (risk)
us_china_strategic_compe::cyber_ai_incident_freq,us_china_strategic_compe,Cyber and AI security incident frequency,25.0,13.0,active (lever),0.0,0.0,15.0,7.8,0.0,0,active (lever)
us_china_strategic_compe::alliance_cohesion,us_china_strategic_compe,Alliance and partner cohesion,25.0,17.0,active (lever),0.0,0.0,15.0,10.2,0.0,0,active (lever)
us_china_strategic_compe::corporate_financial_stre,us_china_strategic_compe,Corporate financial stress,19.0,31.0,reactive (sensor),0.0,0.0,11.4,18.599999999999998,0.0,0,reactive (sensor)
us_china_strategic_compe::market_volatility,us_china_strategic_compe,Financial market volatility,14.0,29.0,reactive (sensor),0.0,0.0,8.4,17.4,0.0,0,reactive (sensor)
us_china_strategic_compe::military_posture_level,us_china_strategic_compe,Military posture level,26.0,16.0,active (lever),0.0,0.0,15.6,9.6,0.0,0,active (lever)
us_china_strategic_compe::economic_interdependence,us_china_strategic_compe,Economic interdependence,26.0,25.0,critical (risk),0.0,0.0,15.6,15.0,0.0,0,critical (risk)
us_china_strategic_compe::tech_governance_dialogue,us_china_strategic_compe,Technology governance dialogue intensity,25.0,25.0,critical (risk),0.0,0.0,15.0,15.0,0.0,0,critical (risk)
us_china_strategic_compe::critical_minerals_conc,us_china_strategic_compe,Critical minerals supply concentration,16.0,8.0,buffering (inert),0.0,0.0,9.6,4.8,0.0,0,buffering (inert)
middle_east_iran_houthis::intel_sharing_level,middle_east_iran_houthis,Intelligence sharing level,25.0,21.0,critical (risk),0.0,0.0,15.0,12.6,0.0,0,critical (risk)
middle_east_iran_houthis::human_displacement_rate,middle_east_iran_houthis,Human displacement rate,9.0,16.0,buffering (inert),0.0,0.0,5.3999999999999995,9.6,0.0,0,buffering (inert)
middle_east_iran_houthis::arms_procurement_rate,middle_east_iran_houthis,Arms procurement rate,19.0,20.0,buffering (inert),0.0,0.0,11.4,12.0,0.0,0,buffering (inert)
middle_east_iran_houthis::alliance_cohesion_streng,middle_east_iran_houthis,Alliance cohesion strength,27.0,19.0,active (lever),0.0,0.0,16.2,11.4,0.0,0,active (lever)
middle_east_iran_houthis::travel_advisory_level,middle_east_iran_houthis,Travel and security advisory level,3.0,16.0,buffering (inert),0.0,0.0,1.7999999999999998,9.6,0.0,0,buffering (inert)
middle_east_iran_houthis::domestic_political_press,middle_east_iran_houthis,Domestic political pressure,19.0,21.0,reactive (sensor),0.0,0.0,11.4,12.6,0.0,0,reactive (sensor)
middle_east_iran_houthis::financial_risk_premium,middle_east_iran_houthis,Financial market risk premium,4.0,20.0,buffering (inert),0.0,0.0,2.4,12.0,0.0,0,buffering (inert)
middle_east_iran_houthis::energy_market_volatility,middle_east_iran_houthis,Energy market volatility,5.0,23.0,reactive (sensor),0.0,0.0,3.0,13.799999999999999,0.0,0,reactive (sensor)
middle_east_iran_houthis::proxy_force_capability,middle_east_iran_houthis,Proxy force capability,30.0,20.0,active (lever),0.0,0.0,18.0,12.0,0.0,0,active (lever)
middle_east_iran_houthis::air_defense_capability,middle_east_iran_houthis,Air defense capability,21.0,20.0,buffering (inert),0.0,0.0,12.6,12.0,0.0,0,active (lever)
global_ai_race_and_gover::public_trust,global_ai_race_and_gover,Public trust,16.0,25.0,reactive (sensor),0.0,0.0,9.6,15.0,0.0,0,reactive (sensor)
global_ai_race_and_gover::adversarial_activity,global_ai_race_and_gover,Adversarial activity,23.0,15.0,active (lever),0.0,0.0,13.799999999999999,9.0,0.0,0,active (lever)
global_ai_race_and_gover::safety_eval_capacity,global_ai_race_and_gover,Safety evaluation capacity,16.0,24.0,reactive (sensor),0.0,0.0,9.6,14.399999999999999,0.0,0,reactive (sensor)
global_ai_race_and_gover::cash_burn_rate,global_ai_race_and_gover,Cash burn rate,10.0,24.0,reactive (sensor),0.0,0.0,6.0,14.399999999999999,0.0,0,reactive (sensor)
global_ai_race_and_gover::model_capability,global_ai_race_and_gover,Model capability,28.0,0.0,active (lever),0.0,0.0,16.8,0.0,0.0,0,active (lever)
global_ai_race_and_gover::capital_availability,global_ai_race_and_gover,Capital availability,25.0,26.0,critical (risk),0.0,0.0,15.0,15.6,0.0,0,critical (risk)
global_ai_race_and_gover::legal_liability_risk,global_ai_race_and_gover,Legal liability risk,17.0,28.0,reactive (sensor),0.0,0.0,10.2,16.8,0.0,0,reactive (sensor)
global_ai_race_and_gover::data_availability,global_ai_race_and_gover,Data availability,17.0,14.0,buffering (inert),0.0,0.0,10.2,8.4,0.0,0,buffering (inert)
global_ai_race_and_gover::compute_capacity,global_ai_race_and_gover,Compute capacity,12.0,13.0,buffering (inert),0.0,0.0,7.199999999999999,7.8,0.0,0,buffering (inert)
global_ai_race_and_gover::media_attention,global_ai_race_and_gover,Media attention,21.0,25.0,reactive (sensor),0.0,0.0,12.6,15.0,0.0,0,critical (risk)
global_ai_race_and_gover::model_malfunction_rate,global_ai_race_and_gover,Model malfunction rate,25.0,18.0,active (lever),0.0,0.0,15.0,10.799999999999999,0.0,0,active (lever)
global_energy_supply_sho::tanker_capacity,global_energy_supply_sho,Tanker availability and capacity,20.0,16.0,active (lever),0.0,0.0,12.0,9.6,0.0,0,buffering (inert)
global_energy_supply_sho::mid_dist_prod_flow,global_energy_supply_sho,Middle-distillate production flow,20.0,28.0,critical (risk),0.0,0.0,12.0,16.8,0.0,0,reactive (sensor)
global_energy_supply_sho::refinery_conv_cap,global_energy_supply_sho,Refinery conversion capacity,18.0,1.0,buffering (inert),0.0,0.0,10.799999999999999,0.6,0.0,0,buffering (inert)
global_energy_supply_sho::domestic_consumption_rat,global_energy_supply_sho,Domestic consumption rate,22.0,11.0,active (lever),0.0,0.0,13.2,6.6,0.0,0,active (lever)
global_energy_supply_sho::freight_rate_level,global_energy_supply_sho,Freight rate level,15.0,27.0,reactive (sensor),0.0,0.0,9.0,16.2,0.0,0,reactive (sensor)
global_energy_supply_sho::price_volatility,global_energy_supply_sho,Price volatility,11.0,28.0,reactive (sensor),0.0,0.0,6.6,16.8,0.0,0,reactive (sensor)
global_energy_supply_sho::alt_fuel_sub_rate,global_energy_supply_sho,Alternative fuel substitution rate,19.0,9.0,buffering (inert),0.0,0.0,11.4,5.3999999999999995,0.0,0,buffering (inert)
global_energy_supply_sho::export_restrictions,global_energy_supply_sho,Export restrictions intensity,24.0,7.0,active (lever),0.0,0.0,14.399999999999999,4.2,0.0,0,active (lever)
global_energy_supply_sho::fuel_subsidy_intensity,global_energy_supply_sho,Fuel subsidy and rationing intensity,14.0,6.0,buffering (inert),0.0,0.0,8.4,3.5999999999999996,0.0,0,buffering (inert)
global_energy_supply_sho::shipping_congestion,global_energy_supply_sho,Shipping network congestion,21.0,18.0,active (lever),0.0,0.0,12.6,10.799999999999999,0.0,0,active (lever)
global_energy_supply_sho::storage_drawdown_rate,global_energy_supply_sho,Storage drawdown rate,20.0,31.0,critical (risk),0.0,0.0,12.0,18.599999999999998,0.0,0,reactive (sensor)
