node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
ai_safety_race::market_volatility,ai_safety_race,Market valuation and volatility,15.0,26.0,reactive (sensor),0.0,0.0,9.0,15.6,0.0,0,reactive (sensor)
ai_safety_race::infrastructure_supply,ai_safety_race,AI infrastructure supply,15.0,14.0,buffering (inert),0.0,0.0,9.0,8.4,0.0,0,buffering (inert)
ai_safety_race::malicious_use_threat,ai_safety_race,Malicious use threat level,18.0,15.0,buffering (inert),0.0,0.0,10.799999999999999,9.0,0.0,0,buffering (inert)
ai_safety_race::media_attention_intensit,ai_safety_race,Media and narrative attention,19.0,27.0,reactive (sensor),0.0,0.0,11.4,16.2,0.0,0,critical (risk)
ai_safety_race::governance_capacity,ai_safety_race,Governance capacity,16.0,17.0,buffering (inert),0.0,0.0,9.6,10.2,0.0,0,buffering (inert)
ai_safety_race::labor_market_pressure,ai_safety_race,Labor market displacement pressure,7.0,20.0,buffering (inert),0.0,0.0,4.2,12.0,0.0,0,reactive (sensor)
ai_safety_race::researcher_collaboration,ai_safety_race,Researcher collaboration level,16.0,16.0,buffering (inert),0.0,0.0,9.6,9.6,0.0,0,buffering (inert)
ai_safety_race::competition_intensity,ai_safety_race,Competition intensity,25.0,18.0,active (lever),0.0,0.0,15.0,10.799999999999999,0.0,0,active (lever)
ai_safety_race::capital_availability,ai_safety_race,Capital availability for frontier projects,22.0,22.0,active (lever),0.0,0.0,13.2,13.2,0.0,0,critical (risk)
ai_safety_race::public_risk_perception,ai_safety_race,Public risk perception,19.0,23.0,reactive (sensor),0.0,0.0,11.4,13.799999999999999,0.0,0,critical (risk)
global_rate_shock::risk_premia,global_rate_shock,Risk premia across assets,23.0,31.0,reactive (sensor),0.0,0.0,13.799999999999999,18.599999999999998,0.0,0,critical (risk)
global_rate_shock::sovereign_market_support,global_rate_shock,Sovereign market-support operations,28.0,16.0,active (lever),0.0,0.0,16.8,9.6,0.0,0,active (lever)
global_rate_shock::inflation_expectations,global_rate_shock,Inflation expectations,24.0,15.0,active (lever),0.0,0.0,14.399999999999999,9.0,0.0,0,active (lever)
global_rate_shock::inflation_rate,global_rate_shock,Inflation rate,30.0,7.0,active (lever),0.0,0.0,18.0,4.2,0.0,0,active (lever)
global_rate_shock::oil_price,global_rate_shock,Oil price,25.0,1.0,active (lever),0.0,0.0,15.0,0.6,0.0,0,active (lever)
global_rate_shock::term_premium,global_rate_shock,Term premium,17.0,25.0,reactive (sensor),0.0,0.0,10.2,15.0,0.0,0,reactive (sensor)
global_rate_shock::cross_border_flows,global_rate_shock,Cross-border capital flows,23.0,34.0,reactive (sensor),0.0,0.0,13.799999999999999,20.4,0.0,0,critical (risk)
global_rate_shock::investor_risk_appetite,global_rate_shock,Investor risk appetite,26.0,25.0,critical (risk),0.0,0.0,15.6,15.0,0.0,0,critical (risk)
global_rate_shock::credit_spreads,global_rate_shock,Credit spreads,16.0,27.0,reactive (sensor),0.0,0.0,9.6,16.2,0.0,0,reactive (sensor)
global_rate_shock::mortgage_borrowing_rates,global_rate_shock,Mortgage borrowing rates,5.0,33.0,reactive (sensor),0.0,0.0,3.0,19.8,0.0,0,reactive (sensor)
global_rate_shock::exchange_rate_levels,global_rate_shock,Exchange rate levels,23.0,28.0,reactive (sensor),0.0,0.0,13.799999999999999,16.8,0.0,0,critical (risk)
brics_alignment_growth::financial_divergence,brics_alignment_growth,Financial market divergence,18.0,24.0,critical (risk),0.0,0.0,10.799999999999999,14.399999999999999,0.0,0,reactive (sensor)
brics_alignment_growth::payments_linkages,brics_alignment_growth,Payments system linkages,12.0,14.0,buffering (inert),0.0,0.0,7.199999999999999,8.4,0.0,0,buffering (inert)
brics_alignment_growth::alt_financial_integ,brics_alignment_growth,Alternative financial integration,16.0,13.0,buffering (inert),0.0,0.0,9.6,7.8,0.0,0,buffering (inert)
brics_alignment_growth::tech_export_controls,brics_alignment_growth,Tech export controls intensity,19.0,12.0,active (lever),0.0,0.0,11.4,7.199999999999999,0.0,0,active (lever)
brics_alignment_growth::capital_controls,brics_alignment_growth,Capital controls intensity,23.0,15.0,critical (risk),0.0,0.0,13.799999999999999,9.0,0.0,0,active (lever)
brics_alignment_growth::legal_extraterritorial,brics_alignment_growth,Legal extraterritorial reach,17.0,5.0,buffering (inert),0.0,0.0,10.2,3.0,0.0,0,buffering (inert)
brics_alignment_growth::industrial_policy,brics_alignment_growth,Industrial policy intensity,17.0,11.0,buffering (inert),0.0,0.0,10.2,6.6,0.0,0,buffering (inert)
brics_alignment_growth::talent_mobility,brics_alignment_growth,Talent mobility restrictions,12.0,13.0,buffering (inert),0.0,0.0,7.199999999999999,7.8,0.0,0,buffering (inert)
brics_alignment_growth::tech_transfer_security,brics_alignment_growth,Security restrictions on tech transfer,17.0,15.0,reactive (sensor),0.0,0.0,10.2,9.0,0.0,0,buffering (inert)
brics_alignment_growth::regional_security,brics_alignment_growth,Regional security tensions,19.0,8.0,active (lever),0.0,0.0,11.4,4.8,0.0,0,active (lever)
brics_alignment_growth::investor_risk_perception,brics_alignment_growth,Investor risk perception,18.0,28.0,critical (risk),0.0,0.0,10.799999999999999,16.8,0.0,0,reactive (sensor)
