node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
israel_palestine_conflic::ceasefire_stability,israel_palestine_conflic,Perceived ceasefire stability,28.0,30.0,critical (risk),0.0,4.05,16.8,19.62,4.449379769105844,2,critical (risk)
iran_gulf_conflict::maritime_throughput_rate,iran_gulf_conflict,Maritime throughput rate,16.0,23.0,critical (risk),1.3,0.0,10.12,13.799999999999999,0.9010913347279289,1,reactive (sensor)
us_china_rivalry::ai_asset_valuation_level,us_china_rivalry,AI asset valuation level,23.0,30.0,critical (risk),0.0,1.2,13.799999999999999,18.48,0.8317766166719344,1,critical (risk)
iran_gulf_conflict::insurance_premium_level,iran_gulf_conflict,Insurance premium level,13.0,12.0,buffering (inert),0.0,0.0,7.8,7.199999999999999,0.0,0,buffering (inert)
iran_gulf_conflict::naval_force_presence,iran_gulf_conflict,Naval force presence,22.0,6.0,active (lever),0.0,0.0,13.2,3.5999999999999996,0.0,0,active (lever)
iran_gulf_conflict::refined_product_flow_rat,iran_gulf_conflict,Refined product flow rate,14.0,26.0,reactive (sensor),0.0,0.0,8.4,15.6,0.0,0,reactive (sensor)
iran_gulf_conflict::crude_export_flow_rate,iran_gulf_conflict,Crude export flow rate,16.0,25.0,critical (risk),0.0,0.0,9.6,15.0,0.0,0,reactive (sensor)
iran_gulf_conflict::route_diversion_rate,iran_gulf_conflict,Route diversion rate,25.0,12.0,active (lever),0.0,0.0,15.0,7.199999999999999,0.0,0,active (lever)
iran_gulf_conflict::refinery_utilization,iran_gulf_conflict,Refinery utilization,11.0,15.0,buffering (inert),0.0,0.0,6.6,9.0,0.0,0,buffering (inert)
iran_gulf_conflict::refining_margin_level,iran_gulf_conflict,Refining margin level,8.0,24.0,reactive (sensor),0.0,0.0,4.8,14.399999999999999,0.0,0,reactive (sensor)
iran_gulf_conflict::strategic_reserve_level,iran_gulf_conflict,Strategic reserve level,5.0,0.0,buffering (inert),0.0,0.0,3.0,0.0,0.0,0,buffering (inert)
iran_gulf_conflict::commercial_oil_inventory,iran_gulf_conflict,Commercial oil inventory,10.0,21.0,reactive (sensor),0.0,0.0,6.0,12.6,0.0,0,reactive (sensor)
iran_gulf_conflict::trade_restriction_level,iran_gulf_conflict,Trade restriction level,21.0,4.0,active (lever),0.0,0.0,12.6,2.4,0.0,0,active (lever)
iran_gulf_conflict::investor_risk_sentiment,iran_gulf_conflict,Investor risk sentiment,5.0,27.0,reactive (sensor),0.0,0.0,3.0,16.2,0.0,0,reactive (sensor)
iran_gulf_conflict::logistics_delay_index,iran_gulf_conflict,Logistics delay index,17.0,20.0,critical (risk),0.0,0.0,10.2,12.0,0.0,0,buffering (inert)
russia_ukraine_war::legal_diplomatic_conflic,russia_ukraine_war,Legal and diplomatic conflict intensity,14.0,18.0,reactive (sensor),0.0,0.0,8.4,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::energy_price_stress,russia_ukraine_war,Energy market stress,13.0,15.0,buffering (inert),0.0,0.0,7.8,9.0,0.0,0,buffering (inert)
us_china_rivalry::financial_leverage_in_ai,us_china_rivalry,Financial leverage in AI investments,19.0,18.0,buffering (inert),0.0,0.0,11.4,10.799999999999999,0.0,0,buffering (inert)
us_china_rivalry::startup_funding_velocity,us_china_rivalry,Startup funding velocity,17.0,23.0,reactive (sensor),0.0,0.0,10.2,13.799999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::food_security_risk,russia_ukraine_war,Food security risk,8.0,17.0,reactive (sensor),0.0,0.0,4.8,10.2,0.0,0,buffering (inert)
russia_ukraine_war::info_warfare_intensity,russia_ukraine_war,Information-warfare intensity,12.0,18.0,reactive (sensor),0.0,0.0,7.199999999999999,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::public_support_perceptio,russia_ukraine_war,Public support perception,7.0,21.0,reactive (sensor),0.0,0.0,4.2,12.6,0.0,0,reactive (sensor)
russia_ukraine_war::supply_chain_disruption,russia_ukraine_war,Supply-chain disruption,21.0,21.0,critical (risk),0.0,0.0,12.6,12.6,0.0,0,critical (risk)
russia_ukraine_war::sanctions_pressure_level,russia_ukraine_war,Sanctions and policy pressure,22.0,16.0,active (lever),0.0,0.0,13.2,9.6,0.0,0,active (lever)
russia_ukraine_war::economic_resilience_leve,russia_ukraine_war,Economic resilience,15.0,24.0,reactive (sensor),0.0,0.0,9.0,14.399999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::logistics_vulnerability,russia_ukraine_war,Logistics vulnerability,22.0,19.0,critical (risk),0.0,0.0,13.2,11.4,0.0,0,active (lever)
russia_ukraine_war::recruitment_flow_rate,russia_ukraine_war,Military recruitment flow,10.0,14.0,buffering (inert),0.0,0.0,6.0,8.4,0.0,0,buffering (inert)
russia_ukraine_war::domestic_repression_leve,russia_ukraine_war,Domestic repression level,15.0,13.0,buffering (inert),0.0,0.0,9.0,7.8,0.0,0,buffering (inert)
us_china_rivalry::ai_compute_energy_demand,us_china_rivalry,AI compute energy demand,8.0,23.0,reactive (sensor),0.0,0.0,4.8,13.799999999999999,0.0,0,reactive (sensor)
us_china_rivalry::supply_chain_resilience,us_china_rivalry,Supply chain resilience,10.0,13.0,buffering (inert),0.0,0.0,6.0,7.8,0.0,0,buffering (inert)
us_china_rivalry::labor_disruption_rate,us_china_rivalry,Labor disruption rate,9.0,16.0,buffering (inert),0.0,0.0,5.3999999999999995,9.6,0.0,0,buffering (inert)
us_china_rivalry::data_availability_volume,us_china_rivalry,Data availability volume,14.0,7.0,buffering (inert),0.0,0.0,8.4,4.2,0.0,0,buffering (inert)
us_china_rivalry::ai_tech_progress_rate,us_china_rivalry,AI technical progress rate,28.0,19.0,active (lever),0.0,0.0,16.8,11.4,0.0,0,active (lever)
us_china_rivalry::hardware_end_market_dema,us_china_rivalry,Hardware end-market demand,22.0,19.0,active (lever),0.0,0.0,13.2,11.4,0.0,0,active (lever)
us_china_rivalry::macro_financing_conditio,us_china_rivalry,Macro financing conditions,27.0,0.0,active (lever),0.0,0.0,16.2,0.0,0.0,0,active (lever)
us_china_rivalry::m_and_a_activity_rate,us_china_rivalry,M&A and strategic partnership rate,17.0,23.0,reactive (sensor),0.0,0.0,10.2,13.799999999999999,0.0,0,reactive (sensor)
us_china_rivalry::investor_sentiment_ai,us_china_rivalry,Investor sentiment toward AI,23.0,23.0,critical (risk),0.0,0.0,13.799999999999999,13.799999999999999,0.0,0,critical (risk)
us_asia_alliance_stress::public_confidence,us_asia_alliance_stress,Public confidence in security arrangements,20.0,29.0,reactive (sensor),0.0,0.0,12.0,17.4,0.0,0,reactive (sensor)
us_asia_alliance_stress::force_posture_balance,us_asia_alliance_stress,Force posture balance,30.0,30.0,critical (risk),0.0,0.0,18.0,18.0,0.0,0,critical (risk)
us_asia_alliance_stress::force_integration,us_asia_alliance_stress,Force integration and interoperability,27.0,27.0,buffering (inert),0.0,0.0,16.2,16.2,0.0,0,critical (risk)
us_asia_alliance_stress::military_readiness_level,us_asia_alliance_stress,Military readiness level,25.0,30.0,reactive (sensor),0.0,0.0,15.0,18.0,0.0,0,critical (risk)
us_asia_alliance_stress::strategic_nuclear_postur,us_asia_alliance_stress,Strategic nuclear posture strength,24.0,25.0,buffering (inert),0.0,0.0,14.399999999999999,15.0,0.0,0,critical (risk)
us_asia_alliance_stress::crisis_miscalculation_ri,us_asia_alliance_stress,Crisis miscalculation risk,33.0,33.0,critical (risk),0.0,0.0,19.8,19.8,0.0,0,critical (risk)
us_asia_alliance_stress::great_power_rivalry,us_asia_alliance_stress,Great-power rivalry intensity,28.0,21.0,active (lever),0.0,0.0,16.8,12.6,0.0,0,critical (risk)
us_asia_alliance_stress::intel_coverage,us_asia_alliance_stress,Intelligence and surveillance coverage,29.0,23.0,active (lever),0.0,0.0,17.4,13.799999999999999,0.0,0,critical (risk)
us_asia_alliance_stress::domestic_policy_pressure,us_asia_alliance_stress,Domestic policy pressure,30.0,27.0,active (lever),0.0,0.0,18.0,16.2,0.0,0,critical (risk)
us_asia_alliance_stress::nuclear_doctrine_clarity,us_asia_alliance_stress,Nuclear doctrine clarity,24.0,23.0,buffering (inert),0.0,0.0,14.399999999999999,13.799999999999999,0.0,0,critical (risk)
us_asia_alliance_stress::regional_crisis_capacity,us_asia_alliance_stress,Regional crisis management capacity,27.0,30.0,reactive (sensor),0.0,0.0,16.2,18.0,0.0,0,critical (risk)
us_asia_alliance_stress::burden_sharing_tension,us_asia_alliance_stress,Burden-sharing tension,28.0,30.0,critical (risk),0.0,0.0,16.8,18.0,0.0,0,critical (risk)
israel_palestine_conflic::arms_munition_flows,israel_palestine_conflic,Arms and munition flows,20.0,14.0,active (lever),0.0,0.0,12.0,8.4,0.0,0,buffering (inert)
israel_palestine_conflic::internal_violence,israel_palestine_conflic,Internal violence,29.0,24.0,critical (risk),0.0,0.0,17.4,14.399999999999999,0.0,0,critical (risk)
israel_palestine_conflic::deconfliction_mechanisms,israel_palestine_conflic,Deconfliction mechanisms,18.0,21.0,reactive (sensor),0.0,0.0,10.799999999999999,12.6,0.0,0,reactive (sensor)
israel_palestine_conflic::displaced_population,israel_palestine_conflic,Displaced population,16.0,19.0,buffering (inert),0.0,0.0,9.6,11.4,0.0,0,buffering (inert)
israel_palestine_conflic::humanitarian_severity,israel_palestine_conflic,Humanitarian crisis severity,18.0,21.0,reactive (sensor),0.0,0.0,10.799999999999999,12.6,0.0,0,reactive (sensor)
israel_palestine_conflic::external_funding_level,israel_palestine_conflic,External funding level,15.0,17.0,buffering (inert),0.0,0.0,9.0,10.2,0.0,0,buffering (inert)
israel_palestine_conflic::public_support,israel_palestine_conflic,Public support for hostilities,17.0,17.0,buffering (inert),0.0,0.0,10.2,10.2,0.0,0,buffering (inert)
israel_palestine_conflic::intl_condemnation,israel_palestine_conflic,International condemnation pressure,19.0,15.0,buffering (inert),0.0,0.0,11.4,9.0,0.0,0,buffering (inert)
israel_palestine_conflic::peacekeeping_presence,israel_palestine_conflic,Peacekeeping and monitoring presence,20.0,16.0,active (lever),0.0,0.0,12.0,9.6,0.0,0,buffering (inert)
israel_palestine_conflic::accountability_processes,israel_palestine_conflic,Legal and accountability processes,13.0,17.0,buffering (inert),0.0,0.0,7.8,10.2,0.0,0,buffering (inert)
israel_palestine_conflic::humanitarian_access,israel_palestine_conflic,Humanitarian access levels,18.0,23.0,reactive (sensor),0.0,0.0,10.799999999999999,13.799999999999999,0.0,0,reactive (sensor)
