node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_competition::supply_chain_resilience,us_china_competition,Supply chain resilience,19.0,22.0,reactive (sensor),0.0,0.0,11.4,13.2,0.0,0,reactive (sensor)
us_china_competition::labor_skill_gap,us_china_competition,Labor skill gap,20.0,19.0,buffering (inert),0.0,0.0,12.0,11.4,0.0,0,active (lever)
us_china_competition::financial_stability,us_china_competition,Financial system stability,16.0,21.0,reactive (sensor),0.0,0.0,9.6,12.6,0.0,0,buffering (inert)
us_china_competition::cyber_bio_risk_exposure,us_china_competition,Cyber and biosecurity risk exposure,23.0,23.0,critical (risk),0.0,0.0,13.799999999999999,13.799999999999999,0.0,0,critical (risk)
us_china_competition::ai_infra_capacity,us_china_competition,AI infrastructure capacity,20.0,27.0,reactive (sensor),0.0,0.0,12.0,16.2,0.0,0,critical (risk)
us_china_competition::ai_investment_flow,us_china_competition,AI investment flow,23.0,22.0,critical (risk),0.0,0.0,13.799999999999999,13.2,0.0,0,critical (risk)
global_bond_turmoil::capital_flows_bonds,global_bond_turmoil,Net capital flows to bonds,19.0,30.0,reactive (sensor),0.0,0.0,11.4,18.0,0.0,0,reactive (sensor)
global_bond_turmoil::term_structure_slope,global_bond_turmoil,Term structure slope,12.0,32.0,reactive (sensor),0.0,0.0,7.199999999999999,19.2,0.0,0,reactive (sensor)
global_bond_turmoil::term_premium,global_bond_turmoil,Term premium,20.0,30.0,reactive (sensor),0.0,0.0,12.0,18.0,0.0,0,critical (risk)
global_bond_turmoil::commodity_energy_price,global_bond_turmoil,Commodity and energy price level,26.0,1.0,active (lever),0.0,0.0,15.6,0.6,0.0,0,active (lever)
global_bond_turmoil::inflation_expectations,global_bond_turmoil,Inflation expectations,24.0,19.0,active (lever),0.0,0.0,14.399999999999999,11.4,0.0,0,active (lever)
global_bond_turmoil::inflation_rate,global_bond_turmoil,Realized inflation rate,27.0,4.0,active (lever),0.0,0.0,16.2,2.4,0.0,0,active (lever)
global_bond_turmoil::credit_risk_premium,global_bond_turmoil,Credit risk premium,15.0,25.0,reactive (sensor),0.0,0.0,9.0,15.0,0.0,0,reactive (sensor)
global_bond_turmoil::fixed_income_leverage,global_bond_turmoil,Fixed-income leverage,18.0,25.0,reactive (sensor),0.0,0.0,10.799999999999999,15.0,0.0,0,reactive (sensor)
global_bond_turmoil::market_intervention,global_bond_turmoil,Market intervention activity,26.0,18.0,active (lever),0.0,0.0,15.6,10.799999999999999,0.0,0,active (lever)
global_bond_turmoil::fiscal_borrow_needs,global_bond_turmoil,Aggregate fiscal borrowing needs,22.0,4.0,buffering (inert),0.0,0.0,13.2,2.4,0.0,0,active (lever)
global_bond_turmoil::policy_comm_tone,global_bond_turmoil,Policy communication tone,27.0,15.0,active (lever),0.0,0.0,16.2,9.0,0.0,0,active (lever)
energy_supply_reordering::accessible_oil_reserves,energy_supply_reordering,Accessible oil reserve volume,16.0,3.0,active (lever),0.0,0.0,9.6,1.7999999999999998,0.0,0,buffering (inert)
energy_supply_reordering::domestic_fuel_price_leve,energy_supply_reordering,Domestic fuel price level,7.0,22.0,reactive (sensor),0.0,0.0,4.2,13.2,0.0,0,reactive (sensor)
energy_supply_reordering::refinery_throughput_rate,energy_supply_reordering,Refinery processing throughput,16.0,19.0,critical (risk),0.0,0.0,9.6,11.4,0.0,0,buffering (inert)
energy_supply_reordering::global_oil_price_level,energy_supply_reordering,Global oil price level,15.0,4.0,buffering (inert),0.0,0.0,9.0,2.4,0.0,0,buffering (inert)
energy_supply_reordering::contract_transparency,energy_supply_reordering,Contract transparency and clarity,14.0,7.0,buffering (inert),0.0,0.0,8.4,4.2,0.0,0,buffering (inert)
energy_supply_reordering::investor_confidence,energy_supply_reordering,Investor confidence in jurisdiction,12.0,29.0,reactive (sensor),0.0,0.0,7.199999999999999,17.4,0.0,0,reactive (sensor)
energy_supply_reordering::legal_enforceability,energy_supply_reordering,Legal enforceability of contracts,15.0,7.0,buffering (inert),0.0,0.0,9.0,4.2,0.0,0,buffering (inert)
energy_supply_reordering::operational_disruptions,energy_supply_reordering,Operational disruption frequency,23.0,17.0,active (lever),0.0,0.0,13.799999999999999,10.2,0.0,0,active (lever)
energy_supply_reordering::political_legitimacy_lev,energy_supply_reordering,Political legitimacy level,13.0,16.0,buffering (inert),0.0,0.0,7.8,9.6,0.0,0,buffering (inert)
energy_supply_reordering::regulatory_change_rate,energy_supply_reordering,Regulatory change rate,17.0,14.0,active (lever),0.0,0.0,10.2,8.4,0.0,0,buffering (inert)
energy_supply_reordering::project_financing_cost,energy_supply_reordering,Project financing cost,8.0,24.0,reactive (sensor),0.0,0.0,4.8,14.399999999999999,0.0,0,reactive (sensor)
