node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_tech_rivalry::model_competition_rate,us_china_tech_rivalry,Model competition rate,19.0,13.0,active (lever),0.0,0.0,11.4,7.8,0.0,0,active (lever)
us_china_tech_rivalry::compute_market_liquidity,us_china_tech_rivalry,Tradable compute market liquidity,17.0,16.0,critical (risk),0.0,0.0,10.2,9.6,0.0,0,active (lever)
russia_ukraine_war::rerouting_costs,russia_ukraine_war,Rerouting and logistics costs,11.0,19.0,reactive (sensor),0.0,0.0,6.6,11.4,0.0,0,reactive (sensor)
russia_ukraine_war::military_posture,russia_ukraine_war,Military force posture,15.0,13.0,critical (risk),0.0,0.0,9.0,7.8,0.0,0,buffering (inert)
russia_ukraine_war::energy_infra_damage,russia_ukraine_war,Energy infrastructure damage,20.0,8.0,active (lever),0.0,0.0,12.0,4.8,0.0,0,active (lever)
russia_ukraine_war::sanctions_evasion_activi,russia_ukraine_war,Sanctions-evasion activity,8.0,12.0,buffering (inert),0.0,0.0,4.8,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::petrochemical_capacity,russia_ukraine_war,Petrochemical operational capacity,8.0,8.0,buffering (inert),0.0,0.0,4.8,4.8,0.0,0,buffering (inert)
russia_ukraine_war::grain_export_volume,russia_ukraine_war,Grain export volume,7.0,22.0,reactive (sensor),0.0,0.0,4.2,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::air_defense_effectivenes,russia_ukraine_war,Air-defense effectiveness,22.0,8.0,active (lever),0.0,0.0,13.2,4.8,0.0,0,active (lever)
russia_ukraine_war::maritime_accessibility,russia_ukraine_war,Maritime route accessibility,21.0,12.0,active (lever),0.0,0.0,12.6,7.199999999999999,0.0,0,active (lever)
russia_ukraine_war::interceptor_inventory,russia_ukraine_war,Interceptor inventory,15.0,8.0,active (lever),0.0,0.0,9.0,4.8,0.0,0,buffering (inert)
us_china_tech_rivalry::enterprise_ai_adoption,us_china_tech_rivalry,Enterprise AI adoption rate,17.0,20.0,critical (risk),0.0,0.0,10.2,12.0,0.0,0,critical (risk)
us_china_tech_rivalry::ai_threat_exposure,us_china_tech_rivalry,AI-enabled cyber/biothreat exposure,6.0,8.0,buffering (inert),0.0,0.0,3.5999999999999996,4.8,0.0,0,buffering (inert)
us_china_tech_rivalry::labor_skill_gap,us_china_tech_rivalry,Labor skill gap,9.0,7.0,buffering (inert),0.0,0.0,5.3999999999999995,4.2,0.0,0,buffering (inert)
us_china_tech_rivalry::labor_displacement_risk,us_china_tech_rivalry,Labor displacement risk,5.0,6.0,buffering (inert),0.0,0.0,3.0,3.5999999999999996,0.0,0,buffering (inert)
us_china_tech_rivalry::market_sentiment,us_china_tech_rivalry,Market sentiment and valuation pressure,14.0,23.0,reactive (sensor),0.0,0.0,8.4,13.799999999999999,0.0,0,reactive (sensor)
us_china_tech_rivalry::credit_risk_appetite,us_china_tech_rivalry,Credit risk appetite for AI projects,15.0,18.0,reactive (sensor),0.0,0.0,9.0,10.799999999999999,0.0,0,reactive (sensor)
us_china_tech_rivalry::semiconductor_capacity,us_china_tech_rivalry,Semiconductor fabrication capacity,11.0,11.0,buffering (inert),0.0,0.0,6.6,6.6,0.0,0,buffering (inert)
us_china_tech_rivalry::neocloud_utilization,us_china_tech_rivalry,Neocloud capacity utilization,13.0,16.0,reactive (sensor),0.0,0.0,7.8,9.6,0.0,0,buffering (inert)
us_china_tech_rivalry::compute_assetization,us_china_tech_rivalry,Compute assetization degree,16.0,15.0,active (lever),0.0,0.0,9.6,9.0,0.0,0,buffering (inert)
china_maritime_pressure::defense_procurement,china_maritime_pressure,Defense procurement demand,9.0,10.0,buffering (inert),0.0,0.0,5.3999999999999995,6.0,0.0,0,buffering (inert)
china_maritime_pressure::rare_earth_dependence,china_maritime_pressure,Rare earth supply dependence,11.0,6.0,buffering (inert),0.0,0.0,6.6,3.5999999999999996,0.0,0,buffering (inert)
china_maritime_pressure::route_diversification,china_maritime_pressure,Shipping and route diversification,11.0,13.0,buffering (inert),0.0,0.0,6.6,7.8,0.0,0,buffering (inert)
china_maritime_pressure::naval_activity_frequency,china_maritime_pressure,Naval activity frequency,8.0,6.0,buffering (inert),0.0,0.0,4.8,3.5999999999999996,0.0,0,buffering (inert)
china_maritime_pressure::subsidy_intensity,china_maritime_pressure,Industrial subsidy intensity,15.0,10.0,active (lever),0.0,0.0,9.0,6.0,0.0,0,buffering (inert)
china_maritime_pressure::capital_flow_volume,china_maritime_pressure,Cross-border capital flow volume,15.0,21.0,critical (risk),0.0,0.0,9.0,12.6,0.0,0,reactive (sensor)
china_maritime_pressure::relocation_rate,china_maritime_pressure,Corporate relocation rate,13.0,17.0,critical (risk),0.0,0.0,7.8,10.2,0.0,0,buffering (inert)
china_maritime_pressure::policy_fragmentation,china_maritime_pressure,Policy fragmentation in trade and tech,18.0,14.0,critical (risk),0.0,0.0,10.799999999999999,8.4,0.0,0,active (lever)
china_maritime_pressure::tech_capability_gap,china_maritime_pressure,Technology capability gap,12.0,13.0,buffering (inert),0.0,0.0,7.199999999999999,7.8,0.0,0,buffering (inert)
china_maritime_pressure::sentiment_volatility,china_maritime_pressure,Investor sentiment volatility,6.0,20.0,reactive (sensor),0.0,0.0,3.5999999999999996,12.0,0.0,0,reactive (sensor)
china_maritime_pressure::cyber_attack_frequency,china_maritime_pressure,Cyber operation frequency,9.0,6.0,buffering (inert),0.0,0.0,5.3999999999999995,3.5999999999999996,0.0,0,buffering (inert)
global_monetary_stress::inflation_dispersion,global_monetary_stress,Inflation Dispersion,18.0,24.0,reactive (sensor),0.0,0.0,10.799999999999999,14.399999999999999,0.0,0,critical (risk)
global_monetary_stress::realized_inflation_rate,global_monetary_stress,Realized Inflation Rate,24.0,9.0,active (lever),0.0,0.0,14.399999999999999,5.3999999999999995,0.0,0,active (lever)
global_monetary_stress::inflation_expectations,global_monetary_stress,Inflation Expectations,24.0,26.0,critical (risk),0.0,0.0,14.399999999999999,15.6,0.0,0,critical (risk)
global_monetary_stress::inflation_momentum,global_monetary_stress,Inflation Momentum,22.0,14.0,buffering (inert),0.0,0.0,13.2,8.4,0.0,0,active (lever)
global_monetary_stress::term_premium_level,global_monetary_stress,Term Premium Level,15.0,24.0,reactive (sensor),0.0,0.0,9.0,14.399999999999999,0.0,0,reactive (sensor)
global_monetary_stress::sovereign_yield_level,global_monetary_stress,Sovereign Yield Level,14.0,34.0,reactive (sensor),0.0,0.0,8.4,20.4,0.0,0,reactive (sensor)
global_monetary_stress::policy_forward_guidance,global_monetary_stress,Policy Forward Guidance Strength,19.0,21.0,buffering (inert),0.0,0.0,11.4,12.6,0.0,0,critical (risk)
global_monetary_stress::interest_rate_volatility,global_monetary_stress,Interest Rate Volatility,23.0,31.0,critical (risk),0.0,0.0,13.799999999999999,18.599999999999998,0.0,0,critical (risk)
global_monetary_stress::fx_market_liquidity,global_monetary_stress,FX Market Liquidity,19.0,23.0,buffering (inert),0.0,0.0,11.4,13.799999999999999,0.0,0,critical (risk)
global_monetary_stress::market_liquidity,global_monetary_stress,Market Liquidity,23.0,23.0,active (lever),0.0,0.0,13.799999999999999,13.799999999999999,0.0,0,critical (risk)
global_monetary_stress::investor_risk_appetite,global_monetary_stress,Investor Risk Appetite,20.0,27.0,reactive (sensor),0.0,0.0,12.0,16.2,0.0,0,critical (risk)
global_monetary_stress::geopolitical_tension,global_monetary_stress,Geopolitical Tension Level,29.0,0.0,active (lever),0.0,0.0,17.4,0.0,0.0,0,active (lever)
