node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_iran_confrontation::retaliation_momentum,us_iran_confrontation,Retaliation momentum,30.0,23.0,critical (risk),2.5,3.75,19.0,15.299999999999999,8.664339756999317,3,critical (risk)
us_china_tech_rivalry::regulatory_pressure_leve,us_china_tech_rivalry,Regulatory and legal pressure,30.0,30.0,critical (risk),1.2,4.699999999999999,18.48,19.88,8.179136730607354,3,critical (risk)
global_bond_turmoil::inflation_expectations,global_bond_turmoil,Inflation expectations,20.0,15.0,critical (risk),2.0999999999999996,3.9000000000000004,12.84,10.56,6.591673732008658,2,active (lever)
energy_supply_shock::crude_capacity_util,energy_supply_shock,Crude production capacity utilization,21.0,19.0,critical (risk),0.0,4.0,12.6,13.0,4.394449154672439,2,critical (risk)
us_china_tech_rivalry::market_concentration_ai,us_china_tech_rivalry,AI market concentration,31.0,28.0,critical (risk),0.0,3.3,18.599999999999998,18.12,3.625420552604762,2,critical (risk)
global_bond_turmoil::policy_rate_expectations,global_bond_turmoil,Policy rate expectations,17.0,20.0,critical (risk),2.0999999999999996,1.1,11.04,12.44,3.515559323737951,2,buffering (inert)
russia_ukraine_war::dipl_engagement_flow,russia_ukraine_war,Diplomatic engagement flow,24.0,24.0,critical (risk),1.4,1.3,14.959999999999999,14.919999999999998,2.9662531794038967,2,critical (risk)
us_iran_confrontation::regional_spread_rate,us_iran_confrontation,Regional escalation spread rate,30.0,23.0,critical (risk),2.6,0.0,19.04,13.799999999999999,2.8563919505370854,2,critical (risk)
russia_ukraine_war::humanitarian_need_level,russia_ukraine_war,Humanitarian need level,13.0,31.0,reactive (sensor),0.0,2.4000000000000004,7.8,19.56,1.663553233343869,1,reactive (sensor)
russia_ukraine_war::remote_attack_frequency,russia_ukraine_war,Remote attack frequency,21.0,17.0,active (lever),0.0,0.0,12.6,10.2,0.0,0,active (lever)
russia_ukraine_war::security_force_capacity,russia_ukraine_war,Domestic security capacity,19.0,24.0,reactive (sensor),0.0,0.0,11.4,14.399999999999999,0.0,0,critical (risk)
russia_ukraine_war::infra_damage_level,russia_ukraine_war,Critical infrastructure damage,20.0,22.0,reactive (sensor),0.0,0.0,12.0,13.2,0.0,0,critical (risk)
russia_ukraine_war::cyber_ops_intensity,russia_ukraine_war,Cyber operations intensity,22.0,11.0,active (lever),0.0,0.0,13.2,6.6,0.0,0,active (lever)
russia_ukraine_war::crossborder_incident_rat,russia_ukraine_war,Cross-border incident rate,24.0,16.0,active (lever),0.0,0.0,14.399999999999999,9.6,0.0,0,active (lever)
russia_ukraine_war::negotiation_willingness,russia_ukraine_war,Negotiation willingness,19.0,22.0,reactive (sensor),0.0,0.0,11.4,13.2,0.0,0,critical (risk)
russia_ukraine_war::frozen_asset_liquidity,russia_ukraine_war,Frozen asset liquidity,23.0,15.0,active (lever),0.0,0.0,13.799999999999999,9.0,0.0,0,active (lever)
russia_ukraine_war::infra_resilience_cap,russia_ukraine_war,Infrastructure resilience capacity,17.0,21.0,reactive (sensor),0.0,0.0,10.2,12.6,0.0,0,reactive (sensor)
russia_ukraine_war::info_warfare_level,russia_ukraine_war,Information warfare level,20.0,19.0,buffering (inert),0.0,0.0,12.0,11.4,0.0,0,active (lever)
russia_ukraine_war::public_support_for_aid,russia_ukraine_war,Public support for external aid,11.0,21.0,reactive (sensor),0.0,0.0,6.6,12.6,0.0,0,reactive (sensor)
russia_ukraine_war::supply_disruption_flow,russia_ukraine_war,Supply and aid disruption,18.0,28.0,reactive (sensor),0.0,0.0,10.799999999999999,16.8,0.0,0,reactive (sensor)
us_iran_confrontation::maritime_insurance,us_iran_confrontation,Maritime insurance premium,10.0,23.0,reactive (sensor),0.0,0.0,6.0,13.799999999999999,0.0,0,reactive (sensor)
us_china_tech_rivalry::investment_flow_ai,us_china_tech_rivalry,AI investment flow,26.0,27.0,reactive (sensor),0.0,0.0,15.6,16.2,0.0,0,critical (risk)
us_iran_confrontation::force_protection_lvl,us_iran_confrontation,Force protection constraints,15.0,18.0,buffering (inert),0.0,0.0,9.0,10.799999999999999,0.0,0,buffering (inert)
us_iran_confrontation::domestic_political_sig,us_iran_confrontation,Domestic political signaling,19.0,22.0,reactive (sensor),0.0,0.0,11.4,13.2,0.0,0,critical (risk)
us_iran_confrontation::attribution_confidence,us_iran_confrontation,Attribution confidence,15.0,9.0,buffering (inert),0.0,0.0,9.0,5.3999999999999995,0.0,0,buffering (inert)
us_iran_confrontation::civilian_disruption_leve,us_iran_confrontation,Civilian disruption level,15.0,20.0,buffering (inert),0.0,0.0,9.0,12.0,0.0,0,buffering (inert)
us_iran_confrontation::diplomatic_action_lvl,us_iran_confrontation,Diplomatic action intensity,20.0,25.0,critical (risk),0.0,0.0,12.0,15.0,0.0,0,critical (risk)
us_iran_confrontation::financial_choke_effect,us_iran_confrontation,Financial chokepoint effectiveness,13.0,19.0,buffering (inert),0.0,0.0,7.8,11.4,0.0,0,buffering (inert)
us_iran_confrontation::oil_price_volatility,us_iran_confrontation,Oil price volatility,10.0,23.0,reactive (sensor),0.0,0.0,6.0,13.799999999999999,0.0,0,reactive (sensor)
us_iran_confrontation::proxy_attack_rate,us_iran_confrontation,Proxy attack rate,25.0,19.0,active (lever),0.0,0.0,15.0,11.4,0.0,0,active (lever)
us_iran_confrontation::sanctions_intensity,us_iran_confrontation,Sanctions intensity,19.0,18.0,buffering (inert),0.0,0.0,11.4,10.799999999999999,0.0,0,active (lever)
us_iran_confrontation::kinetic_strike_rate,us_iran_confrontation,Kinetic strike rate,29.0,21.0,critical (risk),0.0,0.0,17.4,12.6,0.0,0,critical (risk)
us_china_tech_rivalry::multilateral_coop_streng,us_china_tech_rivalry,Multilateral cooperation strength,23.0,22.0,buffering (inert),0.0,0.0,13.799999999999999,13.2,0.0,0,critical (risk)
us_china_tech_rivalry::safety_research_effort,us_china_tech_rivalry,AI safety research effort,19.0,31.0,reactive (sensor),0.0,0.0,11.4,18.599999999999998,0.0,0,critical (risk)
us_china_tech_rivalry::public_trust_in_ai,us_china_tech_rivalry,Public trust in AI,13.0,21.0,buffering (inert),0.0,0.0,7.8,12.6,0.0,0,reactive (sensor)
us_china_tech_rivalry::talent_supply_level,us_china_tech_rivalry,Talent supply level,20.0,22.0,buffering (inert),0.0,0.0,12.0,13.2,0.0,0,critical (risk)
us_china_tech_rivalry::data_availability_qualit,us_china_tech_rivalry,Data availability and quality,26.0,25.0,reactive (sensor),0.0,0.0,15.6,15.0,0.0,0,critical (risk)
us_china_tech_rivalry::supply_chain_risk,us_china_tech_rivalry,Supply-chain risk,22.0,23.0,buffering (inert),0.0,0.0,13.2,13.799999999999999,0.0,0,critical (risk)
us_china_tech_rivalry::consolidation_activity,us_china_tech_rivalry,Consolidation activity,30.0,22.0,active (lever),0.0,0.0,18.0,13.2,0.0,0,critical (risk)
us_china_tech_rivalry::cyber_incident_rate,us_china_tech_rivalry,Cybersecurity incident rate,28.0,24.0,critical (risk),0.0,0.0,16.8,14.399999999999999,0.0,0,critical (risk)
us_china_tech_rivalry::ai_capability_level,us_china_tech_rivalry,AI capability level,28.0,31.0,critical (risk),0.0,0.0,16.8,18.599999999999998,0.0,0,critical (risk)
us_china_tech_rivalry::compute_capacity_supply,us_china_tech_rivalry,Compute capacity supply,13.0,24.0,reactive (sensor),0.0,0.0,7.8,14.399999999999999,0.0,0,reactive (sensor)
global_bond_turmoil::wage_growth_rate,global_bond_turmoil,Wage growth rate,18.0,8.0,active (lever),0.0,0.0,10.799999999999999,4.8,0.0,0,buffering (inert)
global_bond_turmoil::inflation_persistence,global_bond_turmoil,Inflation persistence,19.0,10.0,active (lever),0.0,0.0,11.4,6.0,0.0,0,active (lever)
global_bond_turmoil::policy_rate_level,global_bond_turmoil,Policy rate level,17.0,12.0,active (lever),0.0,0.0,10.2,7.199999999999999,0.0,0,buffering (inert)
global_bond_turmoil::services_price_pressure,global_bond_turmoil,Services-sector price pressure,18.0,8.0,active (lever),0.0,0.0,10.799999999999999,4.8,0.0,0,buffering (inert)
global_bond_turmoil::labor_market_tightness,global_bond_turmoil,Labor market tightness,18.0,4.0,active (lever),0.0,0.0,10.799999999999999,2.4,0.0,0,buffering (inert)
global_bond_turmoil::unemployment_rate,global_bond_turmoil,Unemployment rate,11.0,4.0,buffering (inert),0.0,0.0,6.6,2.4,0.0,0,buffering (inert)
global_bond_turmoil::policy_comm_credibility,global_bond_turmoil,Policy communication credibility,10.0,8.0,buffering (inert),0.0,0.0,6.0,4.8,0.0,0,buffering (inert)
global_bond_turmoil::market_liquidity,global_bond_turmoil,Market liquidity,10.0,13.0,buffering (inert),0.0,0.0,6.0,7.8,0.0,0,buffering (inert)
global_bond_turmoil::sovereign_funding_stress,global_bond_turmoil,Sovereign funding stress,10.0,14.0,reactive (sensor),0.0,0.0,6.0,8.4,0.0,0,buffering (inert)
global_bond_turmoil::credit_spread_levels,global_bond_turmoil,Credit spread levels,8.0,17.0,reactive (sensor),0.0,0.0,4.8,10.2,0.0,0,buffering (inert)
global_bond_turmoil::term_premium_level,global_bond_turmoil,Term premium level,11.0,14.0,reactive (sensor),0.0,0.0,6.6,8.4,0.0,0,buffering (inert)
energy_supply_shock::refinery_capacity_oper,energy_supply_shock,Refinery operational capacity,14.0,14.0,buffering (inert),0.0,0.0,8.4,8.4,0.0,0,buffering (inert)
energy_supply_shock::tanker_availability,energy_supply_shock,Tanker and shipping availability,13.0,14.0,buffering (inert),0.0,0.0,7.8,8.4,0.0,0,buffering (inert)
energy_supply_shock::gas_storage_level,energy_supply_shock,Natural gas storage level,11.0,13.0,buffering (inert),0.0,0.0,6.6,7.8,0.0,0,buffering (inert)
energy_supply_shock::chokepoint_transit_risk,energy_supply_shock,Chokepoint transit risk,13.0,11.0,buffering (inert),0.0,0.0,7.8,6.6,0.0,0,buffering (inert)
energy_supply_shock::strategic_stockpile_rate,energy_supply_shock,Strategic stockpiling rate,18.0,19.0,critical (risk),0.0,0.0,10.799999999999999,11.4,0.0,0,buffering (inert)
energy_supply_shock::price_volatility,energy_supply_shock,Price volatility,23.0,22.0,critical (risk),0.0,0.0,13.799999999999999,13.2,0.0,0,critical (risk)
energy_supply_shock::aggregate_demand_level,energy_supply_shock,Aggregate energy demand level,6.0,5.0,buffering (inert),0.0,0.0,3.5999999999999996,3.0,0.0,0,buffering (inert)
energy_supply_shock::seasonal_demand_pressure,energy_supply_shock,Seasonal demand pressure,12.0,7.0,buffering (inert),0.0,0.0,7.199999999999999,4.2,0.0,0,buffering (inert)
energy_supply_shock::speculative_positioning,energy_supply_shock,Market speculative positioning,10.0,18.0,buffering (inert),0.0,0.0,6.0,10.799999999999999,0.0,0,buffering (inert)
energy_supply_shock::policy_response_intensit,energy_supply_shock,Policy and fiscal response intensity,21.0,21.0,critical (risk),0.0,0.0,12.6,12.6,0.0,0,critical (risk)
energy_supply_shock::energy_investment_flow,energy_supply_shock,Energy supply investment flow,17.0,19.0,reactive (sensor),0.0,0.0,10.2,11.4,0.0,0,buffering (inert)
