node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
iran_war_stalemate::oil_export_constraint,iran_war_stalemate,Oil export constraint,25.0,23.0,critical (risk),6.8999999999999995,1.2,17.759999999999998,14.28,13.036447090716212,4,critical (risk)
iran_war_stalemate::domestic_pressure,iran_war_stalemate,Domestic political pressure,19.0,25.0,critical (risk),0.0,9.15,11.4,18.66,12.684593404247,3,reactive (sensor)
russia_ukraine_war::logistics_disruption,russia_ukraine_war,Logistics infrastructure disruption,25.0,22.0,critical (risk),6.5200000000000005,0.0,17.608,13.2,10.493535189070334,4,active (lever)
russia_ukraine_war::export_throughput_rate,russia_ukraine_war,Agricultural export throughput rate,15.0,27.0,reactive (sensor),3.6000000000000005,3.8,10.440000000000001,17.72,10.25857827228719,3,reactive (sensor)
global_financial_tension::short_term_rate,global_financial_tension,Short-term interest rate,29.0,20.0,active (lever),5.7,1.5,19.68,12.6,9.981319400063212,3,active (lever)
us_china_rivalry::fab_investment_rate,us_china_rivalry,Fab investment rate,24.0,28.0,reactive (sensor),1.4,5.25,14.959999999999999,18.900000000000002,9.218857501447273,3,critical (risk)
energy_market_shift::expropriation_risk,energy_market_shift,Regulatory expropriation risk,24.0,19.0,active (lever),3.7,2.4,15.879999999999999,12.36,8.456395602831332,3,active (lever)
iran_war_stalemate::economic_warfare,iran_war_stalemate,Economic warfare intensity,27.0,20.0,critical (risk),2.55,2.3,17.22,12.92,5.328269600040332,2,active (lever)
us_china_rivalry::supply_chain_concentrati,us_china_rivalry,Supply-chain concentration,29.0,24.0,critical (risk),1.2,2.5999999999999996,17.88,15.439999999999998,4.174726696938817,2,critical (risk)
global_financial_tension::monetary_signal_strength,global_financial_tension,Monetary policy signaling,26.0,3.0,active (lever),2.4000000000000004,1.3,16.56,2.32,4.064865468072006,2,active (lever)
us_china_rivalry::chip_production_capacity,us_china_rivalry,Chip production capacity,25.0,30.0,critical (risk),0.0,2.5,15.0,19.0,2.7465307216702746,2,critical (risk)
energy_market_shift::control_share_reserves,energy_market_shift,Control share of reserves,29.0,26.0,critical (risk),0.0,1.3,17.4,16.12,0.9010913347279289,1,critical (risk)
iran_war_stalemate::military_intensity,iran_war_stalemate,Military conflict intensity,23.0,12.0,active (lever),0.0,0.0,13.799999999999999,7.199999999999999,0.0,0,active (lever)
iran_war_stalemate::sanctions_enforcement,iran_war_stalemate,Sanctions enforcement strength,22.0,15.0,active (lever),0.0,0.0,13.2,9.0,0.0,0,active (lever)
iran_war_stalemate::stalemate_degree,iran_war_stalemate,Military stalemate degree,17.0,15.0,buffering (inert),0.0,0.0,10.2,9.0,0.0,0,buffering (inert)
iran_war_stalemate::munitions_consumption,iran_war_stalemate,Munitions consumption rate,6.0,7.0,buffering (inert),0.0,0.0,3.5999999999999996,4.2,0.0,0,buffering (inert)
iran_war_stalemate::transaction_freezes,iran_war_stalemate,Financial transaction freeze rate,15.0,16.0,buffering (inert),0.0,0.0,9.0,9.6,0.0,0,buffering (inert)
iran_war_stalemate::banking_access,iran_war_stalemate,Banking access restriction,18.0,18.0,active (lever),0.0,0.0,10.799999999999999,10.799999999999999,0.0,0,buffering (inert)
iran_war_stalemate::oil_price_volatility,iran_war_stalemate,Oil price volatility,15.0,24.0,reactive (sensor),0.0,0.0,9.0,14.399999999999999,0.0,0,reactive (sensor)
iran_war_stalemate::alt_trade_channels,iran_war_stalemate,Alternative trade channel use,17.0,23.0,reactive (sensor),0.0,0.0,10.2,13.799999999999999,0.0,0,reactive (sensor)
iran_war_stalemate::global_fuel_tightness,iran_war_stalemate,Global fuel supply tightness,14.0,23.0,reactive (sensor),0.0,0.0,8.4,13.799999999999999,0.0,0,reactive (sensor)
iran_war_stalemate::infra_investment_shift,iran_war_stalemate,Energy infrastructure investment shift,13.0,23.0,reactive (sensor),0.0,0.0,7.8,13.799999999999999,0.0,0,reactive (sensor)
iran_war_stalemate::regional_incidents,iran_war_stalemate,Regional security incident rate,22.0,12.0,active (lever),0.0,0.0,13.2,7.199999999999999,0.0,0,active (lever)
russia_ukraine_war::security_perception,russia_ukraine_war,Public perception of security risk,18.0,25.0,critical (risk),0.0,0.0,10.799999999999999,15.0,0.0,0,reactive (sensor)
russia_ukraine_war::speculation_pressure,russia_ukraine_war,Market speculation pressure,7.0,19.0,reactive (sensor),0.0,0.0,4.2,11.4,0.0,0,buffering (inert)
us_china_rivalry::component_lead_times,us_china_rivalry,Component lead times,17.0,32.0,reactive (sensor),0.0,0.0,10.2,19.2,0.0,0,reactive (sensor)
russia_ukraine_war::food_shortfall,russia_ukraine_war,Humanitarian food shortfall,8.0,32.0,reactive (sensor),0.0,0.0,4.8,19.2,0.0,0,reactive (sensor)
russia_ukraine_war::warehouse_damage_rate,russia_ukraine_war,Warehouse and storage damage rate,25.0,9.0,active (lever),0.0,0.0,15.0,5.3999999999999995,0.0,0,active (lever)
russia_ukraine_war::logistics_latency,russia_ukraine_war,Logistics rerouting latency,17.0,22.0,reactive (sensor),0.0,0.0,10.2,13.2,0.0,0,buffering (inert)
russia_ukraine_war::military_posturing_level,russia_ukraine_war,Defense force posturing level,15.0,10.0,buffering (inert),0.0,0.0,9.0,6.0,0.0,0,buffering (inert)
russia_ukraine_war::climate_anomaly,russia_ukraine_war,Climate anomaly intensity,20.0,0.0,active (lever),0.0,0.0,12.0,0.0,0.0,0,buffering (inert)
russia_ukraine_war::supply_chain_fragility,russia_ukraine_war,Supply chain fragility,23.0,28.0,critical (risk),0.0,0.0,13.799999999999999,16.8,0.0,0,critical (risk)
russia_ukraine_war::storage_capacity,russia_ukraine_war,Available food storage capacity,15.0,17.0,buffering (inert),0.0,0.0,9.0,10.2,0.0,0,buffering (inert)
russia_ukraine_war::transportation_cost_leve,russia_ukraine_war,Transportation and freight cost level,18.0,19.0,critical (risk),0.0,0.0,10.799999999999999,11.4,0.0,0,buffering (inert)
russia_ukraine_war::sanctions_pressure,russia_ukraine_war,Sanctions and asset-freeze pressure,23.0,6.0,active (lever),0.0,0.0,13.799999999999999,3.5999999999999996,0.0,0,active (lever)
russia_ukraine_war::intel_diplomacy_rate,russia_ukraine_war,Diplomatic and intelligence exchange frequency,17.0,16.0,buffering (inert),0.0,0.0,10.2,9.6,0.0,0,buffering (inert)
us_china_rivalry::chip_price_volatility,us_china_rivalry,Chip price volatility,14.0,35.0,reactive (sensor),0.0,0.0,8.4,21.0,0.0,0,reactive (sensor)
us_china_rivalry::talent_supply_level,us_china_rivalry,Talent supply level,20.0,23.0,buffering (inert),0.0,0.0,12.0,13.799999999999999,0.0,0,reactive (sensor)
us_china_rivalry::cloud_compute_util,us_china_rivalry,Cloud compute utilization,19.0,23.0,buffering (inert),0.0,0.0,11.4,13.799999999999999,0.0,0,reactive (sensor)
us_china_rivalry::tech_perf_improve_rate,us_china_rivalry,Technology performance improvement rate,26.0,24.0,critical (risk),0.0,0.0,15.6,14.399999999999999,0.0,0,critical (risk)
us_china_rivalry::cybersecurity_incident_r,us_china_rivalry,Cybersecurity incident rate,25.0,14.0,active (lever),0.0,0.0,15.0,8.4,0.0,0,active (lever)
us_china_rivalry::trade_barrier_intensity,us_china_rivalry,Trade barrier intensity,27.0,11.0,active (lever),0.0,0.0,16.2,6.6,0.0,0,active (lever)
us_china_rivalry::capital_inflows_to_secto,us_china_rivalry,Capital inflows to sector,24.0,32.0,reactive (sensor),0.0,0.0,14.399999999999999,19.2,0.0,0,critical (risk)
us_china_rivalry::investor_risk_appetite,us_china_rivalry,Investor risk appetite,15.0,26.0,reactive (sensor),0.0,0.0,9.0,15.6,0.0,0,reactive (sensor)
us_china_rivalry::ai_compute_demand,us_china_rivalry,AI compute demand,27.0,20.0,active (lever),0.0,0.0,16.2,12.0,0.0,0,active (lever)
us_china_rivalry::memory_supply_level,us_china_rivalry,Memory supply level,21.0,26.0,reactive (sensor),0.0,0.0,12.6,15.6,0.0,0,critical (risk)
global_financial_tension::credit_spread_level,global_financial_tension,Credit spread level,21.0,26.0,critical (risk),0.0,0.0,12.6,15.6,0.0,0,critical (risk)
global_financial_tension::equity_market_valuation,global_financial_tension,Equity market valuation,12.0,24.0,reactive (sensor),0.0,0.0,7.199999999999999,14.399999999999999,0.0,0,reactive (sensor)
global_financial_tension::currency_exchange_rate,global_financial_tension,Exchange rate level,21.0,23.0,active (lever),0.0,0.0,12.6,13.799999999999999,0.0,0,critical (risk)
global_financial_tension::inflation_expectations,global_financial_tension,Inflation expectations,24.0,10.0,active (lever),0.0,0.0,14.399999999999999,6.0,0.0,0,active (lever)
global_financial_tension::bond_yield_volatility,global_financial_tension,Bond yield volatility,21.0,29.0,critical (risk),0.0,0.0,12.6,17.4,0.0,0,critical (risk)
global_financial_tension::term_premium_level,global_financial_tension,Term premium,15.0,20.0,buffering (inert),0.0,0.0,9.0,12.0,0.0,0,buffering (inert)
global_financial_tension::intermediary_funding_cos,global_financial_tension,Intermediary funding costs,17.0,27.0,reactive (sensor),0.0,0.0,10.2,16.2,0.0,0,reactive (sensor)
global_financial_tension::gov_bond_issuance_flow,global_financial_tension,Government bond issuance flow,12.0,0.0,buffering (inert),0.0,0.0,7.199999999999999,0.0,0.0,0,buffering (inert)
global_financial_tension::cross_border_capital,global_financial_tension,Cross-border capital flows,21.0,24.0,critical (risk),0.0,0.0,12.6,14.399999999999999,0.0,0,critical (risk)
global_financial_tension::investor_risk_appetite,global_financial_tension,Investor risk appetite,25.0,23.0,active (lever),0.0,0.0,15.0,13.799999999999999,0.0,0,critical (risk)
global_financial_tension::equity_volatility,global_financial_tension,Equity market volatility,21.0,26.0,critical (risk),0.0,0.0,12.6,15.6,0.0,0,critical (risk)
energy_market_shift::export_volume_flow,energy_market_shift,Oil export volume,17.0,27.0,reactive (sensor),0.0,0.0,10.2,16.2,0.0,0,reactive (sensor)
energy_market_shift::foreign_investment_rate,energy_market_shift,Foreign investment rate into oil assets,25.0,33.0,critical (risk),0.0,0.0,15.0,19.8,0.0,0,critical (risk)
energy_market_shift::oil_prod_capacity,energy_market_shift,Oil production capacity,20.0,24.0,reactive (sensor),0.0,0.0,12.0,14.399999999999999,0.0,0,reactive (sensor)
energy_market_shift::negotiation_intensity,energy_market_shift,Diplomatic negotiation intensity,22.0,25.0,reactive (sensor),0.0,0.0,13.2,15.0,0.0,0,critical (risk)
energy_market_shift::geopolitical_risk,energy_market_shift,Geopolitical risk to energy supply,34.0,22.0,active (lever),0.0,0.0,20.4,13.2,0.0,0,active (lever)
energy_market_shift::price_expectations,energy_market_shift,Oil price expectations,15.0,23.0,buffering (inert),0.0,0.0,9.0,13.799999999999999,0.0,0,reactive (sensor)
energy_market_shift::maritime_tension,energy_market_shift,Maritime security tension,16.0,8.0,buffering (inert),0.0,0.0,9.6,4.8,0.0,0,buffering (inert)
energy_market_shift::enforcement_strength,energy_market_shift,Contractual enforcement strength,19.0,13.0,buffering (inert),0.0,0.0,11.4,7.8,0.0,0,buffering (inert)
energy_market_shift::political_backlash,energy_market_shift,Domestic political backlash intensity,20.0,17.0,buffering (inert),0.0,0.0,12.0,10.2,0.0,0,buffering (inert)
energy_market_shift::investor_confidence,energy_market_shift,Investor confidence in energy deals,19.0,34.0,reactive (sensor),0.0,0.0,11.4,20.4,0.0,0,reactive (sensor)
energy_market_shift::strategic_value_reserves,energy_market_shift,Strategic value of reserves,26.0,18.0,active (lever),0.0,0.0,15.6,10.799999999999999,0.0,0,active (lever)
