node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_tech_trade::ai_deployment_intensity,us_china_tech_trade,AI deployment intensity,29.0,29.0,critical (risk),1.1,0.0,17.84,17.4,0.7624618986159398,1,critical (risk)
us_iran_confront::kinetic_strike_rate,us_iran_confront,Kinetic strike rate,20.0,13.0,active (lever),0.0,0.0,12.0,7.8,0.0,0,active (lever)
us_iran_confront::naval_blockade_rate,us_iran_confront,Naval blockade rate,20.0,7.0,active (lever),0.0,0.0,12.0,4.2,0.0,0,active (lever)
us_iran_confront::global_energy_price,us_iran_confront,Global energy price,10.0,15.0,reactive (sensor),0.0,0.0,6.0,9.0,0.0,0,buffering (inert)
us_iran_confront::bank_exposure_level,us_iran_confront,Bank exposure level,8.0,16.0,reactive (sensor),0.0,0.0,4.8,9.6,0.0,0,buffering (inert)
us_iran_confront::domestic_economic_stress,us_iran_confront,Domestic economic stress,9.0,24.0,reactive (sensor),0.0,0.0,5.3999999999999995,14.399999999999999,0.0,0,reactive (sensor)
us_iran_confront::infrastructure_investmen,us_iran_confront,Infrastructure investment flow,13.0,16.0,critical (risk),0.0,0.0,7.8,9.6,0.0,0,buffering (inert)
us_iran_confront::alternative_payment_use,us_iran_confront,Alternative payment use,13.0,13.0,active (lever),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
us_iran_confront::munitions_use_rate,us_iran_confront,Munitions use rate,8.0,7.0,buffering (inert),0.0,0.0,4.8,4.2,0.0,0,buffering (inert)
us_iran_confront::escalation_risk,us_iran_confront,Escalation risk perception,11.0,16.0,reactive (sensor),0.0,0.0,6.6,9.6,0.0,0,buffering (inert)
us_iran_confront::sanctions_evasion_cap,us_iran_confront,Sanctions evasion capacity,13.0,11.0,active (lever),0.0,0.0,7.8,6.6,0.0,0,buffering (inert)
us_iran_confront::social_unrest_level,us_iran_confront,Social unrest level,9.0,12.0,buffering (inert),0.0,0.0,5.3999999999999995,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::domestic_polit_pressure,russia_ukraine_war,Domestic political pressure,16.0,19.0,critical (risk),0.0,0.0,9.6,11.4,0.0,0,reactive (sensor)
us_china_tech_trade::talent_skill_density,us_china_tech_trade,Talent pool skill density,16.0,13.0,buffering (inert),0.0,0.0,9.6,7.8,0.0,0,buffering (inert)
russia_ukraine_war::civilian_infra_vuln,russia_ukraine_war,Civilian infrastructure vulnerability,10.0,9.0,buffering (inert),0.0,0.0,6.0,5.3999999999999995,0.0,0,buffering (inert)
russia_ukraine_war::logistics_resilience,russia_ukraine_war,Logistics and supply resilience,8.0,13.0,buffering (inert),0.0,0.0,4.8,7.8,0.0,0,buffering (inert)
russia_ukraine_war::sanctions_evasion_rate,russia_ukraine_war,Sanctions evasion activity rate,10.0,5.0,buffering (inert),0.0,0.0,6.0,3.0,0.0,0,buffering (inert)
russia_ukraine_war::info_warfare_intensity,russia_ukraine_war,Information‑warfare intensity,13.0,14.0,reactive (sensor),0.0,0.0,7.8,8.4,0.0,0,buffering (inert)
russia_ukraine_war::political_signal_int,russia_ukraine_war,Public political signaling intensity,15.0,21.0,critical (risk),0.0,0.0,9.0,12.6,0.0,0,reactive (sensor)
russia_ukraine_war::frozen_asset_pressure,russia_ukraine_war,Frozen‑asset utilization pressure,12.0,12.0,buffering (inert),0.0,0.0,7.199999999999999,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::defense_industry_cap,russia_ukraine_war,Defense industrial capacity,9.0,8.0,buffering (inert),0.0,0.0,5.3999999999999995,4.8,0.0,0,buffering (inert)
russia_ukraine_war::economic_coercion,russia_ukraine_war,Economic coercion pressure,14.0,13.0,buffering (inert),0.0,0.0,8.4,7.8,0.0,0,buffering (inert)
russia_ukraine_war::intel_dip_contact_rate,russia_ukraine_war,Intelligence/diplomatic contact rate,15.0,14.0,critical (risk),0.0,0.0,9.0,8.4,0.0,0,buffering (inert)
russia_ukraine_war::grayzone_attack_freq,russia_ukraine_war,Gray‑zone attack frequency,21.0,14.0,critical (risk),0.0,0.0,12.6,8.4,0.0,0,active (lever)
us_china_tech_trade::automation_pressure,us_china_tech_trade,Automation pressure,22.0,23.0,critical (risk),0.0,0.0,13.2,13.799999999999999,0.0,0,critical (risk)
us_china_tech_trade::valuation_volatility,us_china_tech_trade,Valuation volatility,8.0,18.0,reactive (sensor),0.0,0.0,4.8,10.799999999999999,0.0,0,reactive (sensor)
us_china_tech_trade::legal_accountability,us_china_tech_trade,Legal accountability clarity,12.0,13.0,buffering (inert),0.0,0.0,7.199999999999999,7.8,0.0,0,buffering (inert)
us_china_tech_trade::insurance_coverage,us_china_tech_trade,Insurance coverage availability,6.0,15.0,buffering (inert),0.0,0.0,3.5999999999999996,9.0,0.0,0,buffering (inert)
us_china_tech_trade::cyber_vuln_surface,us_china_tech_trade,Cybersecurity vulnerability surface,19.0,19.0,critical (risk),0.0,0.0,11.4,11.4,0.0,0,critical (risk)
us_china_tech_trade::cyberattack_rate,us_china_tech_trade,Cyberattack incidence rate,18.0,16.0,active (lever),0.0,0.0,10.799999999999999,9.6,0.0,0,active (lever)
us_china_tech_trade::data_flow_rate,us_china_tech_trade,Data availability and flow rate,20.0,14.0,active (lever),0.0,0.0,12.0,8.4,0.0,0,active (lever)
us_china_tech_trade::model_opacity_level,us_china_tech_trade,Model opacity level,13.0,13.0,buffering (inert),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
us_china_tech_trade::compute_capacity_supply,us_china_tech_trade,Compute capacity supply,16.0,18.0,reactive (sensor),0.0,0.0,9.6,10.799999999999999,0.0,0,reactive (sensor)
us_china_tech_trade::chip_supply_resilience,us_china_tech_trade,Chip supply-chain resilience,14.0,13.0,buffering (inert),0.0,0.0,8.4,7.8,0.0,0,buffering (inert)
global_bond_repricing::debt_stock,global_bond_repricing,Sovereign debt stock,19.0,3.0,buffering (inert),0.0,0.0,11.4,1.7999999999999998,0.0,0,active (lever)
global_bond_repricing::fiscal_interest_costs,global_bond_repricing,Fiscal interest costs,8.0,31.0,reactive (sensor),0.0,0.0,4.8,18.599999999999998,0.0,0,reactive (sensor)
global_bond_repricing::bond_market_liquidity,global_bond_repricing,Bond market liquidity,24.0,24.0,buffering (inert),0.0,0.0,14.399999999999999,14.399999999999999,0.0,0,critical (risk)
global_bond_repricing::debt_issuance_rate,global_bond_repricing,Sovereign debt issuance rate,23.0,10.0,buffering (inert),0.0,0.0,13.799999999999999,6.0,0.0,0,active (lever)
global_bond_repricing::policy_comm_tone,global_bond_repricing,Policy communication tone,24.0,13.0,buffering (inert),0.0,0.0,14.399999999999999,7.8,0.0,0,active (lever)
global_bond_repricing::short_term_rates,global_bond_repricing,Short-term interest rate level,28.0,23.0,active (lever),0.0,0.0,16.8,13.799999999999999,0.0,0,critical (risk)
global_bond_repricing::inflation_expectations,global_bond_repricing,Inflation expectations,28.0,16.0,active (lever),0.0,0.0,16.8,9.6,0.0,0,active (lever)
global_bond_repricing::market_price_discovery,global_bond_repricing,Market price discovery efficiency,26.0,30.0,critical (risk),0.0,0.0,15.6,18.0,0.0,0,critical (risk)
global_bond_repricing::currency_pressure,global_bond_repricing,Currency exchange pressure,26.0,30.0,critical (risk),0.0,0.0,15.6,18.0,0.0,0,critical (risk)
global_bond_repricing::safe_haven_prices,global_bond_repricing,Safe-haven asset prices,22.0,23.0,buffering (inert),0.0,0.0,13.2,13.799999999999999,0.0,0,critical (risk)
global_bond_repricing::investor_risk_appetite,global_bond_repricing,Investor risk appetite,24.0,27.0,buffering (inert),0.0,0.0,14.399999999999999,16.2,0.0,0,critical (risk)
energy_asset_realloc::equity_stake_share,energy_asset_realloc,Equity stake share,16.0,20.0,reactive (sensor),0.0,0.0,9.6,12.0,0.0,0,reactive (sensor)
energy_asset_realloc::strategic_stockpile_leve,energy_asset_realloc,Strategic stockpile level,11.0,18.0,reactive (sensor),0.0,0.0,6.6,10.799999999999999,0.0,0,reactive (sensor)
energy_asset_realloc::proven_oil_reserves,energy_asset_realloc,Proven oil reserves,17.0,0.0,active (lever),0.0,0.0,10.2,0.0,0.0,0,buffering (inert)
energy_asset_realloc::global_oil_price,energy_asset_realloc,Global oil price,13.0,8.0,buffering (inert),0.0,0.0,7.8,4.8,0.0,0,buffering (inert)
energy_asset_realloc::domestic_legitimacy,energy_asset_realloc,Domestic political legitimacy,16.0,16.0,buffering (inert),0.0,0.0,9.6,9.6,0.0,0,buffering (inert)
energy_asset_realloc::domestic_backlash,energy_asset_realloc,Domestic backlash intensity,23.0,15.0,active (lever),0.0,0.0,13.799999999999999,9.0,0.0,0,active (lever)
energy_asset_realloc::diplomatic_alignment,energy_asset_realloc,International diplomatic alignment,15.0,17.0,buffering (inert),0.0,0.0,9.0,10.2,0.0,0,buffering (inert)
energy_asset_realloc::military_involvement_lev,energy_asset_realloc,Military involvement level,17.0,13.0,active (lever),0.0,0.0,10.2,7.8,0.0,0,buffering (inert)
energy_asset_realloc::contract_duration,energy_asset_realloc,Contract duration commitment,11.0,15.0,buffering (inert),0.0,0.0,6.6,9.0,0.0,0,buffering (inert)
energy_asset_realloc::capacity_utilization,energy_asset_realloc,Production capacity utilization,12.0,25.0,reactive (sensor),0.0,0.0,7.199999999999999,15.0,0.0,0,reactive (sensor)
energy_asset_realloc::oil_supply_security_risk,energy_asset_realloc,Oil supply security risk perception,13.0,24.0,reactive (sensor),0.0,0.0,7.8,14.399999999999999,0.0,0,reactive (sensor)
