node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
red_sea_hormuz_crisis::spare_production_capacit,red_sea_hormuz_crisis,Spare production capacity,7.0,4.0,active (lever),0.0,0.0,4.2,2.4,0.0,0,buffering (inert)
red_sea_hormuz_crisis::futures_curve_slope,red_sea_hormuz_crisis,Futures curve slope,5.0,14.0,reactive (sensor),0.0,0.0,3.0,8.4,0.0,0,buffering (inert)
red_sea_hormuz_crisis::refinery_utilization_rat,red_sea_hormuz_crisis,Refinery utilization rate,5.0,6.0,buffering (inert),0.0,0.0,3.0,3.5999999999999996,0.0,0,buffering (inert)
red_sea_hormuz_crisis::natural_gas_spot_price,red_sea_hormuz_crisis,Natural gas spot price level,7.0,5.0,active (lever),0.0,0.0,4.2,3.0,0.0,0,buffering (inert)
red_sea_hormuz_crisis::marine_insurance_premium,red_sea_hormuz_crisis,Marine insurance premium level,6.0,6.0,active (lever),0.0,0.0,3.5999999999999996,3.5999999999999996,0.0,0,buffering (inert)
red_sea_hormuz_crisis::global_oil_export_capaci,red_sea_hormuz_crisis,Global oil export capacity,13.0,3.0,active (lever),0.0,0.0,7.8,1.7999999999999998,0.0,0,buffering (inert)
us_china_tech_rivalry::coordination_capacity,us_china_tech_rivalry,Coordination capacity among stakeholders,20.0,21.0,buffering (inert),0.0,0.0,12.0,12.6,0.0,0,critical (risk)
us_china_tech_rivalry::ai_cyber_threat_level,us_china_tech_rivalry,AI-enabled cyber threat level,23.0,18.0,buffering (inert),0.0,0.0,13.799999999999999,10.799999999999999,0.0,0,active (lever)
us_china_tech_rivalry::media_attention_level,us_china_tech_rivalry,Media and public attention intensity,21.0,28.0,reactive (sensor),0.0,0.0,12.6,16.8,0.0,0,critical (risk)
us_china_tech_rivalry::trust_in_ai_operators,us_china_tech_rivalry,Trust in AI operators,14.0,27.0,reactive (sensor),0.0,0.0,8.4,16.2,0.0,0,reactive (sensor)
us_china_tech_rivalry::adverse_ai_incident_rate,us_china_tech_rivalry,Frequency of adverse AI incidents,34.0,19.0,active (lever),0.0,0.0,20.4,11.4,0.0,0,active (lever)
us_china_tech_rivalry::ai_politicization_level,us_china_tech_rivalry,Political politicization level,24.0,21.0,active (lever),0.0,0.0,14.399999999999999,12.6,0.0,0,critical (risk)
us_china_tech_rivalry::public_ai_risk_perceptio,us_china_tech_rivalry,Public perception of AI risk,25.0,27.0,critical (risk),0.0,0.0,15.0,16.2,0.0,0,critical (risk)
us_china_tech_rivalry::safety_research_activity,us_china_tech_rivalry,Safety research activity,18.0,29.0,reactive (sensor),0.0,0.0,10.799999999999999,17.4,0.0,0,reactive (sensor)
us_china_tech_rivalry::compute_capacity,us_china_tech_rivalry,Compute capacity availability,20.0,14.0,buffering (inert),0.0,0.0,12.0,8.4,0.0,0,active (lever)
global_rate_market_shock::fiscal_borrowing_costs,global_rate_market_shock,Fiscal borrowing costs,8.0,19.0,reactive (sensor),0.0,0.0,4.8,11.4,0.0,0,buffering (inert)
global_rate_market_shock::equity_valuation_level,global_rate_market_shock,Equity valuation level,13.0,28.0,reactive (sensor),0.0,0.0,7.8,16.8,0.0,0,reactive (sensor)
global_rate_market_shock::investor_risk_appetite,global_rate_market_shock,Investor risk appetite,23.0,23.0,critical (risk),0.0,0.0,13.799999999999999,13.799999999999999,0.0,0,critical (risk)
global_rate_market_shock::commodity_price_index,global_rate_market_shock,Commodity price index,17.0,1.0,active (lever),0.0,0.0,10.2,0.6,0.0,0,buffering (inert)
global_rate_market_shock::wage_growth_rate,global_rate_market_shock,Wage growth rate,17.0,7.0,active (lever),0.0,0.0,10.2,4.2,0.0,0,buffering (inert)
global_rate_market_shock::term_premium,global_rate_market_shock,Term premium,15.0,13.0,buffering (inert),0.0,0.0,9.0,7.8,0.0,0,buffering (inert)
global_rate_market_shock::inflation_rate,global_rate_market_shock,Inflation rate,28.0,16.0,active (lever),0.0,0.0,16.8,9.6,0.0,0,active (lever)
global_rate_market_shock::cross_border_capital_flo,global_rate_market_shock,Cross-border capital flows,17.0,19.0,critical (risk),0.0,0.0,10.2,11.4,0.0,0,buffering (inert)
global_rate_market_shock::corporate_credit_spread,global_rate_market_shock,Corporate credit spread,12.0,21.0,reactive (sensor),0.0,0.0,7.199999999999999,12.6,0.0,0,reactive (sensor)
global_rate_market_shock::household_debt_burden,global_rate_market_shock,Household debt burden,6.0,16.0,buffering (inert),0.0,0.0,3.5999999999999996,9.6,0.0,0,buffering (inert)
global_rate_market_shock::household_real_income,global_rate_market_shock,Household real income,8.0,17.0,buffering (inert),0.0,0.0,4.8,10.2,0.0,0,buffering (inert)
global_rate_market_shock::market_liquidity,global_rate_market_shock,Market liquidity,18.0,21.0,critical (risk),0.0,0.0,10.799999999999999,12.6,0.0,0,reactive (sensor)
brics_economic_realignme::real_estate_price_level,brics_economic_realignme,Real estate price level,20.0,17.0,active (lever),0.0,0.0,12.0,10.2,0.0,0,active (lever)
brics_economic_realignme::domestic_credit_growth,brics_economic_realignme,Domestic credit growth,19.0,23.0,reactive (sensor),0.0,0.0,11.4,13.799999999999999,0.0,0,reactive (sensor)
brics_economic_realignme::domestic_investment_rate,brics_economic_realignme,Domestic investment rate,18.0,33.0,reactive (sensor),0.0,0.0,10.799999999999999,19.8,0.0,0,reactive (sensor)
brics_economic_realignme::legal_reach_abroad,brics_economic_realignme,Legal reach abroad,20.0,13.0,active (lever),0.0,0.0,12.0,7.8,0.0,0,active (lever)
brics_economic_realignme::tech_export_restriction,brics_economic_realignme,Technology export restriction stringency,19.0,10.0,buffering (inert),0.0,0.0,11.4,6.0,0.0,0,buffering (inert)
brics_economic_realignme::household_consumption_fl,brics_economic_realignme,Household consumption demand,17.0,20.0,buffering (inert),0.0,0.0,10.2,12.0,0.0,0,reactive (sensor)
brics_economic_realignme::advanced_manufacturing_s,brics_economic_realignme,Advanced manufacturing capacity,12.0,28.0,reactive (sensor),0.0,0.0,7.199999999999999,16.8,0.0,0,reactive (sensor)
brics_economic_realignme::corporate_reshoring_rate,brics_economic_realignme,Corporate reshoring rate,22.0,22.0,critical (risk),0.0,0.0,13.2,13.2,0.0,0,critical (risk)
brics_economic_realignme::multilateral_cooperation,brics_economic_realignme,Multilateral cooperation alignment,23.0,16.0,active (lever),0.0,0.0,13.799999999999999,9.6,0.0,0,active (lever)
brics_economic_realignme::energy_import_deal_rate,brics_economic_realignme,Energy import contracting rate,15.0,18.0,buffering (inert),0.0,0.0,9.0,10.799999999999999,0.0,0,buffering (inert)
brics_economic_realignme::market_risk_premium,brics_economic_realignme,Market risk premium perception,24.0,25.0,critical (risk),0.0,0.0,14.399999999999999,15.0,0.0,0,critical (risk)
