node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_tech_rivalry::chip_rd_intensity,us_china_tech_rivalry,Chip and model R&D intensity,24.0,25.0,critical (risk),0.0,0.0,14.399999999999999,15.0,0.0,0,critical (risk)
us_china_tech_rivalry::ai_talent_availability,us_china_tech_rivalry,AI skilled talent availability,20.0,22.0,reactive (sensor),0.0,0.0,12.0,13.2,0.0,0,critical (risk)
us_china_tech_rivalry::renewable_power_share,us_china_tech_rivalry,Renewable power share of infrastructure,13.0,13.0,buffering (inert),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
us_china_tech_rivalry::energy_supply_reliabilit,us_china_tech_rivalry,Energy supply reliability for data centers,18.0,13.0,buffering (inert),0.0,0.0,10.799999999999999,7.8,0.0,0,buffering (inert)
us_china_tech_rivalry::ai_safety_incident_rate,us_china_tech_rivalry,AI safety and incident frequency,19.0,21.0,reactive (sensor),0.0,0.0,11.4,12.6,0.0,0,buffering (inert)
us_china_tech_rivalry::geopolitical_tension_lev,us_china_tech_rivalry,Geopolitical security tension,27.0,20.0,active (lever),0.0,0.0,16.2,12.0,0.0,0,active (lever)
north_korea_nuclear::ai_econ_output,north_korea_nuclear,AI‑driven economic output,19.0,21.0,reactive (sensor),0.0,0.0,11.4,12.6,0.0,0,buffering (inert)
north_korea_nuclear::ai_industry_growth,north_korea_nuclear,AI industry growth rate,19.0,22.0,reactive (sensor),0.0,0.0,11.4,13.2,0.0,0,reactive (sensor)
north_korea_nuclear::electricity_demand,north_korea_nuclear,Electricity demand level,11.0,14.0,buffering (inert),0.0,0.0,6.6,8.4,0.0,0,buffering (inert)
north_korea_nuclear::public_def_spend,north_korea_nuclear,Public defence spending level,21.0,15.0,active (lever),0.0,0.0,12.6,9.0,0.0,0,active (lever)
north_korea_nuclear::missile_arsenal_size,north_korea_nuclear,Missile arsenal size,16.0,25.0,reactive (sensor),0.0,0.0,9.6,15.0,0.0,0,reactive (sensor)
north_korea_nuclear::private_defense_flow,north_korea_nuclear,Private defense investment rate,20.0,24.0,critical (risk),0.0,0.0,12.0,14.399999999999999,0.0,0,critical (risk)
north_korea_nuclear::arms_control_strength,north_korea_nuclear,Arms‑control and norms strength,21.0,15.0,active (lever),0.0,0.0,12.6,9.0,0.0,0,active (lever)
north_korea_nuclear::nuclear_gen_capacity,north_korea_nuclear,Nuclear generation capacity,14.0,11.0,buffering (inert),0.0,0.0,8.4,6.6,0.0,0,buffering (inert)
north_korea_nuclear::gas_gen_capacity,north_korea_nuclear,Gas generation capacity,10.0,8.0,buffering (inert),0.0,0.0,6.0,4.8,0.0,0,buffering (inert)
north_korea_nuclear::fusion_maturity,north_korea_nuclear,Fusion technology maturity,24.0,8.0,active (lever),0.0,0.0,14.399999999999999,4.8,0.0,0,active (lever)
north_korea_nuclear::energy_gen_capacity,north_korea_nuclear,Energy generation capacity,11.0,21.0,reactive (sensor),0.0,0.0,6.6,12.6,0.0,0,buffering (inert)
global_financial_stress::inflation_expectations,global_financial_stress,Inflation expectations,24.0,22.0,active (lever),0.0,0.0,14.399999999999999,13.2,0.0,0,critical (risk)
global_financial_stress::headline_inflation_rate,global_financial_stress,Headline inflation rate,27.0,7.0,active (lever),0.0,0.0,16.2,4.2,0.0,0,active (lever)
global_financial_stress::monetary_policy_tone,global_financial_stress,Monetary policy communication tone,22.0,18.0,active (lever),0.0,0.0,13.2,10.799999999999999,0.0,0,active (lever)
global_financial_stress::government_net_bond_supp,global_financial_stress,Government net bond supply,14.0,3.0,buffering (inert),0.0,0.0,8.4,1.7999999999999998,0.0,0,buffering (inert)
global_financial_stress::energy_price_level,global_financial_stress,Energy price level,19.0,0.0,buffering (inert),0.0,0.0,11.4,0.0,0.0,0,buffering (inert)
global_financial_stress::treasury_buyback_intensi,global_financial_stress,Government bond buyback intensity,14.0,0.0,buffering (inert),0.0,0.0,8.4,0.0,0.0,0,buffering (inert)
global_financial_stress::cross_border_capital_flo,global_financial_stress,Cross-border capital flow,19.0,29.0,reactive (sensor),0.0,0.0,11.4,17.4,0.0,0,reactive (sensor)
global_financial_stress::investor_risk_appetite,global_financial_stress,Investor risk appetite,22.0,23.0,active (lever),0.0,0.0,13.2,13.799999999999999,0.0,0,critical (risk)
global_financial_stress::credit_market_stress_lev,global_financial_stress,Credit market stress level,23.0,24.0,critical (risk),0.0,0.0,13.799999999999999,14.399999999999999,0.0,0,critical (risk)
global_financial_stress::safe_haven_demand_flow,global_financial_stress,Safe-haven asset demand,22.0,29.0,critical (risk),0.0,0.0,13.2,17.4,0.0,0,critical (risk)
global_financial_stress::term_premium_level,global_financial_stress,Term premium level,15.0,29.0,reactive (sensor),0.0,0.0,9.0,17.4,0.0,0,reactive (sensor)
