node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
russia_ukraine_war::corporate_exposure,russia_ukraine_war,Corporate exposure to contested markets,12.0,21.0,reactive (sensor),0.0,0.0,7.199999999999999,12.6,0.0,0,reactive (sensor)
us_china_trade_rivalry::alt_destination_attract,us_china_trade_rivalry,Alternative destination attractiveness,21.0,29.0,reactive (sensor),0.0,0.0,12.6,17.4,0.0,0,critical (risk)
us_china_trade_rivalry::supply_chain_resilience,us_china_trade_rivalry,Supply-chain resilience,24.0,32.0,reactive (sensor),0.0,0.0,14.399999999999999,19.2,0.0,0,critical (risk)
us_china_trade_rivalry::fab_construction_cost,us_china_trade_rivalry,Fabrication construction and capital cost,22.0,19.0,buffering (inert),0.0,0.0,13.2,11.4,0.0,0,active (lever)
us_china_trade_rivalry::strategic_stockpiles,us_china_trade_rivalry,Strategic stockpiles of critical inputs,14.0,22.0,buffering (inert),0.0,0.0,8.4,13.2,0.0,0,reactive (sensor)
us_china_trade_rivalry::regulatory_alignment,us_china_trade_rivalry,Regulatory cooperation and alignment,25.0,17.0,active (lever),0.0,0.0,15.0,10.2,0.0,0,active (lever)
us_china_trade_rivalry::lobbying_pressure,us_china_trade_rivalry,Corporate lobbying pressure,23.0,26.0,reactive (sensor),0.0,0.0,13.799999999999999,15.6,0.0,0,critical (risk)
us_china_trade_rivalry::market_access_barriers,us_china_trade_rivalry,Market access barrier level,28.0,18.0,active (lever),0.0,0.0,16.8,10.799999999999999,0.0,0,active (lever)
us_china_trade_rivalry::tech_transfer_rate,us_china_trade_rivalry,Technology transfer and licensing rate,25.0,27.0,critical (risk),0.0,0.0,15.0,16.2,0.0,0,critical (risk)
us_china_trade_rivalry::ai_hardware_demand_rate,us_china_trade_rivalry,AI hardware demand rate,32.0,22.0,active (lever),0.0,0.0,19.2,13.2,0.0,0,critical (risk)
global_rate_repricing::mortgage_borrowing_costs,global_rate_repricing,Mortgage borrowing costs,5.0,14.0,buffering (inert),0.0,0.0,3.0,8.4,0.0,0,buffering (inert)
global_rate_repricing::equity_risk_premium,global_rate_repricing,Equity risk premium,13.0,21.0,reactive (sensor),0.0,0.0,7.8,12.6,0.0,0,reactive (sensor)
global_rate_repricing::credit_spread_level,global_rate_repricing,Credit spread level,16.0,16.0,critical (risk),0.0,0.0,9.6,9.6,0.0,0,buffering (inert)
global_rate_repricing::real_yield_level,global_rate_repricing,Real yield level,19.0,10.0,active (lever),0.0,0.0,11.4,6.0,0.0,0,active (lever)
global_rate_repricing::term_premium_level,global_rate_repricing,Term premium level,17.0,8.0,active (lever),0.0,0.0,10.2,4.8,0.0,0,buffering (inert)
global_rate_repricing::policy_communication,global_rate_repricing,Monetary-policy communication tone,17.0,1.0,active (lever),0.0,0.0,10.2,0.6,0.0,0,buffering (inert)
global_rate_repricing::inflation_expectations,global_rate_repricing,Inflation expectations,13.0,8.0,buffering (inert),0.0,0.0,7.8,4.8,0.0,0,buffering (inert)
global_rate_repricing::systemic_leverage,global_rate_repricing,Systemic leverage,11.0,13.0,buffering (inert),0.0,0.0,6.6,7.8,0.0,0,buffering (inert)
global_rate_repricing::market_volatility_level,global_rate_repricing,Market volatility level,15.0,22.0,critical (risk),0.0,0.0,9.0,13.2,0.0,0,reactive (sensor)
global_rate_repricing::market_liquidity,global_rate_repricing,Market liquidity,12.0,17.0,reactive (sensor),0.0,0.0,7.199999999999999,10.2,0.0,0,buffering (inert)
global_rate_repricing::exchange_rate_level,global_rate_repricing,Exchange rate level,7.0,14.0,buffering (inert),0.0,0.0,4.2,8.4,0.0,0,buffering (inert)
global_rate_repricing::housing_market_demand,global_rate_repricing,Housing market demand,1.0,15.0,reactive (sensor),0.0,0.0,0.6,9.0,0.0,0,buffering (inert)
ai_safety_militarization::compute_capacity_stock,ai_safety_militarization,Compute capacity,17.0,21.0,buffering (inert),0.0,0.0,10.2,12.6,0.0,0,reactive (sensor)
ai_safety_militarization::ai_talent_supply,ai_safety_militarization,AI talent supply,22.0,25.0,reactive (sensor),0.0,0.0,13.2,15.0,0.0,0,critical (risk)
ai_safety_militarization::safety_investment_level,ai_safety_militarization,Safety investment level,22.0,28.0,reactive (sensor),0.0,0.0,13.2,16.8,0.0,0,critical (risk)
ai_safety_militarization::public_trust_in_ai,ai_safety_militarization,Public trust in AI,15.0,22.0,buffering (inert),0.0,0.0,9.0,13.2,0.0,0,reactive (sensor)
ai_safety_militarization::market_valuation_pressur,ai_safety_militarization,Market valuation pressure,26.0,21.0,active (lever),0.0,0.0,15.6,12.6,0.0,0,critical (risk)
ai_safety_militarization::competition_intensity,ai_safety_militarization,Competition intensity,24.0,24.0,critical (risk),0.0,0.0,14.399999999999999,14.399999999999999,0.0,0,critical (risk)
ai_safety_militarization::independent_eval_coverag,ai_safety_militarization,Independent evaluation coverage,24.0,25.0,critical (risk),0.0,0.0,14.399999999999999,15.0,0.0,0,critical (risk)
ai_safety_militarization::cyber_security_exposure,ai_safety_militarization,Cybersecurity exposure,28.0,22.0,active (lever),0.0,0.0,16.8,13.2,0.0,0,critical (risk)
ai_safety_militarization::compute_buildout_rate,ai_safety_militarization,Compute infrastructure buildout rate,19.0,21.0,buffering (inert),0.0,0.0,11.4,12.6,0.0,0,critical (risk)
ai_safety_militarization::crossborder_policy_align,ai_safety_militarization,Cross-border policy alignment,15.0,14.0,buffering (inert),0.0,0.0,9.0,8.4,0.0,0,buffering (inert)
ai_safety_militarization::workforce_reskilling_rat,ai_safety_militarization,Workforce reskilling rate,17.0,16.0,buffering (inert),0.0,0.0,10.2,9.6,0.0,0,buffering (inert)
