node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_rivalry::corp_market_exposure,us_china_rivalry,Corporate market exposure,14.0,21.0,reactive (sensor),0.0,0.0,8.4,12.6,0.0,0,reactive (sensor)
us_china_rivalry::allied_policy_alignment,us_china_rivalry,Allied policy alignment,20.0,15.0,active (lever),0.0,0.0,12.0,9.0,0.0,0,active (lever)
iran_regional_conflict::diplomatic_isolation,iran_regional_conflict,Diplomatic isolation level,22.0,17.0,critical (risk),0.0,0.0,13.2,10.2,0.0,0,active (lever)
iran_regional_conflict::proxy_logistics,iran_regional_conflict,Proxy logistics resilience,14.0,15.0,buffering (inert),0.0,0.0,8.4,9.0,0.0,0,buffering (inert)
iran_regional_conflict::deterrence_signaling,iran_regional_conflict,Deterrence signaling intensity,19.0,18.0,reactive (sensor),0.0,0.0,11.4,10.799999999999999,0.0,0,buffering (inert)
iran_regional_conflict::public_support_force,iran_regional_conflict,Public support for military action,16.0,14.0,buffering (inert),0.0,0.0,9.6,8.4,0.0,0,buffering (inert)
iran_regional_conflict::capital_flow_sensitivity,iran_regional_conflict,Capital flow sensitivity,9.0,20.0,reactive (sensor),0.0,0.0,5.3999999999999995,12.0,0.0,0,buffering (inert)
iran_regional_conflict::alt_financial_integ,iran_regional_conflict,Alternative financial integration,10.0,10.0,buffering (inert),0.0,0.0,6.0,6.0,0.0,0,buffering (inert)
iran_regional_conflict::energy_transit_disruptio,iran_regional_conflict,Energy transit disruption,17.0,14.0,buffering (inert),0.0,0.0,10.2,8.4,0.0,0,buffering (inert)
iran_regional_conflict::oil_price_volatility,iran_regional_conflict,Oil price volatility,8.0,17.0,reactive (sensor),0.0,0.0,4.8,10.2,0.0,0,buffering (inert)
iran_regional_conflict::ceasefire_credibility,iran_regional_conflict,Ceasefire commitment strength,23.0,22.0,critical (risk),0.0,0.0,13.799999999999999,13.2,0.0,0,critical (risk)
iran_regional_conflict::alliance_cohesion,iran_regional_conflict,Alliance cohesion,21.0,17.0,critical (risk),0.0,0.0,12.6,10.2,0.0,0,active (lever)
global_bond_shock::real_long_term_yields,global_bond_shock,Real long-term yields,21.0,22.0,reactive (sensor),0.0,0.0,12.6,13.2,0.0,0,critical (risk)
global_bond_shock::term_premium,global_bond_shock,Term premium,20.0,19.0,buffering (inert),0.0,0.0,12.0,11.4,0.0,0,active (lever)
global_bond_shock::oil_price_level,global_bond_shock,Oil price level,21.0,3.0,buffering (inert),0.0,0.0,12.6,1.7999999999999998,0.0,0,active (lever)
global_bond_shock::inflation_expectations,global_bond_shock,Inflation expectations,25.0,15.0,active (lever),0.0,0.0,15.0,9.0,0.0,0,active (lever)
global_bond_shock::inflation_rate,global_bond_shock,Inflation rate (headline),30.0,9.0,active (lever),0.0,0.0,18.0,5.3999999999999995,0.0,0,active (lever)
global_bond_shock::short_rate_expectations,global_bond_shock,Short-term policy rate expectations,26.0,19.0,active (lever),0.0,0.0,15.6,11.4,0.0,0,active (lever)
global_bond_shock::equity_valuations,global_bond_shock,Equity valuation levels,16.0,29.0,reactive (sensor),0.0,0.0,9.6,17.4,0.0,0,reactive (sensor)
global_bond_shock::credit_spreads,global_bond_shock,Credit spreads,16.0,24.0,reactive (sensor),0.0,0.0,9.6,14.399999999999999,0.0,0,reactive (sensor)
global_bond_shock::mortgage_rates,global_bond_shock,Mortgage borrowing rates,12.0,26.0,reactive (sensor),0.0,0.0,7.199999999999999,15.6,0.0,0,reactive (sensor)
global_bond_shock::currency_strength,global_bond_shock,Dominant currency strength,16.0,21.0,buffering (inert),0.0,0.0,9.6,12.6,0.0,0,reactive (sensor)
global_bond_shock::investor_risk_aversion,global_bond_shock,Investor risk aversion,26.0,21.0,active (lever),0.0,0.0,15.6,12.6,0.0,0,critical (risk)
energy_market_stress::diesel_production_rate,energy_market_stress,Diesel production rate,22.0,17.0,critical (risk),0.0,0.0,13.2,10.2,0.0,0,active (lever)
energy_market_stress::diesel_import_volume,energy_market_stress,Diesel import volume,16.0,24.0,critical (risk),0.0,0.0,9.6,14.399999999999999,0.0,0,reactive (sensor)
energy_market_stress::crude_inventory_levels,energy_market_stress,Crude inventory levels,14.0,13.0,buffering (inert),0.0,0.0,8.4,7.8,0.0,0,buffering (inert)
energy_market_stress::tanker_shipping_capacity,energy_market_stress,Tanker shipping capacity,16.0,14.0,active (lever),0.0,0.0,9.6,8.4,0.0,0,buffering (inert)
energy_market_stress::tanker_shipping_costs,energy_market_stress,Tanker shipping costs,9.0,17.0,reactive (sensor),0.0,0.0,5.3999999999999995,10.2,0.0,0,buffering (inert)
energy_market_stress::diesel_price_volatility,energy_market_stress,Diesel price volatility,13.0,20.0,reactive (sensor),0.0,0.0,7.8,12.0,0.0,0,buffering (inert)
energy_market_stress::refining_margins,energy_market_stress,Refining margins,16.0,20.0,critical (risk),0.0,0.0,9.6,12.0,0.0,0,buffering (inert)
energy_market_stress::demand_europe_diesel,energy_market_stress,European diesel demand,10.0,6.0,buffering (inert),0.0,0.0,6.0,3.5999999999999996,0.0,0,buffering (inert)
energy_market_stress::geopolitical_tensions,energy_market_stress,Geopolitical tension level,22.0,14.0,active (lever),0.0,0.0,13.2,8.4,0.0,0,active (lever)
energy_market_stress::industry_lobby_pressure,energy_market_stress,Industry lobbying pressure,7.0,12.0,buffering (inert),0.0,0.0,4.2,7.199999999999999,0.0,0,buffering (inert)
energy_market_stress::domestic_political_press,energy_market_stress,Domestic political pressure,11.0,13.0,buffering (inert),0.0,0.0,6.6,7.8,0.0,0,buffering (inert)
