node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
israel_palestine_flashpo::sanction_severity,israel_palestine_flashpo,Sanctions severity,27.0,14.0,critical (risk),2.5999999999999996,2.5,17.24,9.4,7.070101241711441,3,active (lever)
us_iran_gulf_conflict::global_oil_price,us_iran_gulf_conflict,Global oil price level,9.0,30.0,reactive (sensor),0.6,3.8000000000000003,5.64,19.52,6.099695188927519,3,reactive (sensor)
us_iran_gulf_conflict::energy_infra_attack_rate,us_iran_gulf_conflict,Energy infrastructure attack rate,29.0,4.0,active (lever),4.1,0.0,19.04,2.4,5.6838068805915505,3,active (lever)
russia_ukraine_war::negotiation_willingness,russia_ukraine_war,Negotiation willingness,25.0,27.0,critical (risk),1.2,3.4000000000000004,15.48,17.56,5.053616527873306,2,critical (risk)
us_china_rivalry::semiconductor_capacity,us_china_rivalry,Semiconductor production capacity,26.0,26.0,critical (risk),1.1,1.2,16.04,16.08,1.594238515287874,1,critical (risk)
israel_palestine_flashpo::trade_restriction_level,israel_palestine_flashpo,Trade restriction level,17.0,13.0,critical (risk),1.2,0.0,10.68,7.8,0.8317766166719344,1,active (lever)
us_china_rivalry::regulatory_cooperation,us_china_rivalry,Regulatory cooperation,16.0,15.0,active (lever),0.0,0.0,9.6,9.0,0.0,0,buffering (inert)
us_china_rivalry::market_sentiment_signal,us_china_rivalry,Market sentiment signal,8.0,28.0,reactive (sensor),0.0,0.0,4.8,16.8,0.0,0,reactive (sensor)
us_china_rivalry::ai_compute_demand,us_china_rivalry,AI compute demand,24.0,9.0,active (lever),0.0,0.0,14.399999999999999,5.3999999999999995,0.0,0,active (lever)
us_china_rivalry::hightech_export_volume,us_china_rivalry,High‑tech export volume,19.0,26.0,critical (risk),0.0,0.0,11.4,15.6,0.0,0,critical (risk)
us_china_rivalry::memory_inventory_levels,us_china_rivalry,Memory inventory levels,11.0,15.0,buffering (inert),0.0,0.0,6.6,9.0,0.0,0,buffering (inert)
us_china_rivalry::fab_tool_adoption_rate,us_china_rivalry,Fab tool adoption rate,23.0,20.0,critical (risk),0.0,0.0,13.799999999999999,12.0,0.0,0,critical (risk)
us_china_rivalry::rnd_innovation_rate,us_china_rivalry,R&D and innovation rate,16.0,17.0,critical (risk),0.0,0.0,9.6,10.2,0.0,0,reactive (sensor)
us_china_rivalry::supply_chain_resilience,us_china_rivalry,Supply‑chain resilience,15.0,21.0,reactive (sensor),0.0,0.0,9.0,12.6,0.0,0,reactive (sensor)
us_china_rivalry::ip_theft_incident_rate,us_china_rivalry,IP theft and espionage incident rate,10.0,9.0,buffering (inert),0.0,0.0,6.0,5.3999999999999995,0.0,0,buffering (inert)
us_china_rivalry::trade_balance_flow,us_china_rivalry,Trade balance (current flow),8.0,15.0,buffering (inert),0.0,0.0,4.8,9.0,0.0,0,buffering (inert)
us_china_rivalry::energy_material_costs,us_china_rivalry,Energy and material cost pressure,11.0,8.0,buffering (inert),0.0,0.0,6.6,4.8,0.0,0,buffering (inert)
us_china_rivalry::talent_availability,us_china_rivalry,Technical talent availability,13.0,14.0,buffering (inert),0.0,0.0,7.8,8.4,0.0,0,buffering (inert)
russia_ukraine_war::negotiation_momentum,russia_ukraine_war,Negotiation momentum,25.0,25.0,critical (risk),0.0,0.0,15.0,15.0,0.0,0,critical (risk)
russia_ukraine_war::economic_pressure_level,russia_ukraine_war,Economic pressure level,15.0,12.0,buffering (inert),0.0,0.0,9.0,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::military_capability,russia_ukraine_war,Military capability,17.0,7.0,buffering (inert),0.0,0.0,10.2,4.2,0.0,0,buffering (inert)
us_iran_gulf_conflict::sanctions_pressure_level,us_iran_gulf_conflict,Sanctions pressure level,18.0,1.0,active (lever),0.0,0.0,10.799999999999999,0.6,0.0,0,active (lever)
russia_ukraine_war::public_narrative_salienc,russia_ukraine_war,Public narrative salience,16.0,26.0,reactive (sensor),0.0,0.0,9.6,15.6,0.0,0,reactive (sensor)
russia_ukraine_war::civilian_casualty_rate,russia_ukraine_war,Civilian casualty rate,21.0,18.0,active (lever),0.0,0.0,12.6,10.799999999999999,0.0,0,critical (risk)
russia_ukraine_war::diplomatic_space,russia_ukraine_war,Diplomatic space,17.0,23.0,reactive (sensor),0.0,0.0,10.2,13.799999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::domestic_pressure,russia_ukraine_war,Domestic political pressure,14.0,20.0,buffering (inert),0.0,0.0,8.4,12.0,0.0,0,reactive (sensor)
russia_ukraine_war::allied_policy_cohesion,russia_ukraine_war,Allied policy cohesion,20.0,15.0,active (lever),0.0,0.0,12.0,9.0,0.0,0,active (lever)
russia_ukraine_war::arms_transfer_rate,russia_ukraine_war,Arms transfer rate,24.0,17.0,active (lever),0.0,0.0,14.399999999999999,10.2,0.0,0,critical (risk)
russia_ukraine_war::deterrence_signals,russia_ukraine_war,Deterrence signaling,17.0,23.0,reactive (sensor),0.0,0.0,10.2,13.799999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::mutual_trust_index,russia_ukraine_war,Mutual trust index,22.0,22.0,active (lever),0.0,0.0,13.2,13.2,0.0,0,critical (risk)
russia_ukraine_war::escalation_probability,russia_ukraine_war,Escalation probability,25.0,28.0,critical (risk),0.0,0.0,15.0,16.8,0.0,0,critical (risk)
russia_ukraine_war::covert_activity,russia_ukraine_war,Covert operations activity,14.0,12.0,buffering (inert),0.0,0.0,8.4,7.199999999999999,0.0,0,buffering (inert)
us_iran_gulf_conflict::investor_energy_sentimen,us_iran_gulf_conflict,Investor sentiment toward energy,4.0,26.0,reactive (sensor),0.0,0.0,2.4,15.6,0.0,0,reactive (sensor)
us_iran_gulf_conflict::retail_fuel_availability,us_iran_gulf_conflict,Retail fuel availability,6.0,16.0,reactive (sensor),0.0,0.0,3.5999999999999996,9.6,0.0,0,buffering (inert)
us_iran_gulf_conflict::financial_volatility,us_iran_gulf_conflict,Financial market volatility,8.0,23.0,reactive (sensor),0.0,0.0,4.8,13.799999999999999,0.0,0,reactive (sensor)
us_iran_gulf_conflict::freight_insurance_premia,us_iran_gulf_conflict,Freight and insurance premia,5.0,15.0,reactive (sensor),0.0,0.0,3.0,9.0,0.0,0,buffering (inert)
us_iran_gulf_conflict::refinery_utilization_rat,us_iran_gulf_conflict,Refinery utilization rate,13.0,15.0,critical (risk),0.0,0.0,7.8,9.0,0.0,0,buffering (inert)
us_iran_gulf_conflict::refining_bottleneck_sev,us_iran_gulf_conflict,Refining and logistics bottleneck severity,9.0,14.0,reactive (sensor),0.0,0.0,5.3999999999999995,8.4,0.0,0,buffering (inert)
us_iran_gulf_conflict::strategic_reserve_stock,us_iran_gulf_conflict,Strategic reserve stock,6.0,3.0,buffering (inert),0.0,0.0,3.5999999999999996,1.7999999999999998,0.0,0,buffering (inert)
us_iran_gulf_conflict::strategic_withdrawal_rat,us_iran_gulf_conflict,Strategic reserve withdrawal rate,16.0,8.0,active (lever),0.0,0.0,9.6,4.8,0.0,0,buffering (inert)
us_iran_gulf_conflict::gulf_crude_prod_rate,us_iran_gulf_conflict,Regional crude production rate,11.0,11.0,active (lever),0.0,0.0,6.6,6.6,0.0,0,buffering (inert)
us_iran_gulf_conflict::maritime_incident_rate,us_iran_gulf_conflict,Maritime security incident rate,22.0,7.0,active (lever),0.0,0.0,13.2,4.2,0.0,0,active (lever)
israel_palestine_flashpo::cross_border_attack_rate,israel_palestine_flashpo,Cross-border attack rate,9.0,8.0,buffering (inert),0.0,0.0,5.3999999999999995,4.8,0.0,0,buffering (inert)
israel_palestine_flashpo::settler_violence_rate,israel_palestine_flashpo,Settler violence rate,13.0,13.0,reactive (sensor),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
israel_palestine_flashpo::security_ops_intensity,israel_palestine_flashpo,Security operations intensity,15.0,17.0,critical (risk),0.0,0.0,9.0,10.2,0.0,0,reactive (sensor)
israel_palestine_flashpo::settler_territorial_gain,israel_palestine_flashpo,Settler territorial gain,14.0,13.0,critical (risk),0.0,0.0,8.4,7.8,0.0,0,buffering (inert)
israel_palestine_flashpo::diplomatic_mission_statu,israel_palestine_flashpo,Diplomatic mission status,9.0,12.0,buffering (inert),0.0,0.0,5.3999999999999995,7.199999999999999,0.0,0,buffering (inert)
israel_palestine_flashpo::import_enforcement_level,israel_palestine_flashpo,Import enforcement level,14.0,9.0,active (lever),0.0,0.0,8.4,5.3999999999999995,0.0,0,buffering (inert)
israel_palestine_flashpo::external_econ_costs,israel_palestine_flashpo,External economic costs,7.0,11.0,buffering (inert),0.0,0.0,4.2,6.6,0.0,0,buffering (inert)
israel_palestine_flashpo::external_actor_cohesion,israel_palestine_flashpo,External actor cohesion,10.0,11.0,buffering (inert),0.0,0.0,6.0,6.6,0.0,0,buffering (inert)
israel_palestine_flashpo::external_legal_pressure,israel_palestine_flashpo,External legal pressure,5.0,9.0,buffering (inert),0.0,0.0,3.0,5.3999999999999995,0.0,0,buffering (inert)
israel_palestine_flashpo::settlement_econ_health,israel_palestine_flashpo,Settlement economic health,10.0,10.0,buffering (inert),0.0,0.0,6.0,6.0,0.0,0,buffering (inert)
israel_palestine_flashpo::domestic_polarization,israel_palestine_flashpo,Domestic polarization,10.0,16.0,reactive (sensor),0.0,0.0,6.0,9.6,0.0,0,buffering (inert)
global_financial_turmoil::corporate_credit_spreads,global_financial_turmoil,Corporate credit spreads,21.0,28.0,reactive (sensor),0.0,0.0,12.6,16.8,0.0,0,critical (risk)
global_financial_turmoil::yield_curve_slope,global_financial_turmoil,Yield curve slope,22.0,28.0,reactive (sensor),0.0,0.0,13.2,16.8,0.0,0,critical (risk)
global_financial_turmoil::short_rate_expectations,global_financial_turmoil,Short-term policy rate expectations,32.0,21.0,active (lever),0.0,0.0,19.2,12.6,0.0,0,critical (risk)
global_financial_turmoil::investor_leverage,global_financial_turmoil,Investor leverage levels,25.0,28.0,reactive (sensor),0.0,0.0,15.0,16.8,0.0,0,critical (risk)
global_financial_turmoil::fx_intervention_pressure,global_financial_turmoil,FX intervention pressure,22.0,26.0,buffering (inert),0.0,0.0,13.2,15.6,0.0,0,critical (risk)
global_financial_turmoil::carry_trade_exposure,global_financial_turmoil,Carry-trade exposure,24.0,30.0,reactive (sensor),0.0,0.0,14.399999999999999,18.0,0.0,0,critical (risk)
global_financial_turmoil::cross_border_flows,global_financial_turmoil,Cross-border capital flows,25.0,34.0,reactive (sensor),0.0,0.0,15.0,20.4,0.0,0,critical (risk)
global_financial_turmoil::fiscal_funding_pressure,global_financial_turmoil,Fiscal funding pressure,30.0,22.0,active (lever),0.0,0.0,18.0,13.2,0.0,0,critical (risk)
global_financial_turmoil::sovereign_issuance_need,global_financial_turmoil,Sovereign issuance need,18.0,3.0,buffering (inert),0.0,0.0,10.799999999999999,1.7999999999999998,0.0,0,active (lever)
global_financial_turmoil::central_bank_signal,global_financial_turmoil,Central-bank signalling intensity,28.0,26.0,active (lever),0.0,0.0,16.8,15.6,0.0,0,critical (risk)
global_financial_turmoil::inflation_expectations,global_financial_turmoil,Inflation expectations,24.0,12.0,buffering (inert),0.0,0.0,14.399999999999999,7.199999999999999,0.0,0,active (lever)
