node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_iran_confront::transit_disruption_rate,us_iran_confront,Maritime transit disruption rate,35.0,7.0,active (lever),7.450000000000001,1.2,23.98,4.68,13.921637942554968,4,active (lever)
japan_fx_bond_stress::investor_positioning,japan_fx_bond_stress,Investor positioning and leverage,22.0,27.0,critical (risk),4.95,3.7,15.18,17.68,11.991446223687054,3,critical (risk)
us_iran_confront::oil_price_level,us_iran_confront,Oil price level,18.0,25.0,critical (risk),3.6999999999999997,2.7,12.28,16.08,8.8722839111673,3,critical (risk)
us_iran_confront::crude_supply_gap,us_iran_confront,Crude supply gap,21.0,17.0,critical (risk),4.95,1.3,14.58,10.719999999999999,8.664339756999317,3,active (lever)
japan_fx_bond_stress::long_term_yield_level,japan_fx_bond_stress,Long-term sovereign yield level,17.0,26.0,critical (risk),0.0,4.9,10.2,17.56,7.886245770927092,4,reactive (sensor)
rus_ukr_war::economic_activity_level,rus_ukr_war,Economic activity level,25.0,30.0,critical (risk),1.2,3.45,15.48,19.38,6.446268779207491,3,critical (risk)
opec_energy_volatility::diplomatic_signal_flow,opec_energy_volatility,Diplomatic signaling rate,19.0,14.0,critical (risk),1.2,2.0999999999999996,11.88,9.24,3.625420552604762,2,active (lever)
china_eu_tech_rivalry::contagion_potential,china_eu_tech_rivalry,Contagion potential,23.0,35.0,reactive (sensor),2.3,0.0,14.719999999999999,21.0,2.5268082639366525,2,critical (risk)
opec_energy_volatility::military_engagement_rate,opec_energy_volatility,Military engagement intensity,30.0,5.0,active (lever),0.0,2.25,18.0,3.9,1.559581156259877,1,active (lever)
us_iran_confront::shipping_rerouting_rate,us_iran_confront,Shipping rerouting rate,15.0,13.0,active (lever),0.0,0.0,9.0,7.8,0.0,0,buffering (inert)
us_iran_confront::financial_market_liquidi,us_iran_confront,Financial market liquidity,6.0,12.0,buffering (inert),0.0,0.0,3.5999999999999996,7.199999999999999,0.0,0,buffering (inert)
us_iran_confront::global_oil_inventory_lev,us_iran_confront,Global oil inventory level,11.0,11.0,buffering (inert),0.0,0.0,6.6,6.6,0.0,0,buffering (inert)
us_iran_confront::production_adjust_rate,us_iran_confront,Production adjustment rate,16.0,17.0,critical (risk),0.0,0.0,9.6,10.2,0.0,0,buffering (inert)
us_iran_confront::diplomatic_engagement_le,us_iran_confront,Diplomatic engagement level,15.0,12.0,active (lever),0.0,0.0,9.0,7.199999999999999,0.0,0,buffering (inert)
us_iran_confront::regional_security_coop,us_iran_confront,Regional security cooperation,15.0,10.0,active (lever),0.0,0.0,9.0,6.0,0.0,0,buffering (inert)
us_iran_confront::investor_risk_aversion,us_iran_confront,Investor risk aversion,10.0,21.0,reactive (sensor),0.0,0.0,6.0,12.6,0.0,0,reactive (sensor)
us_iran_confront::energy_margin_level,us_iran_confront,Energy company margin level,2.0,21.0,reactive (sensor),0.0,0.0,1.2,12.6,0.0,0,reactive (sensor)
us_iran_confront::insurance_premium_level,us_iran_confront,Shipping insurance premium level,10.0,14.0,reactive (sensor),0.0,0.0,6.0,8.4,0.0,0,buffering (inert)
us_iran_confront::oil_price_volatility,us_iran_confront,Oil price volatility,16.0,23.0,critical (risk),0.0,0.0,9.6,13.799999999999999,0.0,0,reactive (sensor)
us_iran_confront::price_pass_through_rate,us_iran_confront,Energy price pass-through rate,2.0,13.0,buffering (inert),0.0,0.0,1.2,7.8,0.0,0,buffering (inert)
us_iran_confront::lng_cargo_flow_rate,us_iran_confront,LNG cargo flow rate,8.0,14.0,reactive (sensor),0.0,0.0,4.8,8.4,0.0,0,buffering (inert)
rus_ukr_war::diplomatic_support_level,rus_ukr_war,Diplomatic support level,23.0,16.0,buffering (inert),0.0,0.0,13.799999999999999,9.6,0.0,0,active (lever)
rus_ukr_war::civilian_energy_demand,rus_ukr_war,Civilian energy demand,19.0,12.0,buffering (inert),0.0,0.0,11.4,7.199999999999999,0.0,0,active (lever)
china_eu_tech_rivalry::operating_cost_level,china_eu_tech_rivalry,Operating cost level,23.0,23.0,buffering (inert),0.0,0.0,13.799999999999999,13.799999999999999,0.0,0,critical (risk)
china_eu_tech_rivalry::compute_capacity_supply,china_eu_tech_rivalry,Compute capacity supply,20.0,25.0,buffering (inert),0.0,0.0,12.0,15.0,0.0,0,critical (risk)
china_eu_tech_rivalry::accelerator_chip_supply,china_eu_tech_rivalry,Accelerator chip supply,19.0,20.0,buffering (inert),0.0,0.0,11.4,12.0,0.0,0,critical (risk)
rus_ukr_war::info_warfare_intensity,rus_ukr_war,Information-warfare intensity,24.0,19.0,active (lever),0.0,0.0,14.399999999999999,11.4,0.0,0,critical (risk)
rus_ukr_war::casualty_response_capaci,rus_ukr_war,Casualty response capacity,13.0,29.0,reactive (sensor),0.0,0.0,7.8,17.4,0.0,0,reactive (sensor)
rus_ukr_war::airdefense_intercept_rat,rus_ukr_war,Air-defense interception rate,27.0,18.0,active (lever),0.0,0.0,16.2,10.799999999999999,0.0,0,active (lever)
rus_ukr_war::public_morale_level,rus_ukr_war,Public morale level,7.0,32.0,reactive (sensor),0.0,0.0,4.2,19.2,0.0,0,reactive (sensor)
rus_ukr_war::repression_intensity,rus_ukr_war,Domestic political repression intensity,19.0,20.0,buffering (inert),0.0,0.0,11.4,12.0,0.0,0,critical (risk)
rus_ukr_war::munitions_reserve_stock,rus_ukr_war,Munitions reserve stock,14.0,19.0,buffering (inert),0.0,0.0,8.4,11.4,0.0,0,reactive (sensor)
rus_ukr_war::civilian_casualty_rate,rus_ukr_war,Civilian casualty rate,20.0,26.0,reactive (sensor),0.0,0.0,12.0,15.6,0.0,0,critical (risk)
rus_ukr_war::displacement_level,rus_ukr_war,Population displacement level,15.0,25.0,reactive (sensor),0.0,0.0,9.0,15.0,0.0,0,reactive (sensor)
rus_ukr_war::infrastructure_capacity,rus_ukr_war,Critical infrastructure operational capacity,31.0,23.0,critical (risk),0.0,0.0,18.599999999999998,13.799999999999999,0.0,0,critical (risk)
china_eu_tech_rivalry::forced_liquidation_press,china_eu_tech_rivalry,Forced liquidation pressure,30.0,28.0,critical (risk),0.0,0.0,18.0,16.8,0.0,0,critical (risk)
china_eu_tech_rivalry::energy_demand_rate_ai,china_eu_tech_rivalry,Energy demand rate (AI),18.0,18.0,buffering (inert),0.0,0.0,10.799999999999999,10.799999999999999,0.0,0,buffering (inert)
china_eu_tech_rivalry::system_interconnectednes,china_eu_tech_rivalry,System interconnectedness,25.0,23.0,active (lever),0.0,0.0,15.0,13.799999999999999,0.0,0,critical (risk)
china_eu_tech_rivalry::credit_exposure_to_ai,china_eu_tech_rivalry,Credit exposure to AI,26.0,29.0,critical (risk),0.0,0.0,15.6,17.4,0.0,0,critical (risk)
china_eu_tech_rivalry::investor_risk_perception,china_eu_tech_rivalry,Investor risk perception,21.0,33.0,reactive (sensor),0.0,0.0,12.6,19.8,0.0,0,critical (risk)
china_eu_tech_rivalry::model_vulnerability_leve,china_eu_tech_rivalry,Model vulnerability level,29.0,18.0,active (lever),0.0,0.0,17.4,10.799999999999999,0.0,0,active (lever)
china_eu_tech_rivalry::escaped_agent_rate,china_eu_tech_rivalry,Escaped agent incident rate,33.0,19.0,active (lever),0.0,0.0,19.8,11.4,0.0,0,critical (risk)
china_eu_tech_rivalry::testing_framework_rigor,china_eu_tech_rivalry,Testing framework rigor,27.0,26.0,critical (risk),0.0,0.0,16.2,15.6,0.0,0,critical (risk)
china_eu_tech_rivalry::talent_conc_index,china_eu_tech_rivalry,Talent concentration index,25.0,18.0,active (lever),0.0,0.0,15.0,10.799999999999999,0.0,0,active (lever)
opec_energy_volatility::investor_risk_appetite,opec_energy_volatility,Investor risk appetite,7.0,21.0,reactive (sensor),0.0,0.0,4.2,12.6,0.0,0,reactive (sensor)
opec_energy_volatility::market_volatility,opec_energy_volatility,Financial market volatility,7.0,25.0,reactive (sensor),0.0,0.0,4.2,15.0,0.0,0,reactive (sensor)
opec_energy_volatility::freight_cost_index,opec_energy_volatility,Freight and logistics cost index,7.0,13.0,buffering (inert),0.0,0.0,4.2,7.8,0.0,0,buffering (inert)
opec_energy_volatility::shipping_delay_index,opec_energy_volatility,Shipping delay index,13.0,11.0,active (lever),0.0,0.0,7.8,6.6,0.0,0,buffering (inert)
opec_energy_volatility::refined_fuel_price,opec_energy_volatility,Refined fuel price level,3.0,17.0,reactive (sensor),0.0,0.0,1.7999999999999998,10.2,0.0,0,buffering (inert)
opec_energy_volatility::quota_adjustment_rate,opec_energy_volatility,Production quota adjustment rate,15.0,8.0,active (lever),0.0,0.0,9.0,4.8,0.0,0,buffering (inert)
opec_energy_volatility::stockpile_volume,opec_energy_volatility,Strategic stockpile volume,11.0,4.0,buffering (inert),0.0,0.0,6.6,2.4,0.0,0,buffering (inert)
opec_energy_volatility::upstream_investment_rate,opec_energy_volatility,Upstream investment rate,1.0,15.0,reactive (sensor),0.0,0.0,0.6,9.0,0.0,0,buffering (inert)
opec_energy_volatility::military_force_posture,opec_energy_volatility,Military force posture level,13.0,12.0,active (lever),0.0,0.0,7.8,7.199999999999999,0.0,0,buffering (inert)
opec_energy_volatility::sanctions_enforcement,opec_energy_volatility,Sanctions enforcement intensity,15.0,11.0,active (lever),0.0,0.0,9.0,6.6,0.0,0,buffering (inert)
opec_energy_volatility::diplomatic_coordination,opec_energy_volatility,Multilateral diplomatic coordination,12.0,15.0,reactive (sensor),0.0,0.0,7.199999999999999,9.0,0.0,0,buffering (inert)
japan_fx_bond_stress::term_premium,japan_fx_bond_stress,Term premium,15.0,12.0,buffering (inert),0.0,0.0,9.0,7.199999999999999,0.0,0,buffering (inert)
japan_fx_bond_stress::inflation_expectations,japan_fx_bond_stress,Inflation expectations,19.0,15.0,active (lever),0.0,0.0,11.4,9.0,0.0,0,active (lever)
japan_fx_bond_stress::yield_curve_slope,japan_fx_bond_stress,Yield curve slope,13.0,19.0,reactive (sensor),0.0,0.0,7.8,11.4,0.0,0,reactive (sensor)
japan_fx_bond_stress::short_term_yield_level,japan_fx_bond_stress,Short-term policy-sensitive yield level,20.0,18.0,critical (risk),0.0,0.0,12.0,10.799999999999999,0.0,0,active (lever)
japan_fx_bond_stress::cb_credibility,japan_fx_bond_stress,Central-bank credibility,20.0,16.0,active (lever),0.0,0.0,12.0,9.6,0.0,0,active (lever)
japan_fx_bond_stress::cb_communication_clarity,japan_fx_bond_stress,Central-bank communication clarity,14.0,4.0,buffering (inert),0.0,0.0,8.4,2.4,0.0,0,buffering (inert)
japan_fx_bond_stress::sovereign_debt_stock,japan_fx_bond_stress,Sovereign debt stock,9.0,6.0,buffering (inert),0.0,0.0,5.3999999999999995,3.5999999999999996,0.0,0,buffering (inert)
japan_fx_bond_stress::sovereign_issuance_rate,japan_fx_bond_stress,Sovereign issuance rate,20.0,4.0,active (lever),0.0,0.0,12.0,2.4,0.0,0,active (lever)
japan_fx_bond_stress::safe_asset_demand,japan_fx_bond_stress,Safe-asset demand,14.0,18.0,reactive (sensor),0.0,0.0,8.4,10.799999999999999,0.0,0,buffering (inert)
japan_fx_bond_stress::fx_volatility,japan_fx_bond_stress,FX volatility,12.0,17.0,buffering (inert),0.0,0.0,7.199999999999999,10.2,0.0,0,buffering (inert)
japan_fx_bond_stress::market_risk_premia,japan_fx_bond_stress,Market risk premia,15.0,27.0,reactive (sensor),0.0,0.0,9.0,16.2,0.0,0,reactive (sensor)
japan_fx_bond_stress::fx_intervention_capacity,japan_fx_bond_stress,FX intervention capacity and readiness,5.0,4.0,buffering (inert),0.0,0.0,3.0,2.4,0.0,0,buffering (inert)
